file,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_greenery,vertical_greenery_rounds,vertical_greenery_path,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,vertical_hardscape,vertical_hardscape_rounds,vertical_hardscape_path,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,green_eye_level,green_eye_level_rounds,green_eye_level_path,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,sky_openness,sky_openness_rounds,sky_openness_path,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,walkable_ground,walkable_ground_rounds,walkable_ground_path,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,green_softening,green_softening_rounds,green_softening_path,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,signage_detail,signage_detail_rounds,signage_detail_path,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,facade_variation,facade_variation_rounds,facade_variation_path,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,ground_floor_activity,ground_floor_activity_rounds,ground_floor_activity_path,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,resting_affordance,resting_affordance_rounds,resting_affordance_path
cannon_street/east_to_west/037_n00326_W_L.jpg,0.9549,0.0225,0.0083,0.0021,0.0034,0.0024,0.0064,1,2,"1,2,3,4,5,6,7|1",0.046,0.046,0.1104,0.086,0.182,0.2648,0.2648,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.634,0.2058,0.059,0.0191,0.0217,0.0246,0.0358,1,3,"1,2,3,4,5,6,7|1,2|1",0.7069,0.1577,0.058,0.0242,0.0188,0.0242,0.0101,1,3,"1,2,3,4,5,6,7|1,2|1",0.0584,0.0276,0.0455,0.0354,0.1401,0.2039,0.4891,7,3,"1,2,3,4,5,6,7|6,7|7",0.8423,0.0538,0.0254,0.0106,0.0154,0.0154,0.037,1,2,"1,2,3,4,5,6,7|1",0.0199,0.0693,0.1664,0.2136,0.3108,0.2136,0.0065,5,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|5",0.0718,0.1722,0.2211,0.152,0.2211,0.1183,0.0435,3,3,"1,2,3,4,5,6,7|2,3,4,5|3",0.2374,0.1849,0.1849,0.0989,0.0989,0.127,0.068,3,3,"1,2,3,4,5,6,7|1,2,3|3",0.312,0.2144,0.2144,0.0894,0.0894,0.0696,0.0107,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1"
cannon_street/east_to_west/037_n00326_W_R.jpg,0.9421,0.0284,0.0092,0.0026,0.0049,0.0034,0.0092,1,2,"1,2,3,4,5,6,7|1",0.1503,0.0804,0.1703,0.1033,0.1703,0.1929,0.1326,6,4,"1,2,3,4,5,6,7|1,3,5,6|5,6|6",0.7044,0.2018,0.0351,0.0114,0.0114,0.0146,0.0213,1,3,"1,2,3,4,5,6,7|1,2|1",0.8009,0.1228,0.0352,0.0114,0.0089,0.0129,0.0079,1,2,"1,2,3,4,5,6,7|1",0.1874,0.0326,0.0369,0.0198,0.1003,0.1137,0.5094,1,3,"1,2,3,4,5,6,7|1,7|1",0.8698,0.0491,0.0205,0.0075,0.0109,0.0124,0.0298,1,2,"1,2,3,4,5,6,7|1",0.0438,0.135,0.2522,0.2858,0.1734,0.1051,0.0046,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0674,0.1427,0.2353,0.1833,0.2077,0.1111,0.0525,3,3,"1,2,3,4,5,6,7|3,4,5|3",0.2514,0.1525,0.1525,0.0816,0.1048,0.1525,0.1048,3,4,"1,2,3,4,5,6,7|1,2,3,6|1,2,3|3",0.6311,0.1808,0.0854,0.0277,0.0356,0.0277,0.0116,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/038_n00327_W_L.jpg,0.3551,0.1901,0.2765,0.0898,0.0545,0.0257,0.0084,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0025,0.006,0.0268,0.0345,0.1363,0.2547,0.5392,7,3,"1,2,3,4,5,6,7|6,7|7",0.0401,0.1401,0.3361,0.231,0.1588,0.085,0.009,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0508,0.1218,0.1772,0.2275,0.2008,0.2008,0.0212,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0052,0.0181,0.0716,0.118,0.2832,0.412,0.0919,5,3,"1,2,3,4,5,6,7|5,6|5",0.0346,0.1367,0.2553,0.1548,0.1988,0.1755,0.0444,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0037,0.0165,0.0651,0.1074,0.2273,0.5452,0.0349,6,3,"1,2,3,4,5,6,7|5,6|6",0.003,0.0152,0.0681,0.0991,0.1852,0.4442,0.1852,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0076,0.0233,0.0717,0.0813,0.1519,0.5302,0.134,6,3,"1,2,3,4,5,6,7|5,6|6",0.3061,0.3469,0.2104,0.0603,0.0414,0.0285,0.0064,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/038_n00327_W_R.jpg,0.8004,0.0956,0.058,0.0147,0.0166,0.0069,0.0078,1,2,"1,2,3,4,5,6,7|1",0.0012,0.0019,0.0112,0.0144,0.0645,0.1206,0.7862,7,2,"1,2,3,4,5,6,7|7",0.3447,0.3906,0.1437,0.0412,0.0321,0.0283,0.0194,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0752,0.1804,0.2044,0.2625,0.1592,0.1094,0.009,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0066,0.023,0.0802,0.1322,0.2799,0.4073,0.0708,5,3,"1,2,3,4,5,6,7|5,6|5",0.4114,0.3204,0.1179,0.0338,0.0434,0.0434,0.0298,1,3,"1,2,3,4,5,6,7|1,2|1",0.0259,0.0704,0.1689,0.1689,0.2169,0.3156,0.0333,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0022,0.0128,0.0835,0.156,0.2269,0.424,0.0946,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.002,0.0078,0.0398,0.0656,0.1783,0.5492,0.1573,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4003,0.3533,0.1473,0.0372,0.0329,0.0226,0.0065,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/039_n00328_W_L.jpg,0.1697,0.1697,0.4071,0.1697,0.0551,0.023,0.0058,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,3|1",0.0022,0.0046,0.0262,0.0337,0.1175,0.2194,0.5965,7,3,"1,2,3,4,5,6,7|6,7|7",0.0207,0.0722,0.2857,0.3237,0.1529,0.135,0.0098,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.067,0.1607,0.2063,0.2063,0.1821,0.1607,0.0169,4,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|4",0.0033,0.013,0.0583,0.1399,0.2962,0.431,0.0583,5,3,"1,2,3,4,5,6,7|5,6|5",0.0182,0.1047,0.2847,0.3226,0.1524,0.1047,0.0125,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0159,0.0553,0.1328,0.1932,0.2189,0.3609,0.0231,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0059,0.0264,0.1046,0.1725,0.1954,0.4137,0.0815,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0035,0.014,0.0554,0.0806,0.1706,0.5254,0.1505,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2956,0.2956,0.2303,0.066,0.0582,0.0453,0.0089,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/039_n00328_W_R.jpg,0.7913,0.0945,0.0573,0.0145,0.0211,0.0113,0.01,1,2,"1,2,3,4,5,6,7|1",0.0022,0.0068,0.0344,0.039,0.1543,0.2246,0.5387,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3933,0.3933,0.0994,0.0285,0.0285,0.0285,0.0285,1,3,"1,2,3,4,5,6,7|1,2|1",0.1943,0.2202,0.1943,0.1513,0.1178,0.104,0.0181,4,3,"1,2,3,4,5,6,7|1,2,3,4|4",0.019,0.0515,0.14,0.1798,0.2616,0.2965,0.0515,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.4265,0.3321,0.0952,0.0273,0.0397,0.0397,0.0397,1,3,"1,2,3,4,5,6,7|1,2|1",0.0117,0.0525,0.1428,0.1833,0.2354,0.3425,0.0319,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0027,0.0153,0.0775,0.1278,0.2705,0.3936,0.1128,6,3,"1,2,3,4,5,6,7|5,6|6",0.0028,0.0124,0.063,0.0809,0.1713,0.5981,0.0714,6,3,"1,2,3,4,5,6,7|5,6|6",0.4859,0.2947,0.1229,0.0352,0.0311,0.0213,0.0089,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/040_n00329_W_L.jpg,0.4372,0.2065,0.234,0.067,0.0359,0.0132,0.0062,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0016,0.0026,0.015,0.0218,0.0761,0.1611,0.7219,7,3,"1,2,3,4,5,6,7|6,7|7",0.1872,0.3498,0.2724,0.1002,0.0473,0.0325,0.0106,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.1218,0.2579,0.2009,0.1773,0.1218,0.1075,0.0128,4,4,"1,2,3,4,5,6,7|2,3,4|3,4|4",0.0064,0.0224,0.0781,0.1459,0.3088,0.3499,0.0885,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.1409,0.383,0.2323,0.0968,0.0666,0.0587,0.0216,2,3,"1,2,3,4,5,6,7|2,3|2",0.0181,0.0558,0.1338,0.1516,0.1947,0.4122,0.0338,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0058,0.0228,0.09,0.131,0.216,0.4035,0.131,6,3,"1,2,3,4,5,6,7|5,6|6",0.0034,0.0136,0.0609,0.0782,0.1876,0.5101,0.1461,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.5644,0.2666,0.0981,0.0248,0.0219,0.017,0.0071,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/040_n00329_W_R.jpg,0.8215,0.0866,0.0525,0.0117,0.015,0.0055,0.0071,1,2,"1,2,3,4,5,6,7|1",0.0014,0.003,0.0173,0.0196,0.0776,0.1449,0.7361,7,3,"1,2,3,4,5,6,7|6,7|7",0.3198,0.4106,0.1333,0.0382,0.0382,0.0337,0.0262,1,3,"1,2,3,4,5,6,7|1,2|1",0.1687,0.1911,0.1911,0.1687,0.1313,0.1313,0.0178,2,4,"1,2,3,4,5,6,7|1,2,3,4|2,3|2",0.0061,0.0215,0.0749,0.109,0.2614,0.431,0.0962,5,3,"1,2,3,4,5,6,7|5,6|5",0.3525,0.3525,0.1297,0.0372,0.0477,0.0477,0.0328,1,3,"1,2,3,4,5,6,7|1,2|1",0.0018,0.009,0.0459,0.1102,0.2332,0.5594,0.0405,6,3,"1,2,3,4,5,6,7|5,6|6",0.0027,0.0154,0.0782,0.1655,0.2408,0.397,0.1004,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0018,0.0071,0.0359,0.0593,0.1611,0.6371,0.0977,6,3,"1,2,3,4,5,6,7|5,6|6",0.3966,0.35,0.1459,0.0369,0.0326,0.0287,0.0093,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/041_n00330_W_L.jpg,0.0176,0.0698,0.3544,0.4016,0.1304,0.0227,0.0035,3,3,"1,2,3,4,5,6,7|3,4|3",0.0045,0.0083,0.0422,0.0422,0.1301,0.1894,0.5832,7,3,"1,2,3,4,5,6,7|6,7|7",0.0408,0.1426,0.3875,0.2074,0.1426,0.0673,0.0117,3,3,"1,2,3,4,5,6,7|3,4|3",0.0885,0.1873,0.1873,0.2122,0.1653,0.1459,0.0136,4,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|4",0.0144,0.0443,0.1364,0.1545,0.2887,0.2887,0.073,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.0384,0.1339,0.2835,0.172,0.1949,0.1339,0.0435,3,4,"1,2,3,4,5,6,7|3,4,5|3,4|3",0.0316,0.0858,0.1816,0.1602,0.2057,0.2994,0.0358,6,3,"1,2,3,4,5,6,7|3,4,5,6|6",0.0023,0.0117,0.0673,0.111,0.2073,0.4389,0.1615,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0098,0.0343,0.1057,0.1198,0.1743,0.4738,0.0823,6,3,"1,2,3,4,5,6,7|5,6|6",0.4554,0.3547,0.1152,0.0291,0.0227,0.0156,0.0074,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/041_n00330_W_R.jpg,0.7222,0.1611,0.0761,0.017,0.0132,0.0055,0.0049,1,3,"1,2,3,4,5,6,7|1,2|1",0.0048,0.0116,0.0519,0.0519,0.1812,0.2637,0.4348,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2704,0.4459,0.164,0.047,0.0323,0.0252,0.0153,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1778,0.2587,0.2283,0.1569,0.0952,0.0741,0.0089,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.0055,0.0216,0.0754,0.1409,0.2983,0.383,0.0754,5,3,"1,2,3,4,5,6,7|5,6|5",0.4073,0.3594,0.1167,0.0334,0.0334,0.0295,0.0203,1,3,"1,2,3,4,5,6,7|1,2|1",0.0043,0.025,0.0872,0.1438,0.2686,0.4428,0.0283,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0013,0.0076,0.0494,0.1045,0.2506,0.4683,0.1184,6,3,"1,2,3,4,5,6,7|5,6|6",0.0035,0.0157,0.0622,0.0798,0.169,0.5899,0.0798,6,3,"1,2,3,4,5,6,7|5,6|6",0.325,0.3683,0.1971,0.0498,0.0343,0.0208,0.0046,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/042_n00331_W_L.jpg,0.2104,0.3469,0.2702,0.0877,0.0532,0.0251,0.0064,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0018,0.0049,0.032,0.0466,0.2365,0.2365,0.4418,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1286,0.396,0.2402,0.0884,0.0688,0.0607,0.0174,2,3,"1,2,3,4,5,6,7|2,3|2",0.7358,0.1861,0.047,0.0153,0.0082,0.005,0.0027,1,3,"1,2,3,4,5,6,7|1,2|1",0.0717,0.0921,0.172,0.1182,0.2209,0.2209,0.1043,5,4,"1,2,3,4,5,6,7|3,5,6|5,6|5",0.1551,0.372,0.1991,0.0732,0.0732,0.083,0.0444,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0256,0.0697,0.1475,0.1475,0.2432,0.3123,0.0543,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0052,0.0265,0.0926,0.1347,0.222,0.3231,0.1959,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0118,0.0322,0.0874,0.0874,0.1272,0.4441,0.2098,6,3,"1,2,3,4,5,6,7|6,7|6",0.6219,0.2019,0.0842,0.0241,0.031,0.0241,0.0129,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/042_n00331_W_R.jpg,0.0041,0.0233,0.1722,0.4132,0.284,0.0922,0.011,4,3,"1,2,3,4,5,6,7|3,4,5|4",0.0101,0.0312,0.1234,0.1398,0.3801,0.2305,0.0848,6,3,"1,2,3,4,5,6,7|5,6|6",0.006,0.0305,0.155,0.199,0.2895,0.2895,0.0305,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.5099,0.273,0.1138,0.0537,0.0254,0.0198,0.0044,1,3,"1,2,3,4,5,6,7|1,2|1",0.0173,0.0469,0.1276,0.1445,0.306,0.27,0.0877,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.0109,0.0628,0.1936,0.1936,0.2485,0.2193,0.0712,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1182,0.2503,0.2503,0.134,0.1518,0.0813,0.0141,2,4,"1,2,3,4,5,6,7|2,3,5|2,3|2",0.0093,0.0606,0.1647,0.1647,0.3077,0.2396,0.0535,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0136,0.054,0.1467,0.1294,0.1883,0.3987,0.0693,5,3,"1,2,3,4,5,6,7|3,5,6|5",0.3279,0.2554,0.1989,0.0732,0.0732,0.057,0.0144,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/043_n00332_W_L.jpg,0.123,0.158,0.4866,0.158,0.0581,0.0114,0.0048,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0063,0.0105,0.0531,0.0468,0.1273,0.1853,0.5707,7,3,"1,2,3,4,5,6,7|6,7|7",0.0642,0.2541,0.4189,0.136,0.0825,0.0344,0.0099,3,3,"1,2,3,4,5,6,7|2,3|3",0.0315,0.0969,0.181,0.2634,0.2052,0.2052,0.0168,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0076,0.0267,0.0931,0.1355,0.2868,0.3682,0.0822,5,3,"1,2,3,4,5,6,7|5,6|5",0.044,0.174,0.3251,0.174,0.174,0.0822,0.0267,3,3,"1,2,3,4,5,6,7|2,3,4,5|3",0.0211,0.065,0.156,0.1768,0.227,0.3302,0.0239,6,3,"1,2,3,4,5,6,7|3,4,5,6|6",0.0027,0.0153,0.0778,0.1453,0.2114,0.4476,0.0999,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0153,0.0416,0.113,0.1281,0.1864,0.4471,0.0686,6,3,"1,2,3,4,5,6,7|5,6|6",0.4391,0.342,0.1258,0.036,0.0281,0.0219,0.0071,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/043_n00332_W_R.jpg,0.8205,0.111,0.0409,0.0091,0.0091,0.0038,0.0055,1,2,"1,2,3,4,5,6,7|1",0.0035,0.0108,0.0701,0.0794,0.2773,0.2447,0.3142,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3133,0.5165,0.0898,0.0227,0.02,0.02,0.0177,1,3,"1,2,3,4,5,6,7|1,2|1",0.079,0.2148,0.1895,0.2434,0.1476,0.115,0.0107,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0065,0.0228,0.0795,0.131,0.2773,0.4035,0.0795,5,3,"1,2,3,4,5,6,7|5,6|5",0.4161,0.4161,0.0819,0.0183,0.0207,0.0235,0.0235,1,3,"1,2,3,4,5,6,7|1,2|1",0.0497,0.1193,0.2228,0.1966,0.1966,0.1966,0.0183,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0086,0.0434,0.1718,0.2206,0.2499,0.2499,0.0558,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.013,0.058,0.2026,0.1788,0.2601,0.2601,0.0274,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4,5|3",0.5405,0.3278,0.0829,0.0185,0.0144,0.0112,0.0047,1,3,"1,2,3,4,5,6,7|1,2|1"
cannon_street/east_to_west/044_n00333_W_L.jpg,0.06,0.1632,0.5696,0.1632,0.0321,0.0092,0.0026,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.002,0.0042,0.0212,0.0308,0.1219,0.201,0.619,7,3,"1,2,3,4,5,6,7|6,7|7",0.0148,0.0963,0.4314,0.2617,0.1236,0.0662,0.0062,3,3,"1,2,3,4,5,6,7|3,4|3",0.0439,0.0928,0.1531,0.2227,0.1965,0.2523,0.0387,6,5,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|5,6|6",0.0061,0.0211,0.0738,0.1378,0.2918,0.3747,0.0947,5,3,"1,2,3,4,5,6,7|5,6|5",0.0191,0.1414,0.3843,0.2331,0.1248,0.0857,0.0116,3,3,"1,2,3,4,5,6,7|3,4|3",0.0196,0.0684,0.164,0.1858,0.2386,0.3064,0.0173,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0022,0.0163,0.0826,0.1543,0.2544,0.3701,0.1202,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0112,0.0346,0.0941,0.1066,0.1551,0.4777,0.1208,6,3,"1,2,3,4,5,6,7|5,6|6",0.2848,0.3657,0.1957,0.0561,0.0495,0.0385,0.0097,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/044_n00333_W_R.jpg,0.2008,0.2578,0.4251,0.0837,0.024,0.0061,0.0025,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0019,0.0066,0.0429,0.0624,0.3593,0.2799,0.247,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1626,0.3442,0.3037,0.0986,0.0466,0.0363,0.0081,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0629,0.1508,0.2195,0.2487,0.1709,0.1331,0.014,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.009,0.0313,0.1092,0.1589,0.2968,0.3364,0.0585,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.0996,0.2706,0.3067,0.1278,0.0879,0.0879,0.0196,2,3,"1,2,3,4,5,6,7|2,3|2",0.0352,0.1084,0.2294,0.1786,0.2294,0.2024,0.0166,5,5,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|5,6|5",0.006,0.0344,0.136,0.1541,0.288,0.288,0.0935,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0045,0.0201,0.0901,0.1021,0.2162,0.5187,0.0482,6,3,"1,2,3,4,5,6,7|5,6|6",0.2772,0.3559,0.2446,0.0546,0.0375,0.0258,0.0045,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1"
cannon_street/east_to_west/045_n00334_W_L.jpg,0.1049,0.222,0.366,0.1729,0.0925,0.034,0.0076,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0018,0.0043,0.0321,0.0412,0.2092,0.2686,0.4428,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0841,0.259,0.259,0.1223,0.1223,0.1223,0.0309,3,3,"1,2,3,4,5,6,7|2,3|3",0.2148,0.2434,0.2148,0.1476,0.0896,0.079,0.0107,2,4,"1,2,3,4,5,6,7|1,2,3,4|1,2,3|2",0.0069,0.0213,0.0841,0.1223,0.2934,0.3768,0.0953,5,3,"1,2,3,4,5,6,7|5,6|5",0.1237,0.3363,0.204,0.085,0.0963,0.1092,0.0455,2,3,"1,2,3,4,5,6,7|2,3|2",0.0051,0.0332,0.1489,0.2782,0.2782,0.2455,0.0108,6,4,"1,2,3,4,5,6,7|3,4,5,6|4,5,6|6",0.0055,0.0318,0.1257,0.1829,0.2661,0.3016,0.0864,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0081,0.0319,0.0983,0.1262,0.2081,0.4406,0.0868,6,3,"1,2,3,4,5,6,7|5,6|6",0.2936,0.3327,0.2018,0.0578,0.0578,0.045,0.0114,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/045_n00334_W_R.jpg,0.0006,0.0026,0.0217,0.1414,0.5593,0.2642,0.0102,5,3,"1,2,3,4,5,6,7|5,6|5",0.0736,0.0945,0.2568,0.1765,0.2266,0.1374,0.0347,5,4,"1,2,3,4,5,6,7|3,4,5|4,5|5",0.0027,0.0139,0.0622,0.1026,0.2789,0.4598,0.0799,6,3,"1,2,3,4,5,6,7|5,6|6",0.0699,0.1678,0.2441,0.2441,0.1481,0.1153,0.0107,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0323,0.0877,0.1856,0.1856,0.2383,0.2383,0.0323,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0061,0.0273,0.0953,0.1224,0.2937,0.3328,0.1224,5,3,"1,2,3,4,5,6,7|5,6|5",0.5146,0.2431,0.1148,0.0422,0.0373,0.0373,0.0107,1,3,"1,2,3,4,5,6,7|1,2|1",0.0271,0.0946,0.227,0.1768,0.2004,0.2004,0.0737,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0534,0.113,0.2112,0.1863,0.1644,0.2393,0.0324,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,4|3",0.3851,0.3399,0.1605,0.046,0.0358,0.0246,0.008,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/046_n00335_W_L.jpg,0.0149,0.0666,0.2987,0.4346,0.1411,0.0404,0.0038,3,3,"1,2,3,4,5,6,7|3,4|3",0.0088,0.0146,0.0949,0.1219,0.3313,0.2277,0.2009,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0092,0.0597,0.2678,0.3034,0.2085,0.1433,0.0081,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0123,0.091,0.1927,0.2804,0.2184,0.1927,0.0123,5,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|5",0.0061,0.0214,0.0747,0.1231,0.2606,0.4296,0.0846,5,3,"1,2,3,4,5,6,7|5,6|5",0.0089,0.0743,0.229,0.2595,0.2021,0.2021,0.0241,4,3,"1,2,3,4,5,6,7|3,4,5,6|4",0.0178,0.0548,0.1688,0.2456,0.2168,0.2784,0.0178,6,3,"1,2,3,4,5,6,7|3,4,5,6|6",0.0067,0.0338,0.1338,0.2207,0.2207,0.3211,0.0632,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0054,0.0187,0.0739,0.0949,0.1773,0.5461,0.0837,6,3,"1,2,3,4,5,6,7|5,6|6",0.2632,0.3379,0.2322,0.0665,0.0518,0.0404,0.0079,1,3,"1,2,3,4,5,6,7|1,2,3|1"
cannon_street/east_to_west/046_n00335_W_R.jpg,0.0011,0.0064,0.0472,0.1866,0.3949,0.3485,0.0153,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.1112,0.0981,0.2667,0.1833,0.1833,0.1112,0.0463,4,4,"1,2,3,4,5,6,7|3,4,5|4,5|4",0.0017,0.01,0.0578,0.0953,0.2935,0.4839,0.0578,6,3,"1,2,3,4,5,6,7|5,6|6",0.0043,0.0216,0.0856,0.2054,0.2637,0.3837,0.0357,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0054,0.0166,0.0579,0.0843,0.2292,0.4281,0.1785,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0116,0.0458,0.1098,0.0969,0.2324,0.2984,0.2051,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.3274,0.3274,0.1752,0.073,0.0502,0.0391,0.0077,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0943,0.1554,0.2262,0.1554,0.1372,0.1372,0.0943,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0903,0.1159,0.1687,0.1314,0.1687,0.2454,0.0797,3,3,"1,2,3,4,5,6,7|3,5,6|3",0.258,0.2923,0.258,0.0739,0.0652,0.0448,0.0078,1,3,"1,2,3,4,5,6,7|1,2,3|1"
