file,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_greenery,vertical_greenery_rounds,vertical_greenery_path,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,vertical_hardscape,vertical_hardscape_rounds,vertical_hardscape_path,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,green_eye_level,green_eye_level_rounds,green_eye_level_path,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,sky_openness,sky_openness_rounds,sky_openness_path,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,walkable_ground,walkable_ground_rounds,walkable_ground_path,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,green_softening,green_softening_rounds,green_softening_path,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,signage_detail,signage_detail_rounds,signage_detail_path,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,facade_variation,facade_variation_rounds,facade_variation_path,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,ground_floor_activity,ground_floor_activity_rounds,ground_floor_activity_path,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7,resting_affordance,resting_affordance_rounds,resting_affordance_path
east_40th_street/west_to_east/002_n00550_E_L.jpg,0.8923,0.057,0.0269,0.0053,0.0087,0.0036,0.006,1,2,"1,2,3,4,5,6,7|1",0.0033,0.0089,0.0511,0.0579,0.1573,0.2939,0.4277,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3939,0.4464,0.0685,0.0222,0.0252,0.0285,0.0153,1,3,"1,2,3,4,5,6,7|1,2|1",0.3309,0.2577,0.1563,0.1074,0.0651,0.0738,0.0088,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0087,0.0303,0.0934,0.154,0.2876,0.3693,0.0566,5,4,"1,2,3,4,5,6,7|4,5,6|5,6|5",0.4058,0.4058,0.0799,0.0229,0.0294,0.0333,0.0229,1,3,"1,2,3,4,5,6,7|1,2|1",0.0073,0.0256,0.1013,0.1893,0.1893,0.4542,0.0329,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0029,0.0186,0.0835,0.1561,0.2573,0.3744,0.1073,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0025,0.0113,0.0573,0.0834,0.1558,0.6161,0.0736,6,3,"1,2,3,4,5,6,7|5,6|6",0.6328,0.2328,0.0756,0.0169,0.0191,0.0149,0.008,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/002_n00550_E_R.jpg,0.6344,0.1817,0.0973,0.0279,0.0316,0.0169,0.0103,1,3,"1,2,3,4,5,6,7|1,2|1",0.0018,0.0049,0.0247,0.0317,0.1419,0.2339,0.5612,7,3,"1,2,3,4,5,6,7|6,7|7",0.2022,0.3778,0.2022,0.0744,0.0579,0.0579,0.0274,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.178,0.3768,0.2017,0.1223,0.0655,0.051,0.0047,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0082,0.0325,0.1133,0.1648,0.2717,0.3489,0.0606,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.232,0.3375,0.1594,0.0587,0.0753,0.0853,0.0518,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0012,0.0059,0.03,0.0635,0.1727,0.683,0.0437,6,3,"1,2,3,4,5,6,7|5,6|6",0.0028,0.0181,0.0813,0.1182,0.1949,0.4127,0.172,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0034,0.0136,0.0536,0.0781,0.1458,0.5768,0.1287,6,3,"1,2,3,4,5,6,7|5,6|6",0.3513,0.3513,0.1659,0.0475,0.042,0.0327,0.0094,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/003_n00551_E_L.jpg,0.4128,0.195,0.2503,0.0717,0.0435,0.0181,0.0086,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0014,0.0043,0.0358,0.0521,0.206,0.2645,0.436,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0859,0.2335,0.385,0.1416,0.0859,0.059,0.0091,3,3,"1,2,3,4,5,6,7|2,3|3",0.2341,0.3406,0.1823,0.1106,0.0671,0.0592,0.0062,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0078,0.0347,0.1213,0.1764,0.2909,0.3296,0.0394,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.1049,0.2851,0.2851,0.1526,0.0926,0.0636,0.0161,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0021,0.012,0.0693,0.1295,0.242,0.5123,0.0327,6,3,"1,2,3,4,5,6,7|5,6|6",0.0027,0.0177,0.1019,0.1482,0.3138,0.3138,0.1019,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0013,0.0058,0.0334,0.055,0.1319,0.6699,0.1027,6,2,"1,2,3,4,5,6,7|6",0.2377,0.3052,0.2693,0.0772,0.0601,0.0413,0.0092,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/003_n00551_E_R.jpg,0.4635,0.219,0.1705,0.0627,0.0489,0.0231,0.0124,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0035,0.014,0.0808,0.0808,0.3194,0.2819,0.2195,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2387,0.3935,0.1859,0.0684,0.047,0.0415,0.0252,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1956,0.3225,0.1956,0.1345,0.0815,0.0635,0.0067,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0398,0.0843,0.1785,0.1575,0.2291,0.2597,0.0511,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.3378,0.3378,0.1408,0.0403,0.0518,0.0457,0.0457,1,3,"1,2,3,4,5,6,7|1,2|1",0.0017,0.0087,0.0442,0.0729,0.1981,0.6101,0.0643,6,3,"1,2,3,4,5,6,7|5,6|6",0.0022,0.0128,0.0735,0.1069,0.2263,0.4228,0.1555,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0025,0.0112,0.0504,0.0647,0.1208,0.6135,0.1369,6,2,"1,2,3,4,5,6,7|6",0.4475,0.3076,0.1453,0.0367,0.0324,0.0223,0.0082,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/004_n00552_E_L.jpg,0.9068,0.0451,0.0213,0.0048,0.0089,0.0042,0.0089,1,2,"1,2,3,4,5,6,7|1",0.0106,0.0224,0.1004,0.069,0.2126,0.1876,0.3972,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.6369,0.2655,0.0407,0.0117,0.0132,0.015,0.017,1,3,"1,2,3,4,5,6,7|1,2|1",0.3346,0.3791,0.1395,0.0747,0.04,0.0275,0.0048,1,3,"1,2,3,4,5,6,7|1,2|1",0.2495,0.2202,0.1715,0.081,0.1179,0.1336,0.0263,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.6156,0.2265,0.0573,0.0164,0.0239,0.0211,0.0394,1,3,"1,2,3,4,5,6,7|1,2|1",0.1381,0.201,0.2278,0.1219,0.1381,0.1381,0.0349,2,3,"1,2,3,4,5,6,7|2,3|2",0.0098,0.05,0.154,0.154,0.2241,0.254,0.154,7,4,"1,2,3,4,5,6,7|3,4,5,6,7|6,7|7",0.0559,0.1045,0.1953,0.1521,0.1521,0.2841,0.0559,3,4,"1,2,3,4,5,6,7|3,4,5,6|3,5|3",0.7215,0.1824,0.0523,0.0132,0.0132,0.0103,0.0071,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/004_n00552_E_R.jpg,0.7615,0.1168,0.0625,0.0158,0.023,0.0096,0.0109,1,2,"1,2,3,4,5,6,7|1",0.0039,0.0136,0.0784,0.0784,0.3102,0.2416,0.2738,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4128,0.4128,0.0813,0.0233,0.0233,0.0233,0.0233,1,3,"1,2,3,4,5,6,7|1,2|1",0.2278,0.2925,0.201,0.1219,0.0838,0.0653,0.0078,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.1123,0.1442,0.2097,0.1272,0.1851,0.1851,0.0364,3,4,"1,2,3,4,5,6,7|2,3,5,6|3,5|3",0.5759,0.2401,0.0779,0.0197,0.0287,0.0253,0.0325,1,3,"1,2,3,4,5,6,7|1,2|1",0.0099,0.0503,0.1367,0.1367,0.2555,0.3717,0.0392,6,3,"1,2,3,4,5,6,7|5,6|6",0.002,0.0101,0.0514,0.0961,0.1795,0.4305,0.2304,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0052,0.0266,0.0927,0.1051,0.1732,0.5335,0.0637,6,3,"1,2,3,4,5,6,7|5,6|6",0.5347,0.2862,0.1053,0.0266,0.0235,0.0161,0.0076,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/005_n00553_E_L.jpg,0.9073,0.0512,0.0188,0.0042,0.0069,0.0037,0.0078,1,2,"1,2,3,4,5,6,7|1",0.0028,0.0068,0.039,0.039,0.175,0.1983,0.539,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.4684,0.3648,0.0814,0.0233,0.0182,0.0233,0.0206,1,3,"1,2,3,4,5,6,7|1,2|1",0.2523,0.3671,0.1734,0.0928,0.0638,0.0438,0.0067,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0913,0.1506,0.2483,0.1706,0.1706,0.1506,0.018,3,4,"1,2,3,4,5,6,7|2,3,4,5,6|3,4|3",0.6676,0.2456,0.0377,0.0084,0.0108,0.0122,0.0178,1,3,"1,2,3,4,5,6,7|1,2|1",0.2873,0.3256,0.1538,0.0823,0.0641,0.0726,0.0143,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0106,0.0371,0.1008,0.1142,0.2134,0.3105,0.2134,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0142,0.0495,0.1346,0.1525,0.1959,0.4147,0.0386,4,3,"1,2,3,4,5,6,7|4,5,6|4",0.5833,0.2755,0.0894,0.0176,0.0155,0.0121,0.0065,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/005_n00553_E_R.jpg,0.1491,0.2785,0.3576,0.1491,0.0484,0.0139,0.0035,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.0039,0.0156,0.0897,0.0897,0.3132,0.2439,0.2439,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.1906,0.4035,0.2773,0.0701,0.0292,0.0228,0.0065,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.303,0.389,0.1622,0.0766,0.041,0.0249,0.0034,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0748,0.1583,0.2958,0.1583,0.1583,0.1397,0.0147,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.2393,0.3945,0.1863,0.0605,0.0471,0.0471,0.0252,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0044,0.0284,0.1125,0.1854,0.3057,0.3464,0.0172,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0027,0.0175,0.0888,0.1659,0.2735,0.3511,0.1006,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0033,0.017,0.0762,0.0979,0.1829,0.5633,0.0594,6,3,"1,2,3,4,5,6,7|5,6|6",0.3275,0.3275,0.2251,0.0502,0.0391,0.0237,0.0068,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/006_n00554_E_L.jpg,0.9164,0.0403,0.0168,0.0042,0.0079,0.0042,0.0102,1,2,"1,2,3,4,5,6,7|1",0.0071,0.015,0.0674,0.0525,0.2352,0.2352,0.3877,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.6023,0.2845,0.0385,0.0125,0.0182,0.0234,0.0206,1,3,"1,2,3,4,5,6,7|1,2|1",0.3873,0.3017,0.1257,0.0763,0.0524,0.0463,0.0103,1,3,"1,2,3,4,5,6,7|1,2|1",0.211,0.1643,0.145,0.088,0.145,0.1862,0.0605,2,4,"1,2,3,4,5,6,7|1,2,3,5,6|2,5|2",0.6442,0.1846,0.0529,0.0151,0.022,0.0283,0.0529,1,3,"1,2,3,4,5,6,7|1,2|1",0.3027,0.2358,0.162,0.0867,0.0765,0.1114,0.0248,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0172,0.0679,0.1628,0.1436,0.209,0.2368,0.1628,6,4,"1,2,3,4,5,6,7|3,4,5,6,7|6,7|6",0.0953,0.1224,0.1781,0.1224,0.1387,0.2591,0.0841,3,3,"1,2,3,4,5,6,7|3,6|3",0.7876,0.1369,0.0392,0.0099,0.0099,0.0087,0.0077,1,2,"1,2,3,4,5,6,7|1"
east_40th_street/west_to_east/006_n00554_E_R.jpg,0.0581,0.2296,0.429,0.2026,0.0658,0.013,0.002,2,4,"1,2,3,4,5,6,7|2,3,4|2,3|2",0.0015,0.0035,0.0204,0.0262,0.1034,0.1705,0.6745,7,3,"1,2,3,4,5,6,7|6,7|7",0.0798,0.1915,0.3577,0.1915,0.1025,0.0704,0.0066,2,4,"1,2,3,4,5,6,7|2,3,4|2,3|2",0.15,0.2803,0.2474,0.15,0.1031,0.0625,0.0066,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.0116,0.046,0.1605,0.1818,0.2998,0.2645,0.0358,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1145,0.2746,0.3111,0.1145,0.0891,0.0787,0.0176,2,3,"1,2,3,4,5,6,7|2,3|2",0.0026,0.013,0.0584,0.1092,0.2311,0.5544,0.0313,6,3,"1,2,3,4,5,6,7|5,6|6",0.0022,0.0143,0.0725,0.1354,0.253,0.4171,0.1055,6,3,"1,2,3,4,5,6,7|5,6|6",0.0017,0.0074,0.0377,0.0622,0.1691,0.5902,0.1317,6,3,"1,2,3,4,5,6,7|5,6|6",0.3914,0.3454,0.1632,0.0413,0.0321,0.0195,0.0072,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/007_n00555_E_L.jpg,0.7769,0.1191,0.0563,0.0142,0.0183,0.0076,0.0076,1,2,"1,2,3,4,5,6,7|1",0.0013,0.0036,0.0263,0.0337,0.1177,0.2199,0.5976,7,3,"1,2,3,4,5,6,7|6,7|7",0.2908,0.4231,0.1557,0.0505,0.0347,0.0307,0.0145,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.1467,0.3518,0.1883,0.1467,0.089,0.0693,0.0083,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.0123,0.043,0.1326,0.1702,0.2807,0.3181,0.043,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.4626,0.3603,0.0804,0.0179,0.0261,0.0296,0.023,1,3,"1,2,3,4,5,6,7|1,2|1",0.0031,0.0176,0.0893,0.1891,0.2751,0.4003,0.0256,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0052,0.0341,0.1348,0.1731,0.2855,0.2855,0.0818,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0013,0.005,0.0287,0.0537,0.1288,0.6538,0.1288,6,2,"1,2,3,4,5,6,7|6",0.4969,0.3014,0.1256,0.028,0.0247,0.017,0.0063,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/007_n00555_E_R.jpg,0.7516,0.1153,0.0699,0.0177,0.0227,0.0121,0.0107,1,2,"1,2,3,4,5,6,7|1",0.0025,0.0086,0.0496,0.0496,0.1963,0.2224,0.4709,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.2831,0.4667,0.118,0.0383,0.0338,0.0338,0.0263,1,3,"1,2,3,4,5,6,7|1,2|1",0.3061,0.3469,0.1639,0.0877,0.0532,0.0366,0.0056,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0574,0.0946,0.1768,0.1561,0.2004,0.2573,0.0574,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.3411,0.3411,0.1255,0.0407,0.0593,0.0462,0.0462,1,3,"1,2,3,4,5,6,7|1,2|1",0.0047,0.0393,0.1371,0.176,0.2902,0.3289,0.0238,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0031,0.0177,0.0794,0.1155,0.1905,0.4033,0.1905,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0049,0.0172,0.06,0.0771,0.1271,0.5696,0.144,6,3,"1,2,3,4,5,6,7|6,7|6",0.5567,0.298,0.0854,0.019,0.019,0.0148,0.007,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/008_n00556_E_L.jpg,0.4582,0.2453,0.191,0.0483,0.0332,0.0157,0.0084,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0065,0.0137,0.0542,0.0614,0.167,0.243,0.4541,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0567,0.1979,0.3697,0.1746,0.1059,0.0825,0.0127,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0747,0.1793,0.2302,0.2032,0.1582,0.1396,0.0147,3,4,"1,2,3,4,5,6,7|2,3,4,5|3,4|3",0.0106,0.0369,0.1289,0.1876,0.2729,0.3093,0.0537,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.0959,0.2301,0.2301,0.1231,0.1395,0.1231,0.0582,2,3,"1,2,3,4,5,6,7|2,3|2",0.0073,0.0371,0.1295,0.1662,0.2135,0.3988,0.0476,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0022,0.0109,0.0489,0.1036,0.1507,0.4643,0.2193,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0055,0.0218,0.0761,0.0977,0.161,0.5619,0.0761,6,3,"1,2,3,4,5,6,7|5,6|6",0.265,0.3402,0.265,0.0591,0.0406,0.0246,0.0055,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/008_n00556_E_R.jpg,0.7581,0.1163,0.0705,0.0157,0.0202,0.0108,0.0084,1,2,"1,2,3,4,5,6,7|1",0.0045,0.0109,0.0488,0.038,0.1327,0.1704,0.5947,7,3,"1,2,3,4,5,6,7|6,7|7",0.2628,0.491,0.1241,0.0403,0.0314,0.0314,0.019,1,3,"1,2,3,4,5,6,7|1,2|1",0.1362,0.2545,0.2246,0.1749,0.1202,0.0826,0.0068,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.0123,0.0334,0.1029,0.1322,0.2798,0.3593,0.0802,5,3,"1,2,3,4,5,6,7|5,6|5",0.3308,0.2919,0.1379,0.0507,0.0738,0.0575,0.0575,1,3,"1,2,3,4,5,6,7|1,2|1",0.0181,0.0631,0.1514,0.1716,0.1944,0.3632,0.0383,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0026,0.0133,0.0674,0.111,0.1831,0.3876,0.2351,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0044,0.0195,0.0771,0.099,0.185,0.5028,0.1122,6,3,"1,2,3,4,5,6,7|5,6|6",0.5017,0.3043,0.1268,0.025,0.0195,0.0172,0.0056,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/009_n00557_E_L.jpg,0.5575,0.2324,0.1244,0.0315,0.0315,0.0149,0.008,1,3,"1,2,3,4,5,6,7|1,2|1",0.0011,0.0018,0.0089,0.013,0.0512,0.1229,0.8012,7,2,"1,2,3,4,5,6,7|7",0.126,0.3881,0.2668,0.0981,0.0595,0.0464,0.0151,2,3,"1,2,3,4,5,6,7|2,3|2",0.1571,0.2591,0.2018,0.1387,0.1224,0.108,0.0129,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0203,0.0486,0.1322,0.1322,0.2469,0.317,0.1029,5,3,"1,2,3,4,5,6,7|5,6|5",0.3062,0.3062,0.1446,0.0532,0.0683,0.0683,0.0532,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0027,0.0138,0.0545,0.0899,0.2156,0.5861,0.0375,6,3,"1,2,3,4,5,6,7|5,6|6",0.002,0.009,0.0458,0.0855,0.1598,0.4344,0.2635,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.0116,0.0314,0.0854,0.0967,0.1595,0.4913,0.1242,5,3,"1,2,3,4,5,6,7|5,6|5",0.4769,0.3278,0.1206,0.0269,0.0237,0.0163,0.0077,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/009_n00557_E_R.jpg,0.7123,0.1403,0.0751,0.0215,0.0276,0.013,0.0102,1,2,"1,2,3,4,5,6,7|1",0.001,0.0019,0.0126,0.0143,0.0724,0.1194,0.7784,7,2,"1,2,3,4,5,6,7|7",0.146,0.309,0.2727,0.1137,0.0781,0.0608,0.0198,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.1753,0.2891,0.1987,0.1365,0.1063,0.0828,0.0112,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0144,0.0444,0.1206,0.1548,0.2552,0.3277,0.0829,5,3,"1,2,3,4,5,6,7|4,5,6|5",0.2131,0.3513,0.1659,0.061,0.0692,0.0784,0.061,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0032,0.0161,0.0722,0.119,0.2223,0.5332,0.0341,6,3,"1,2,3,4,5,6,7|5,6|6",0.0042,0.0168,0.0663,0.1094,0.1591,0.3818,0.2624,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0048,0.019,0.0662,0.075,0.1402,0.5545,0.1402,6,2,"1,2,3,4,5,6,7|6",0.5738,0.2711,0.088,0.0196,0.0196,0.0173,0.0105,1,3,"1,2,3,4,5,6,7|1,2|1"
east_40th_street/west_to_east/010_n00558_E_L.jpg,0.1209,0.4219,0.3286,0.0831,0.0346,0.0088,0.0022,2,3,"1,2,3,4,5,6,7|2,3|2",0.0006,0.0008,0.0047,0.006,0.0305,0.0647,0.8926,7,2,"1,2,3,4,5,6,7|7",0.0714,0.1712,0.3625,0.1712,0.1039,0.1039,0.0159,3,3,"1,2,3,4,5,6,7|2,3,4|3",0.1828,0.3014,0.2071,0.1256,0.0978,0.0762,0.0091,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0046,0.0181,0.0716,0.1181,0.2833,0.4122,0.092,5,3,"1,2,3,4,5,6,7|5,6|5",0.1156,0.2447,0.2447,0.1156,0.1156,0.1156,0.0482,2,3,"1,2,3,4,5,6,7|2,3|2",0.0121,0.0542,0.1474,0.167,0.243,0.3536,0.0226,6,4,"1,2,3,4,5,6,7|3,4,5,6|5,6|6",0.0057,0.0255,0.089,0.1142,0.2134,0.3105,0.2418,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0073,0.0255,0.0784,0.1007,0.1881,0.5113,0.0888,5,3,"1,2,3,4,5,6,7|5,6|5",0.3683,0.3251,0.1972,0.044,0.0343,0.0235,0.0076,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/010_n00558_E_R.jpg,0.2501,0.1719,0.2207,0.1517,0.1181,0.0716,0.016,1,3,"1,2,3,4,5,6,7|1,2,3,4|1",0.0025,0.0061,0.0308,0.0349,0.1074,0.2006,0.6178,7,3,"1,2,3,4,5,6,7|6,7|7",0.0365,0.0992,0.3054,0.2099,0.1635,0.1635,0.0221,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.2024,0.2945,0.2024,0.1228,0.0956,0.0745,0.0078,2,3,"1,2,3,4,5,6,7|1,2,3|2",0.0309,0.0951,0.2283,0.2014,0.2283,0.2014,0.0146,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0584,0.1236,0.2037,0.1798,0.1798,0.1798,0.0749,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.0137,0.0541,0.1297,0.1666,0.2139,0.3996,0.0225,6,3,"1,2,3,4,5,6,7|4,5,6|6",0.0041,0.0207,0.0721,0.1189,0.1961,0.4151,0.173,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0046,0.0205,0.0714,0.0917,0.1511,0.5978,0.063,6,3,"1,2,3,4,5,6,7|5,6|6",0.412,0.3209,0.1718,0.0383,0.0298,0.0205,0.0067,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/011_n00559_E_L.jpg,0.0134,0.0774,0.2701,0.393,0.1856,0.0532,0.0072,3,3,"1,2,3,4,5,6,7|3,4,5|3",0.0012,0.002,0.0133,0.0151,0.0596,0.0867,0.8222,7,2,"1,2,3,4,5,6,7|7",0.0141,0.0492,0.1516,0.1718,0.2206,0.321,0.0716,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.1457,0.2723,0.212,0.1457,0.1135,0.1002,0.0106,1,4,"1,2,3,4,5,6,7|1,2,3,4|1,2|1",0.009,0.0216,0.0664,0.0852,0.2045,0.4329,0.1805,6,4,"1,2,3,4,5,6,7|5,6,7|6,7|6",0.0269,0.0828,0.1753,0.1365,0.1987,0.2251,0.1547,5,4,"1,2,3,4,5,6,7|3,5,6,7|5,6|5",0.0544,0.1478,0.2438,0.1675,0.1675,0.1898,0.0291,6,4,"1,2,3,4,5,6,7|2,3,4,5,6|5,6|6",0.0054,0.0243,0.0848,0.1398,0.1796,0.3355,0.2306,7,4,"1,2,3,4,5,6,7|5,6,7|6,7|7",0.0127,0.0346,0.094,0.1065,0.1757,0.4214,0.155,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3909,0.2371,0.1629,0.0529,0.0599,0.0679,0.0283,1,3,"1,2,3,4,5,6,7|1,2,3|1"
east_40th_street/west_to_east/011_n00559_E_R.jpg,0.4089,0.2189,0.1932,0.0805,0.0553,0.0336,0.0096,1,3,"1,2,3,4,5,6,7|1,2,3|1",0.0045,0.0138,0.0703,0.0703,0.1911,0.2454,0.4046,7,3,"1,2,3,4,5,6,7|5,6,7|7",0.3214,0.4127,0.134,0.0435,0.0339,0.0339,0.0205,1,3,"1,2,3,4,5,6,7|1,2|1",0.2202,0.3631,0.1715,0.1179,0.0715,0.0491,0.0067,1,4,"1,2,3,4,5,6,7|1,2,3|1,2|1",0.0523,0.1422,0.2657,0.1826,0.1826,0.1612,0.0132,4,4,"1,2,3,4,5,6,7|3,4,5,6|4,5|4",0.4632,0.3183,0.0912,0.0261,0.0336,0.038,0.0296,1,3,"1,2,3,4,5,6,7|1,2|1",0.0061,0.0399,0.1393,0.1789,0.2297,0.3787,0.0274,6,4,"1,2,3,4,5,6,7|4,5,6|5,6|6",0.0038,0.0219,0.098,0.1426,0.2351,0.3876,0.111,6,3,"1,2,3,4,5,6,7|5,6|6",0.0038,0.0191,0.0858,0.1101,0.1815,0.5592,0.0405,6,3,"1,2,3,4,5,6,7|5,6|6",0.4892,0.3362,0.1092,0.0244,0.0215,0.0148,0.0048,1,3,"1,2,3,4,5,6,7|1,2|1"
