file,field,typology,n_keep,keep,gap,ev1,evp,ev2,top1,top2,final,rounds
tudor_city_place/north_to_south/003_n00762_S_R.jpg,vertical_hardscape,other,3,3;4;5,0,4.451160996221006,4.253804430365562,4.234382271766663,5,5,5,3
tudor_city_place/north_to_south/003_n00762_S_R.jpg,green_softening,other,4,3;4;5;6,0,4.439508488401771,4.4796247482299805,4.757418539375067,5,5,5,2
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,vertical_greenery,other,3,3;4;5,0,4.040953740477562,3.966724321246147,4.0645362585783005,4,4,4,2
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,sky_openness,other,3,1;2;3,0,2.6385666094720364,1.9315975457429886,1.9999998807907104,2,2,2,2
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,vertical_hardscape,other,4,3;4;5;6,0,4.645131801255047,4.646301060914993,4.946231499314308,5,5,6,3
Tunnel_Exit_Street/south_to_north/010_n00255_N_R.jpg,green_softening,other,2,5;6,0,4.758495067013428,5.2450850903987885,5.5,5,5,5,2
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,vertical_greenery,other,1,1,0,1.5786690060049295,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,sky_openness,other,2,1;2,0,2.6416649650782347,1.6224592924118042,1.407333493232727,2,1,1,2
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,vertical_hardscape,other,1,7,0,6.380190894240513,7.0,7.0,7,7,7,1
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,green_softening,other,3,2;3;5,1,3.3404827415943146,3.1914873719215393,2.6782843619585037,3,2,2,3
Tunnel_Exit_Street/north_to_south/017_n00250_S_L.jpg,vertical_greenery,other,3,2;3;4,0,3.1130677331238985,2.9725549519062042,2.6344466507434845,3,2,2,3
Tunnel_Exit_Street/north_to_south/017_n00250_S_L.jpg,sky_openness,other,3,1;2;3,0,2.4706258196383715,1.9647929966449738,1.964792937040329,2,2,2,2
Tunnel_Exit_Street/north_to_south/017_n00250_S_L.jpg,vertical_hardscape,other,3,4;5;6,0,4.683088757563382,4.912049770355225,5.25888466835022,5,5,5,3
Tunnel_Exit_Street/north_to_south/017_n00250_S_L.jpg,green_softening,other,2,3;5,1,3.9969749189913273,3.9375813007354736,3.3648511469364166,3,3,3,2
tudor_city_place/north_to_south/004_n00763_S_L.jpg,vertical_greenery,other,3,3;4;5,0,3.815404472872615,3.8351572304964066,3.889127016067505,4,4,3,3
tudor_city_place/north_to_south/004_n00763_S_L.jpg,sky_openness,other,3,1;2;3,0,2.9216743502765894,2.1052431613206863,2.072220504283905,2,2,2,2
tudor_city_place/north_to_south/004_n00763_S_L.jpg,vertical_hardscape,other,3,4;5;6,0,4.910132340155542,5.000000298023224,5.25888466835022,5,5,5,3
tudor_city_place/north_to_south/004_n00763_S_L.jpg,green_softening,other,3,3;5;6,1,4.748803156428039,4.821320757269859,5.008436568081379,5,5,5,2
madison_avenue/north_to_south/005_n00752_S_R.jpg,vertical_greenery,avenue_canyon,3,1;2;3,0,2.3964172434061766,1.822205901145935,1.3774334341287613,1,1,1,2
madison_avenue/north_to_south/005_n00752_S_R.jpg,sky_openness,avenue_canyon,2,1;2,0,2.4991459492594004,1.5312092900276184,1.5,2,1,1,2
madison_avenue/north_to_south/005_n00752_S_R.jpg,vertical_hardscape,avenue_canyon,3,5;6;7,0,5.461031539947726,5.847842127084732,6.738377384841442,5,7,7,2
madison_avenue/north_to_south/005_n00752_S_R.jpg,green_softening,avenue_canyon,3,2;3;5,1,3.3510550893843174,3.1328087747097015,2.7566889375448227,3,2,2,3
Park_Ave_West/south_to_north/011_n00219_N_L.jpg,vertical_greenery,avenue_canyon,3,1;2;3,0,2.47815281432122,1.9135130047798157,1.4140973538160324,1,1,1,2
Park_Ave_West/south_to_north/011_n00219_N_L.jpg,sky_openness,avenue_canyon,3,1;2;3,0,2.5863816626369953,1.8714790493249893,2.0000001192092896,2,2,2,2
Park_Ave_West/south_to_north/011_n00219_N_L.jpg,vertical_hardscape,avenue_canyon,3,4;5;6,0,4.936117036966607,5.000000149011612,5.439859449863434,5,6,6,3
Park_Ave_West/south_to_north/011_n00219_N_L.jpg,green_softening,avenue_canyon,3,3;4;5,0,4.10828347876668,4.098260045051575,3.7713191360235214,5,4,3,3
1st_avenue/north_to_south/007_n00039_S_L.jpg,vertical_greenery,avenue_secondary,3,2;3;4,0,3.2462956169620156,3.0313278138637543,2.724074363708496,3,3,3,3
1st_avenue/north_to_south/007_n00039_S_L.jpg,sky_openness,avenue_secondary,3,4;5;6,0,4.75842407066375,5.083117038011551,5.605410285294056,6,6,6,3
1st_avenue/north_to_south/007_n00039_S_L.jpg,vertical_hardscape,avenue_secondary,4,3;4;5;6,0,4.273434713482857,4.417645990848541,4.663796752691269,5,5,5,2
1st_avenue/north_to_south/007_n00039_S_L.jpg,green_softening,avenue_secondary,3,3;4;5,0,4.379040184430778,4.140699088573456,3.7411152869462967,5,4,3,3
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,vertical_greenery,other,3,3;4;5,0,3.903725853189826,3.8714791536331177,4.128521084785461,4,4,4,2
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,sky_openness,other,2,1;2,0,2.4902080185711384,1.5621765553951263,1.4378235340118408,2,1,1,2
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,vertical_hardscape,other,3,5;6;7,0,5.32668621186167,5.952791392803192,6.6709640100598335,5,7,7,2
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,green_softening,other,3,3;4;5,0,4.650805245153606,4.326735273003578,4.238364726305008,5,4,5,3
east_42nd_street/east_to_west/042_n00647_W_R.jpg,vertical_greenery,mid_block,2,3;4,0,3.443938353098929,3.4378234148025513,3.245085060596466,3,3,3,2
east_42nd_street/east_to_west/042_n00647_W_R.jpg,sky_openness,mid_block,3,1;2;3,0,2.889838268980384,2.0000000596046448,2.075962632894516,2,2,2,3
east_42nd_street/east_to_west/042_n00647_W_R.jpg,vertical_hardscape,mid_block,3,5;6;7,0,5.74115469888784,6.194459915161133,6.865023240447044,7,7,7,2
east_42nd_street/east_to_west/042_n00647_W_R.jpg,green_softening,mid_block,3,3;4;5,0,4.117314122617245,4.049898087978363,3.784093752503395,5,4,3,3
3rd_avenue/south_to_north/019_n00098_N_R.jpg,vertical_greenery,avenue_secondary,3,3;4;5,0,3.7908266386948526,3.8638777434825897,3.8166902512311935,4,3,3,3
3rd_avenue/south_to_north/019_n00098_N_R.jpg,sky_openness,avenue_secondary,3,2;3;4,0,3.1640821807086468,2.7991674840450287,3.1285210251808167,2,3,3,2
3rd_avenue/south_to_north/019_n00098_N_R.jpg,vertical_hardscape,avenue_secondary,3,4;5;6,0,4.971736239735037,5.0,5.209547221660614,5,5,5,2
3rd_avenue/south_to_north/019_n00098_N_R.jpg,green_softening,avenue_secondary,4,3;4;5;6,0,4.7367596856784075,4.67106457054615,4.850193273276091,5,5,5,2
tudor_city_place/south_to_north/007_n00762_N_R.jpg,vertical_greenery,other,3,1;2;3,0,2.2979108449071646,1.92039754986763,1.4208481088280678,1,1,1,2
tudor_city_place/south_to_north/007_n00762_N_R.jpg,sky_openness,other,2,1;2,0,2.277040706947446,1.5312092900276184,1.3775407075881958,2,1,1,2
tudor_city_place/south_to_north/007_n00762_N_R.jpg,vertical_hardscape,other,3,5;6;7,0,5.348119048168883,5.810731589794159,6.730906389653683,5,7,7,2
tudor_city_place/south_to_north/007_n00762_N_R.jpg,green_softening,other,3,2;3;5,1,3.803873211145401,3.419375091791153,2.888406217098236,3,2,2,3
tudor_city_place/south_to_north/004_n00760_N_R.jpg,vertical_greenery,other,2,2;3,0,2.7800910170190036,2.6513548493385315,2.32082137465477,3,2,2,2
tudor_city_place/south_to_north/004_n00760_N_R.jpg,sky_openness,other,3,1;2;3,0,2.6578646767884493,1.8947568535804749,2.035207062959671,2,2,2,2
tudor_city_place/south_to_north/004_n00760_N_R.jpg,vertical_hardscape,other,2,5;6,0,5.06403440143913,5.268941283226013,5.531209707260132,5,6,6,2
tudor_city_place/south_to_north/004_n00760_N_R.jpg,green_softening,other,3,3;4;5,0,4.175936538726091,4.048600107431412,3.808578133583069,5,4,3,3
tudor_city_place/north_to_south/007_n00759_S_R.jpg,vertical_greenery,other,3,3;4;5,0,4.07497484004125,4.0000001192092896,4.0,4,4,4,2
tudor_city_place/north_to_south/007_n00759_S_R.jpg,sky_openness,other,3,1;2;3,0,2.352154988795519,1.863877683877945,1.883633404970169,2,1,1,3
tudor_city_place/north_to_south/007_n00759_S_R.jpg,vertical_hardscape,other,4,3;4;5;6,0,4.5558027643710375,4.568489208817482,4.776547439396381,5,5,5,2
tudor_city_place/north_to_south/007_n00759_S_R.jpg,green_softening,other,4,3;4;5;6,0,4.616771831642836,4.61269374191761,4.831562725827098,5,5,5,2
tudor_city_place/north_to_south/008_n00758_S_L.jpg,vertical_greenery,other,3,3;4;5,0,3.960775057785213,3.900482624769211,4.068402484059334,4,4,4,2
tudor_city_place/north_to_south/008_n00758_S_L.jpg,sky_openness,other,3,1;2;3,0,2.893249563872814,1.9667244106531143,2.0000001192092896,2,2,2,2
tudor_city_place/north_to_south/008_n00758_S_L.jpg,vertical_hardscape,other,3,3;4;5,0,4.667804142460227,4.3086643517017365,4.298720017075539,5,5,5,2
tudor_city_place/north_to_south/008_n00758_S_L.jpg,green_softening,other,3,3;4;5,0,4.015988408587873,3.951399952173233,3.7051251977682114,3,4,3,3
east_34th_street/west_to_east/016_n00282_E_L.jpg,vertical_greenery,mid_block,2,2;3,0,2.723469204735011,2.592666745185852,2.5,3,2,2,2
east_34th_street/west_to_east/016_n00282_E_L.jpg,sky_openness,mid_block,4,1;2;3;4,0,3.0202818624675274,2.422887310385704,2.4819619357585907,2,2,3,3
east_34th_street/west_to_east/016_n00282_E_L.jpg,vertical_hardscape,mid_block,2,5;6,0,5.017507925862446,5.320821166038513,5.468790948390961,5,5,5,2
east_34th_street/west_to_east/016_n00282_E_L.jpg,green_softening,mid_block,3,2;3;5,1,3.6926518082618713,3.3776367008686066,2.779136449098587,3,3,2,3
Park_Ave_Tunnel_Segment/east_to_west/006_n00202_W_R.jpg,vertical_greenery,avenue_canyon,3,2;3;4,0,3.1661315178498626,3.0765291452407837,2.832956075668335,3,3,3,2
Park_Ave_Tunnel_Segment/east_to_west/006_n00202_W_R.jpg,sky_openness,avenue_canyon,3,1;2;3,0,2.5590416938066483,1.8791279047727585,1.959235668182373,2,1,1,3
Park_Ave_Tunnel_Segment/east_to_west/006_n00202_W_R.jpg,vertical_hardscape,avenue_canyon,2,5;6,0,5.011189638637006,5.3775405287742615,5.7310583889484406,5,6,6,2
Park_Ave_Tunnel_Segment/east_to_west/006_n00202_W_R.jpg,green_softening,avenue_canyon,4,2;3;4;5,0,3.6023378558456898,3.418652355670929,3.058967938646674,3,3,3,2
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,vertical_greenery,avenue_canyon,1,1,0,1.516269886866212,1.0,1.0,1,1,1,1
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,sky_openness,avenue_canyon,3,1;2;3,0,3.161248564720154,2.035207152366638,2.0441526770591736,2,3,3,2
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,vertical_hardscape,avenue_canyon,2,5;7,1,5.369810829171911,5.697290301322937,6.462116926908493,5,7,7,2
Park_Ave_West/north_to_south/001_n00245_S_R.jpg,green_softening,avenue_canyon,3,1;2;3,0,3.1777938827872276,2.1108731478452682,1.8351574540138245,2,2,1,3
1st_avenue/north_to_south/026_n00020_S_R.jpg,vertical_greenery,avenue_secondary,1,1,0,1.8379999492317438,1.0,1.0,1,1,1,1
1st_avenue/north_to_south/026_n00020_S_R.jpg,sky_openness,avenue_secondary,2,1;2,0,2.1091863233596087,1.5,1.3208213448524475,1,1,1,2
1st_avenue/north_to_south/026_n00020_S_R.jpg,vertical_hardscape,avenue_secondary,2,5;6,0,5.114800946787,5.562176316976547,5.924141824245453,6,6,6,2
1st_avenue/north_to_south/026_n00020_S_R.jpg,green_softening,avenue_secondary,3,2;3;5,1,3.4935585781931877,3.1914875209331512,2.9834559559822083,3,3,3,2
1st_avenue/south_to_north/006_n00005_N_L.jpg,vertical_greenery,avenue_secondary,2,2;3,0,3.0603763666003942,2.622459352016449,2.4687907695770264,3,2,2,2
1st_avenue/south_to_north/006_n00005_N_L.jpg,sky_openness,avenue_secondary,5,2;3;4;5;6,0,4.009081911295652,3.94839645922184,4.238330274820328,4,4,5,4
1st_avenue/south_to_north/006_n00005_N_L.jpg,vertical_hardscape,avenue_secondary,3,3;4;5,0,4.581349087879062,4.364174991846085,4.3541804403066635,5,5,5,2
1st_avenue/south_to_north/006_n00005_N_L.jpg,green_softening,avenue_secondary,4,2;3;4;5,0,3.688636839389801,3.439975768327713,2.940113849937916,3,3,2,3
2nd_avenue/north_to_south/029_n00051_S_L.jpg,vertical_greenery,avenue_secondary,3,1;2;3,0,2.1923441984690726,1.927779346704483,1.4434486255049706,2,1,1,2
2nd_avenue/north_to_south/029_n00051_S_L.jpg,sky_openness,avenue_secondary,4,2;3;4;6,1,3.7510957531630993,3.5948684066534042,4.260266989469528,2,6,6,2
2nd_avenue/north_to_south/029_n00051_S_L.jpg,vertical_hardscape,avenue_secondary,3,4;5;6,0,4.737874816637486,5.027445167303085,5.358150899410248,5,5,5,3
2nd_avenue/north_to_south/029_n00051_S_L.jpg,green_softening,avenue_secondary,3,2;3;5,1,3.436368364840746,3.077768862247467,2.6780419424176216,3,2,2,3
Tunnel_Exit_Street/south_to_north/002_n00247_N_L.jpg,vertical_greenery,other,1,1,0,1.6379792476072907,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/south_to_north/002_n00247_N_L.jpg,sky_openness,other,2,2;3,0,2.852448657155037,2.3486451506614685,2.5312095284461975,2,3,3,2
Tunnel_Exit_Street/south_to_north/002_n00247_N_L.jpg,vertical_hardscape,other,4,3;4;5;6,0,4.365864107385278,4.429829806089401,4.844006776809692,5,5,6,3
Tunnel_Exit_Street/south_to_north/002_n00247_N_L.jpg,green_softening,other,2,2;3,0,3.0515785440802574,2.5,2.245085045695305,2,2,2,2
east_36th_street/east_to_west/045_n00363_W_R.jpg,vertical_greenery,mid_block,1,1,0,1.6459759715944529,1.0,1.0,1,1,1,1
east_36th_street/east_to_west/045_n00363_W_R.jpg,sky_openness,mid_block,3,3;4;5,0,3.996257282793522,3.964792847633362,4.349448457360268,4,4,5,3
east_36th_street/east_to_west/045_n00363_W_R.jpg,vertical_hardscape,mid_block,3,4;5;6,0,4.895112061873078,5.03327539563179,5.312046378850937,5,5,5,3
east_36th_street/east_to_west/045_n00363_W_R.jpg,green_softening,mid_block,4,2;3;4;5,0,3.886553168296814,3.5701696574687958,3.10172351449728,3,3,3,2
Tunnel_Exit_Street/north_to_south/009_n00258_S_R.jpg,vertical_greenery,other,1,1,0,1.8998797945678234,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/north_to_south/009_n00258_S_R.jpg,sky_openness,other,3,1;2;3,0,2.5957046188414097,1.825836956501007,1.9575034379959106,2,1,1,2
Tunnel_Exit_Street/north_to_south/009_n00258_S_R.jpg,vertical_hardscape,other,2,5;6,0,4.867108786478639,5.468790292739868,5.7310583889484406,5,6,6,2
Tunnel_Exit_Street/north_to_south/009_n00258_S_R.jpg,green_softening,other,3,1;2;3,0,3.372694805264473,2.0389645397663116,1.9315976053476334,2,2,2,2
east_38th_street/west_to_east/009_n00463_E_L.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.5855335034430027,2.2091013938188553,1.626523718237877,3,1,1,2
east_38th_street/west_to_east/009_n00463_E_L.jpg,sky_openness,mid_block,3,2;3;4,0,3.2598049081861973,2.8284656405448914,3.2025063931941986,2,3,3,3
east_38th_street/west_to_east/009_n00463_E_L.jpg,vertical_hardscape,mid_block,2,5;6,0,5.000586415408179,5.268941760063171,5.468790948390961,5,5,5,2
east_38th_street/west_to_east/009_n00463_E_L.jpg,green_softening,mid_block,3,2;3;5,1,3.4247071854770184,3.1122832894325256,2.7509189769625664,3,2,2,3
Park_Ave_East/south_to_north/018_n00131_N_L.jpg,vertical_greenery,avenue_canyon,3,3;4;5,0,4.087247165851295,3.964792937040329,4.000000238418579,4,4,4,2
Park_Ave_East/south_to_north/018_n00131_N_L.jpg,sky_openness,avenue_canyon,3,2;3;4,0,3.2868927158415318,2.8419185280799866,3.1648426949977875,2,3,3,3
Park_Ave_East/south_to_north/018_n00131_N_L.jpg,vertical_hardscape,avenue_canyon,1,5,0,5.071219509234652,5.0,5.0,5,5,5,1
Park_Ave_East/south_to_north/018_n00131_N_L.jpg,green_softening,avenue_canyon,3,4;5;6,0,4.885724995750934,5.087950229644775,5.130291700363159,5,5,5,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,vertical_greenery,other,3,1;2;3,0,2.5236770156770945,2.040764331817627,1.5146242678165436,2,1,1,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,sky_openness,other,2,1;2,0,2.225413979962468,1.5621765851974487,1.407333493232727,2,1,1,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,vertical_hardscape,other,3,5;6;7,0,5.194523042766377,5.681992992758751,6.6020824164152145,5,7,7,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,green_softening,other,4,2;3;4;5,0,4.0516626089811325,3.6772728860378265,3.183888256549835,5,3,3,2
3rd_avenue/south_to_north/010_n00089_N_R.jpg,vertical_greenery,avenue_secondary,2,1;2,0,1.939093118533492,1.2942149639129639,1.1480472385883331,1,1,1,2
3rd_avenue/south_to_north/010_n00089_N_R.jpg,sky_openness,avenue_secondary,3,2;3;4,0,3.519679542630911,2.913512945175171,3.2412789165973663,2,3,3,3
3rd_avenue/south_to_north/010_n00089_N_R.jpg,vertical_hardscape,avenue_secondary,2,5;6,0,5.03085940470919,5.2450850903987885,5.531209707260132,5,6,6,2
3rd_avenue/south_to_north/010_n00089_N_R.jpg,green_softening,avenue_secondary,3,2;3;5,1,3.753097053617239,3.465428054332733,2.649419844150543,3,2,2,3
east_40th_street/east_to_west/014_n00581_W_R.jpg,vertical_greenery,mid_block,3,3;4;5,0,3.7835597028024495,3.8351575136184692,3.733043849468231,4,3,3,3
east_40th_street/east_to_west/014_n00581_W_R.jpg,sky_openness,mid_block,3,1;2;3,0,2.5641807317733765,1.9686720967292786,2.035207062959671,2,2,2,2
east_40th_street/east_to_west/014_n00581_W_R.jpg,vertical_hardscape,mid_block,3,5;6;7,0,5.155108616221696,5.775545209646225,6.6709640100598335,5,7,7,2
east_40th_street/east_to_west/014_n00581_W_R.jpg,green_softening,mid_block,3,3;4;5,0,4.518921327777207,4.334845319390297,4.0,5,4,4,2
Tunnel_Exit_Street/south_to_north/014_n00259_N_L.jpg,vertical_greenery,other,1,1,0,1.45191203430295,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/south_to_north/014_n00259_N_L.jpg,sky_openness,other,2,1;2,0,2.2088016904890537,1.4378235340118408,1.3486452102661133,1,1,1,2
Tunnel_Exit_Street/south_to_north/014_n00259_N_L.jpg,vertical_hardscape,other,1,7,0,6.413924987660721,7.0,7.0,7,7,7,1
Tunnel_Exit_Street/south_to_north/014_n00259_N_L.jpg,green_softening,other,4,1;2;3;5,1,3.390778534114361,2.692976266145706,1.9750049263238907,2,1,1,3
madison_avenue/south_to_north/024_n00746_N_L.jpg,vertical_greenery,avenue_canyon,3,1;2;3,0,1.9912286242470145,1.6565022021532059,1.3031026124954224,1,1,1,2
madison_avenue/south_to_north/024_n00746_N_L.jpg,sky_openness,avenue_canyon,2,1;2,0,2.3863702844828367,1.5312093198299408,1.407333493232727,2,1,1,2
madison_avenue/south_to_north/024_n00746_N_L.jpg,vertical_hardscape,avenue_canyon,4,4;5;6;7,0,5.174732295330614,5.477980852127075,6.236374229192734,5,7,6,3
madison_avenue/south_to_north/024_n00746_N_L.jpg,green_softening,avenue_canyon,4,2;3;4;5,0,3.649865560233593,3.420143634080887,2.940113849937916,3,3,2,3
Tunnel_Exit_Street/north_to_south/018_n00249_S_R.jpg,vertical_greenery,other,1,1,0,1.605636416003108,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/north_to_south/018_n00249_S_R.jpg,sky_openness,other,2,1;2,0,2.1250103637576103,1.468790590763092,1.3486452102661133,1,1,1,2
Tunnel_Exit_Street/north_to_south/018_n00249_S_R.jpg,vertical_hardscape,other,2,5;6,0,5.218409732915461,5.407333254814148,5.81757465004921,5,6,6,2
Tunnel_Exit_Street/north_to_south/018_n00249_S_R.jpg,green_softening,other,3,2;3;5,1,4.017673663794994,3.6329728960990906,3.0250145196914673,5,3,2,3
1st_avenue/north_to_south/004_n00042_S_L.jpg,vertical_greenery,avenue_secondary,3,1;2;3,0,2.002402982674539,1.7587209641933441,1.4434486255049706,1,1,1,2
1st_avenue/north_to_south/004_n00042_S_L.jpg,sky_openness,avenue_secondary,4,3;4;5;6,0,4.378857234492898,4.554414585232735,4.669889196753502,4,4,5,3
1st_avenue/north_to_south/004_n00042_S_L.jpg,vertical_hardscape,avenue_secondary,3,3;4;5,0,4.181104289367795,4.0000001192092896,4.126804381608963,3,5,5,2
1st_avenue/north_to_south/004_n00042_S_L.jpg,green_softening,avenue_secondary,2,2;3,0,2.8502528872340918,2.4687905609607697,2.348645269870758,2,2,2,2
east_34th_street/west_to_east/045_n00311_E_L.jpg,vertical_greenery,mid_block,1,1,0,1.7425042074173689,1.0,1.0,1,1,1,1
east_34th_street/west_to_east/045_n00311_E_L.jpg,sky_openness,mid_block,2,1;2,0,2.8953648693859577,1.6224592328071594,1.4687907099723816,2,1,1,2
east_34th_street/west_to_east/045_n00311_E_L.jpg,vertical_hardscape,mid_block,3,3;5;6,1,4.815189702901989,4.788058564066887,5.275922104716301,5,5,6,3
east_34th_street/west_to_east/045_n00311_E_L.jpg,green_softening,mid_block,4,1;2;3;5,1,3.356645867228508,2.6713129431009293,2.046115905046463,3,1,1,3
Park_Ave_East/south_to_north/012_n00125_N_R.jpg,vertical_greenery,avenue_canyon,2,2;3,0,2.8414229452610016,2.679178535938263,2.2689413726329803,3,2,2,2
Park_Ave_East/south_to_north/012_n00125_N_R.jpg,sky_openness,avenue_canyon,3,1;2;3,0,2.6822230648249388,2.0879504531621933,2.0000001192092896,2,2,2,2
Park_Ave_East/south_to_north/012_n00125_N_R.jpg,vertical_hardscape,avenue_canyon,3,5;6;7,0,5.352138313930482,5.863672524690628,6.791762087494135,5,7,7,2
Park_Ave_East/south_to_north/012_n00125_N_R.jpg,green_softening,avenue_canyon,3,3;4;5,0,3.9453344754874706,3.9017401933670044,3.796947181224823,3,4,3,3
Park_Ave_West/north_to_south/005_n00241_S_L.jpg,vertical_greenery,avenue_canyon,3,1;2;3,0,2.883951097726822,1.9072668254375458,1.296076163649559,1,1,1,2
Park_Ave_West/north_to_south/005_n00241_S_L.jpg,sky_openness,avenue_canyon,2,1;2,0,2.235249238088727,1.4073334336280823,1.407333493232727,1,1,1,2
Park_Ave_West/north_to_south/005_n00241_S_L.jpg,vertical_hardscape,avenue_canyon,5,3;4;5;6;7,0,4.857291014865041,5.111717194318771,5.40838885307312,5,5,7,3
Park_Ave_West/north_to_south/005_n00241_S_L.jpg,green_softening,avenue_canyon,2,2;3,0,3.1233640760183334,2.5312092900276184,2.32082137465477,3,2,2,2
east_39th_street/east_to_west/031_n00518_W_R.jpg,vertical_greenery,mid_block,3,2;3;4,0,3.0606351322494447,3.0274451673030853,2.697165220975876,3,3,2,3
east_39th_street/east_to_west/031_n00518_W_R.jpg,sky_openness,mid_block,3,2;3;4,0,3.5525180138647556,2.957503229379654,3.2747773826122284,2,3,3,3
east_39th_street/east_to_west/031_n00518_W_R.jpg,vertical_hardscape,mid_block,4,3;4;5;6,0,4.6893949043005705,4.6091248244047165,4.913253352046013,5,5,5,3
east_39th_street/east_to_west/031_n00518_W_R.jpg,green_softening,mid_block,3,3;4;5,0,3.9404285103082657,3.9527914226055145,3.761635273694992,3,4,3,3
lexington_avenue/south_to_north/023_n00711_N_R.jpg,vertical_greenery,avenue_canyon,3,2;3;4,0,2.968133661430329,2.943221151828766,2.525209292769432,3,2,2,3
lexington_avenue/south_to_north/023_n00711_N_R.jpg,sky_openness,avenue_canyon,3,1;2;3,0,2.5543955527246,1.93934828042984,1.9686720967292786,2,2,2,2
lexington_avenue/south_to_north/023_n00711_N_R.jpg,vertical_hardscape,avenue_canyon,3,4;5;6,0,4.903801760170609,5.068402349948883,5.25888466835022,5,5,5,3
lexington_avenue/south_to_north/023_n00711_N_R.jpg,green_softening,avenue_canyon,3,2;3;5,1,3.8124906793236732,3.4417943954467773,3.0613165199756622,3,3,3,2
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,vertical_greenery,other,4,3;4;5;6,0,4.340898796916008,4.581098362803459,4.847974833101034,4,5,6,4
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,sky_openness,other,3,1;2;3,0,2.64577960036695,1.9004830569028854,1.9628920257091522,2,2,2,2
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,vertical_hardscape,other,2,5;6,0,5.138880978804082,5.592666774988174,5.7310583889484406,6,6,6,2
Tunnel_Exit_Street/south_to_north/016_n00261_N_R.jpg,green_softening,other,2,5;6,0,5.070809712866321,5.2450850903987885,5.5,5,5,5,2
east_41st_street/west_to_east/039_n00633_E_L.jpg,vertical_greenery,mid_block,3,3;4;5,0,4.353206290630624,4.191421821713448,4.16484272480011,4,4,4,3
east_41st_street/west_to_east/039_n00633_E_L.jpg,sky_openness,mid_block,3,1;2;3,0,2.9809574354439974,2.0995171070098877,2.120872139930725,2,2,2,2
east_41st_street/west_to_east/039_n00633_E_L.jpg,vertical_hardscape,mid_block,2,4;5,0,4.702740293461829,4.731058716773987,4.679178833961487,5,5,5,2
east_41st_street/west_to_east/039_n00633_E_L.jpg,green_softening,mid_block,2,5;6,0,5.021722876350395,5.320821464061737,5.43782365322113,5,5,5,2
east_40th_street/west_to_east/004_n00552_E_L.jpg,vertical_greenery,mid_block,1,1,0,1.2422329830005765,1.0,1.0,1,1,1,1
east_40th_street/west_to_east/004_n00552_E_L.jpg,sky_openness,mid_block,2,1;2,0,1.9737041667103767,1.4073333144187927,1.2942149639129639,1,1,1,2
east_40th_street/west_to_east/004_n00552_E_L.jpg,vertical_hardscape,mid_block,3,5;6;7,0,5.260046957992017,6.049897789955139,6.8925098814070225,7,7,7,2
east_40th_street/west_to_east/004_n00552_E_L.jpg,green_softening,mid_block,3,1;2;3,0,2.9278609380126,1.9203977286815643,1.7587210088968277,1,1,1,3
Park_Ave_Tunnel_Segment/west_to_east/002_n00154_E_L.jpg,vertical_greenery,avenue_canyon,3,3;4;5,0,3.9761043740436435,3.9315974414348602,3.7055356800556183,4,3,3,3
Park_Ave_Tunnel_Segment/west_to_east/002_n00154_E_L.jpg,sky_openness,avenue_canyon,3,2;3;4,0,3.02493978664279,2.8258367776870728,3.0606517493724823,3,3,3,2
Park_Ave_Tunnel_Segment/west_to_east/002_n00154_E_L.jpg,vertical_hardscape,avenue_canyon,3,4;5;6,0,4.81478675454855,4.999999701976776,5.25888466835022,5,5,5,3
Park_Ave_Tunnel_Segment/west_to_east/002_n00154_E_L.jpg,green_softening,avenue_canyon,4,3;4;5;6,0,4.6773151913657784,4.599062025547028,4.812201328575611,5,5,5,2
east_41st_street/west_to_east/026_n00620_E_L.jpg,vertical_greenery,mid_block,2,1;2,0,1.823817609809339,1.2942150235176086,1.1824255585670471,1,1,1,2
