file,street,direction,seq,node_id,cardinal,vlm_p_yes
Park_Ave_East/south_to_north/25_n00139_N.jpg,Park_Ave_East,south_to_north,25,n00139,N,0.26894
Park_Ave_East/south_to_north/26_n00140_N.jpg,Park_Ave_East,south_to_north,26,n00140,N,0.2227
Tunnel_Exit_Street/north_to_south/01_n00266_S.jpg,Tunnel_Exit_Street,north_to_south,1,n00266,S,0.14805
Tunnel_Exit_Street/north_to_south/02_n00265_S.jpg,Tunnel_Exit_Street,north_to_south,2,n00265,S,0.18243
Tunnel_Exit_Street/north_to_south/03_n00264_S.jpg,Tunnel_Exit_Street,north_to_south,3,n00264,S,0.16452
Tunnel_Exit_Street/north_to_south/04_n00263_S.jpg,Tunnel_Exit_Street,north_to_south,4,n00263,S,0.32082
Tunnel_Exit_Street/north_to_south/05_n00262_S.jpg,Tunnel_Exit_Street,north_to_south,5,n00262,S,0.37754
Tunnel_Exit_Street/north_to_south/06_n00261_S.jpg,Tunnel_Exit_Street,north_to_south,6,n00261,S,0.26894
Tunnel_Exit_Street/north_to_south/07_n00260_S.jpg,Tunnel_Exit_Street,north_to_south,7,n00260,S,0.24509
Tunnel_Exit_Street/north_to_south/08_n00259_S.jpg,Tunnel_Exit_Street,north_to_south,8,n00259,S,0.20181
Tunnel_Exit_Street/north_to_south/09_n00258_S.jpg,Tunnel_Exit_Street,north_to_south,9,n00258,S,0.29421
Tunnel_Exit_Street/north_to_south/10_n00257_S.jpg,Tunnel_Exit_Street,north_to_south,10,n00257,S,0.67918
Tunnel_Exit_Street/north_to_south/11_n00256_S.jpg,Tunnel_Exit_Street,north_to_south,11,n00256,S,0.79819
Tunnel_Exit_Street/north_to_south/12_n00255_S.jpg,Tunnel_Exit_Street,north_to_south,12,n00255,S,0.26894
Tunnel_Exit_Street/north_to_south/13_n00254_S.jpg,Tunnel_Exit_Street,north_to_south,13,n00254,S,0.29421
Tunnel_Exit_Street/north_to_south/14_n00253_S.jpg,Tunnel_Exit_Street,north_to_south,14,n00253,S,0.29421
Tunnel_Exit_Street/north_to_south/15_n00252_S.jpg,Tunnel_Exit_Street,north_to_south,15,n00252,S,0.40733
Tunnel_Exit_Street/north_to_south/16_n00251_S.jpg,Tunnel_Exit_Street,north_to_south,16,n00251,S,0.24509
Tunnel_Exit_Street/north_to_south/17_n00250_S.jpg,Tunnel_Exit_Street,north_to_south,17,n00250,S,0.73106
Tunnel_Exit_Street/south_to_north/01_n00250_N.jpg,Tunnel_Exit_Street,south_to_north,1,n00250,N,0.43782
Tunnel_Exit_Street/south_to_north/02_n00251_N.jpg,Tunnel_Exit_Street,south_to_north,2,n00251,N,0.34865
Tunnel_Exit_Street/south_to_north/03_n00252_N.jpg,Tunnel_Exit_Street,south_to_north,3,n00252,N,0.32082
Tunnel_Exit_Street/south_to_north/04_n00253_N.jpg,Tunnel_Exit_Street,south_to_north,4,n00253,N,0.2227
Tunnel_Exit_Street/south_to_north/05_n00254_N.jpg,Tunnel_Exit_Street,south_to_north,5,n00254,N,0.75491
Tunnel_Exit_Street/south_to_north/06_n00255_N.jpg,Tunnel_Exit_Street,south_to_north,6,n00255,N,0.79819
Tunnel_Exit_Street/south_to_north/07_n00256_N.jpg,Tunnel_Exit_Street,south_to_north,7,n00256,N,0.65135
Tunnel_Exit_Street/south_to_north/08_n00257_N.jpg,Tunnel_Exit_Street,south_to_north,8,n00257,N,0.2227
Tunnel_Exit_Street/south_to_north/09_n00258_N.jpg,Tunnel_Exit_Street,south_to_north,9,n00258,N,0.18243
Tunnel_Exit_Street/south_to_north/10_n00259_N.jpg,Tunnel_Exit_Street,south_to_north,10,n00259,N,0.29421
Tunnel_Exit_Street/south_to_north/11_n00260_N.jpg,Tunnel_Exit_Street,south_to_north,11,n00260,N,0.40733
Tunnel_Exit_Street/south_to_north/12_n00261_N.jpg,Tunnel_Exit_Street,south_to_north,12,n00261,N,0.2227
Tunnel_Exit_Street/south_to_north/13_n00262_N.jpg,Tunnel_Exit_Street,south_to_north,13,n00262,N,0.26894
Tunnel_Exit_Street/south_to_north/14_n00263_N.jpg,Tunnel_Exit_Street,south_to_north,14,n00263,N,0.18243
Tunnel_Exit_Street/south_to_north/15_n00264_N.jpg,Tunnel_Exit_Street,south_to_north,15,n00264,N,0.18243
Tunnel_Exit_Street/south_to_north/16_n00265_N.jpg,Tunnel_Exit_Street,south_to_north,16,n00265,N,0.2227
Tunnel_Exit_Street/south_to_north/17_n00266_N.jpg,Tunnel_Exit_Street,south_to_north,17,n00266,N,0.53121
east_34th_street/east_to_west/01_n00313_W.jpg,east_34th_street,east_to_west,1,n00313,W,0.1192
east_34th_street/east_to_west/02_n00312_W.jpg,east_34th_street,east_to_west,2,n00312,W,0.24509
east_34th_street/east_to_west/03_n00311_W.jpg,east_34th_street,east_to_west,3,n00311,W,0.16452
east_34th_street/east_to_west/04_n00310_W.jpg,east_34th_street,east_to_west,4,n00310,W,0.14805
east_34th_street/east_to_west/05_n00309_W.jpg,east_34th_street,east_to_west,5,n00309,W,0.26894
east_34th_street/east_to_west/06_n00308_W.jpg,east_34th_street,east_to_west,6,n00308,W,0.46879
east_34th_street/east_to_west/07_n00307_W.jpg,east_34th_street,east_to_west,7,n00307,W,0.2227
east_34th_street/east_to_west/08_n00306_W.jpg,east_34th_street,east_to_west,8,n00306,W,0.37754
east_34th_street/east_to_west/09_n00305_W.jpg,east_34th_street,east_to_west,9,n00305,W,0.2227
east_34th_street/east_to_west/10_n00304_W.jpg,east_34th_street,east_to_west,10,n00304,W,0.46879
east_34th_street/east_to_west/11_n00303_W.jpg,east_34th_street,east_to_west,11,n00303,W,0.37754
east_34th_street/east_to_west/12_n00302_W.jpg,east_34th_street,east_to_west,12,n00302,W,0.14805
east_34th_street/east_to_west/13_n00301_W.jpg,east_34th_street,east_to_west,13,n00301,W,0.16452
east_34th_street/east_to_west/14_n00300_W.jpg,east_34th_street,east_to_west,14,n00300,W,0.43782
east_34th_street/east_to_west/15_n00299_W.jpg,east_34th_street,east_to_west,15,n00299,W,0.2227
east_34th_street/east_to_west/16_n00298_W.jpg,east_34th_street,east_to_west,16,n00298,W,0.20181
east_34th_street/east_to_west/17_n00297_W.jpg,east_34th_street,east_to_west,17,n00297,W,0.37754
east_34th_street/east_to_west/18_n00296_W.jpg,east_34th_street,east_to_west,18,n00296,W,0.29421
east_34th_street/east_to_west/19_n00295_W.jpg,east_34th_street,east_to_west,19,n00295,W,0.14805
east_34th_street/east_to_west/20_n00294_W.jpg,east_34th_street,east_to_west,20,n00294,W,0.34865
east_34th_street/east_to_west/21_n00293_W.jpg,east_34th_street,east_to_west,21,n00293,W,0.2227
east_34th_street/east_to_west/22_n00292_W.jpg,east_34th_street,east_to_west,22,n00292,W,0.14805
east_34th_street/east_to_west/23_n00291_W.jpg,east_34th_street,east_to_west,23,n00291,W,0.46879
east_34th_street/east_to_west/24_n00290_W.jpg,east_34th_street,east_to_west,24,n00290,W,0.65135
east_34th_street/east_to_west/25_n00289_W.jpg,east_34th_street,east_to_west,25,n00289,W,0.2227
east_34th_street/east_to_west/26_n00288_W.jpg,east_34th_street,east_to_west,26,n00288,W,0.13296
east_34th_street/east_to_west/27_n00287_W.jpg,east_34th_street,east_to_west,27,n00287,W,0.67918
east_34th_street/east_to_west/28_n00286_W.jpg,east_34th_street,east_to_west,28,n00286,W,0.16452
east_34th_street/east_to_west/29_n00285_W.jpg,east_34th_street,east_to_west,29,n00285,W,0.32082
east_34th_street/east_to_west/30_n00284_W.jpg,east_34th_street,east_to_west,30,n00284,W,0.29421
east_34th_street/east_to_west/31_n00283_W.jpg,east_34th_street,east_to_west,31,n00283,W,0.13296
east_34th_street/east_to_west/32_n00282_W.jpg,east_34th_street,east_to_west,32,n00282,W,0.18243
east_34th_street/east_to_west/33_n00281_W.jpg,east_34th_street,east_to_west,33,n00281,W,0.56218
east_34th_street/east_to_west/34_n00280_W.jpg,east_34th_street,east_to_west,34,n00280,W,0.79819
east_34th_street/east_to_west/35_n00279_W.jpg,east_34th_street,east_to_west,35,n00279,W,0.73106
east_34th_street/east_to_west/36_n00278_W.jpg,east_34th_street,east_to_west,36,n00278,W,0.81757
east_34th_street/east_to_west/37_n00277_W.jpg,east_34th_street,east_to_west,37,n00277,W,0.83548
east_34th_street/east_to_west/38_n00276_W.jpg,east_34th_street,east_to_west,38,n00276,W,0.62246
east_34th_street/east_to_west/39_n00275_W.jpg,east_34th_street,east_to_west,39,n00275,W,0.5
east_34th_street/east_to_west/40_n00274_W.jpg,east_34th_street,east_to_west,40,n00274,W,0.75491
east_34th_street/east_to_west/41_n00273_W.jpg,east_34th_street,east_to_west,41,n00273,W,0.24509
east_34th_street/east_to_west/42_n00272_W.jpg,east_34th_street,east_to_west,42,n00272,W,0.34865
east_34th_street/east_to_west/43_n00271_W.jpg,east_34th_street,east_to_west,43,n00271,W,0.5
east_34th_street/east_to_west/44_n00270_W.jpg,east_34th_street,east_to_west,44,n00270,W,0.40733
east_34th_street/east_to_west/45_n00269_W.jpg,east_34th_street,east_to_west,45,n00269,W,0.62246
east_34th_street/east_to_west/46_n00268_W.jpg,east_34th_street,east_to_west,46,n00268,W,0.53121
east_34th_street/east_to_west/47_n00267_W.jpg,east_34th_street,east_to_west,47,n00267,W,0.14805
east_34th_street/west_to_east/01_n00267_E.jpg,east_34th_street,west_to_east,1,n00267,E,0.10669
east_34th_street/west_to_east/02_n00268_E.jpg,east_34th_street,west_to_east,2,n00268,E,0.73106
east_34th_street/west_to_east/03_n00269_E.jpg,east_34th_street,west_to_east,3,n00269,E,0.5
east_34th_street/west_to_east/04_n00270_E.jpg,east_34th_street,west_to_east,4,n00270,E,0.34865
east_34th_street/west_to_east/05_n00271_E.jpg,east_34th_street,west_to_east,5,n00271,E,0.34865
east_34th_street/west_to_east/06_n00272_E.jpg,east_34th_street,west_to_east,6,n00272,E,0.40733
east_34th_street/west_to_east/07_n00273_E.jpg,east_34th_street,west_to_east,7,n00273,E,0.59267
east_34th_street/west_to_east/08_n00274_E.jpg,east_34th_street,west_to_east,8,n00274,E,0.43782
east_34th_street/west_to_east/09_n00275_E.jpg,east_34th_street,west_to_east,9,n00275,E,0.62246
east_34th_street/west_to_east/10_n00276_E.jpg,east_34th_street,west_to_east,10,n00276,E,0.81757
east_34th_street/west_to_east/11_n00277_E.jpg,east_34th_street,west_to_east,11,n00277,E,0.81757
east_34th_street/west_to_east/12_n00278_E.jpg,east_34th_street,west_to_east,12,n00278,E,0.83548
east_34th_street/west_to_east/13_n00279_E.jpg,east_34th_street,west_to_east,13,n00279,E,0.65135
east_34th_street/west_to_east/14_n00280_E.jpg,east_34th_street,west_to_east,14,n00280,E,0.26894
east_34th_street/west_to_east/15_n00281_E.jpg,east_34th_street,west_to_east,15,n00281,E,0.24509
east_34th_street/west_to_east/16_n00282_E.jpg,east_34th_street,west_to_east,16,n00282,E,0.2227
east_34th_street/west_to_east/17_n00283_E.jpg,east_34th_street,west_to_east,17,n00283,E,0.29421
east_34th_street/west_to_east/18_n00284_E.jpg,east_34th_street,west_to_east,18,n00284,E,0.14805
east_34th_street/west_to_east/19_n00285_E.jpg,east_34th_street,west_to_east,19,n00285,E,0.29421
east_34th_street/west_to_east/20_n00286_E.jpg,east_34th_street,west_to_east,20,n00286,E,0.65135
east_34th_street/west_to_east/21_n00287_E.jpg,east_34th_street,west_to_east,21,n00287,E,0.14805
east_34th_street/west_to_east/22_n00288_E.jpg,east_34th_street,west_to_east,22,n00288,E,0.65135
east_34th_street/west_to_east/23_n00289_E.jpg,east_34th_street,west_to_east,23,n00289,E,0.29421
east_34th_street/west_to_east/24_n00290_E.jpg,east_34th_street,west_to_east,24,n00290,E,0.1192
east_34th_street/west_to_east/25_n00291_E.jpg,east_34th_street,west_to_east,25,n00291,E,0.1192
east_34th_street/west_to_east/26_n00292_E.jpg,east_34th_street,west_to_east,26,n00292,E,0.16452
east_34th_street/west_to_east/27_n00293_E.jpg,east_34th_street,west_to_east,27,n00293,E,0.18243
east_34th_street/west_to_east/28_n00294_E.jpg,east_34th_street,west_to_east,28,n00294,E,0.2227
east_34th_street/west_to_east/29_n00295_E.jpg,east_34th_street,west_to_east,29,n00295,E,0.1192
east_34th_street/west_to_east/30_n00296_E.jpg,east_34th_street,west_to_east,30,n00296,E,0.14805
east_34th_street/west_to_east/31_n00297_E.jpg,east_34th_street,west_to_east,31,n00297,E,0.24509
east_34th_street/west_to_east/32_n00298_E.jpg,east_34th_street,west_to_east,32,n00298,E,0.24509
east_34th_street/west_to_east/33_n00299_E.jpg,east_34th_street,west_to_east,33,n00299,E,0.13296
east_34th_street/west_to_east/34_n00300_E.jpg,east_34th_street,west_to_east,34,n00300,E,0.18243
east_34th_street/west_to_east/35_n00301_E.jpg,east_34th_street,west_to_east,35,n00301,E,0.34865
east_34th_street/west_to_east/36_n00302_E.jpg,east_34th_street,west_to_east,36,n00302,E,0.5
east_34th_street/west_to_east/37_n00303_E.jpg,east_34th_street,west_to_east,37,n00303,E,0.16452
east_34th_street/west_to_east/38_n00304_E.jpg,east_34th_street,west_to_east,38,n00304,E,0.14805
east_34th_street/west_to_east/39_n00305_E.jpg,east_34th_street,west_to_east,39,n00305,E,0.34865
east_34th_street/west_to_east/40_n00306_E.jpg,east_34th_street,west_to_east,40,n00306,E,0.2227
east_34th_street/west_to_east/41_n00307_E.jpg,east_34th_street,west_to_east,41,n00307,E,0.14805
east_34th_street/west_to_east/42_n00308_E.jpg,east_34th_street,west_to_east,42,n00308,E,0.20181
east_34th_street/west_to_east/43_n00309_E.jpg,east_34th_street,west_to_east,43,n00309,E,0.20181
east_34th_street/west_to_east/44_n00310_E.jpg,east_34th_street,west_to_east,44,n00310,E,0.13296
east_34th_street/west_to_east/45_n00311_E.jpg,east_34th_street,west_to_east,45,n00311,E,0.20181
east_34th_street/west_to_east/46_n00312_E.jpg,east_34th_street,west_to_east,46,n00312,E,0.1192
east_34th_street/west_to_east/47_n00313_E.jpg,east_34th_street,west_to_east,47,n00313,E,0.14805
east_35th_street/east_to_west/01_n00359_W.jpg,east_35th_street,east_to_west,1,n00359,W,0.32082
east_35th_street/east_to_west/02_n00358_W.jpg,east_35th_street,east_to_west,2,n00358,W,0.65135
east_35th_street/east_to_west/03_n00357_W.jpg,east_35th_street,east_to_west,3,n00357,W,0.5
east_35th_street/east_to_west/04_n00356_W.jpg,east_35th_street,east_to_west,4,n00356,W,0.56218
east_35th_street/east_to_west/05_n00355_W.jpg,east_35th_street,east_to_west,5,n00355,W,0.62246
east_35th_street/east_to_west/06_n00354_W.jpg,east_35th_street,east_to_west,6,n00354,W,0.32082
east_35th_street/east_to_west/07_n00353_W.jpg,east_35th_street,east_to_west,7,n00353,W,0.43782
east_35th_street/east_to_west/08_n00352_W.jpg,east_35th_street,east_to_west,8,n00352,W,0.32082
east_35th_street/east_to_west/09_n00351_W.jpg,east_35th_street,east_to_west,9,n00351,W,0.67918
east_35th_street/east_to_west/10_n00350_W.jpg,east_35th_street,east_to_west,10,n00350,W,0.67918
east_35th_street/east_to_west/11_n00349_W.jpg,east_35th_street,east_to_west,11,n00349,W,0.62246
east_35th_street/east_to_west/12_n00348_W.jpg,east_35th_street,east_to_west,12,n00348,W,0.2227
east_35th_street/east_to_west/13_n00347_W.jpg,east_35th_street,east_to_west,13,n00347,W,0.29421
east_35th_street/east_to_west/14_n00346_W.jpg,east_35th_street,east_to_west,14,n00346,W,0.43782
east_35th_street/east_to_west/15_n00345_W.jpg,east_35th_street,east_to_west,15,n00345,W,0.67918
east_35th_street/east_to_west/16_n00344_W.jpg,east_35th_street,east_to_west,16,n00344,W,0.43782
east_35th_street/east_to_west/17_n00343_W.jpg,east_35th_street,east_to_west,17,n00343,W,0.89331
east_35th_street/east_to_west/18_n00342_W.jpg,east_35th_street,east_to_west,18,n00342,W,0.62246
east_35th_street/east_to_west/19_n00341_W.jpg,east_35th_street,east_to_west,19,n00341,W,0.34865
east_35th_street/east_to_west/20_n00340_W.jpg,east_35th_street,east_to_west,20,n00340,W,0.32082
east_35th_street/east_to_west/21_n00339_W.jpg,east_35th_street,east_to_west,21,n00339,W,0.29421
east_35th_street/east_to_west/22_n00338_W.jpg,east_35th_street,east_to_west,22,n00338,W,0.1192
east_35th_street/east_to_west/23_n00337_W.jpg,east_35th_street,east_to_west,23,n00337,W,0.29421
east_35th_street/east_to_west/24_n00336_W.jpg,east_35th_street,east_to_west,24,n00336,W,0.20181
east_35th_street/east_to_west/25_n00335_W.jpg,east_35th_street,east_to_west,25,n00335,W,0.26894
east_35th_street/east_to_west/26_n00334_W.jpg,east_35th_street,east_to_west,26,n00334,W,0.32082
east_35th_street/east_to_west/27_n00333_W.jpg,east_35th_street,east_to_west,27,n00333,W,0.86704
east_35th_street/east_to_west/28_n00332_W.jpg,east_35th_street,east_to_west,28,n00332,W,0.20181
east_35th_street/east_to_west/29_n00331_W.jpg,east_35th_street,east_to_west,29,n00331,W,0.14805
east_35th_street/east_to_west/30_n00330_W.jpg,east_35th_street,east_to_west,30,n00330,W,0.14805
east_35th_street/east_to_west/31_n00329_W.jpg,east_35th_street,east_to_west,31,n00329,W,0.16452
east_35th_street/east_to_west/32_n00328_W.jpg,east_35th_street,east_to_west,32,n00328,W,0.24509
east_35th_street/east_to_west/33_n00327_W.jpg,east_35th_street,east_to_west,33,n00327,W,0.20181
east_35th_street/east_to_west/34_n00326_W.jpg,east_35th_street,east_to_west,34,n00326,W,0.18243
east_35th_street/east_to_west/35_n00325_W.jpg,east_35th_street,east_to_west,35,n00325,W,0.18243
east_35th_street/east_to_west/36_n00324_W.jpg,east_35th_street,east_to_west,36,n00324,W,0.18243
east_35th_street/east_to_west/37_n00323_W.jpg,east_35th_street,east_to_west,37,n00323,W,0.26894
east_35th_street/east_to_west/38_n00322_W.jpg,east_35th_street,east_to_west,38,n00322,W,0.16452
east_35th_street/east_to_west/39_n00321_W.jpg,east_35th_street,east_to_west,39,n00321,W,0.24509
east_35th_street/east_to_west/40_n00320_W.jpg,east_35th_street,east_to_west,40,n00320,W,0.7773
east_35th_street/east_to_west/41_n00319_W.jpg,east_35th_street,east_to_west,41,n00319,W,0.83548
east_35th_street/east_to_west/42_n00318_W.jpg,east_35th_street,east_to_west,42,n00318,W,0.70579
east_35th_street/east_to_west/43_n00317_W.jpg,east_35th_street,east_to_west,43,n00317,W,0.7773
east_35th_street/east_to_west/44_n00316_W.jpg,east_35th_street,east_to_west,44,n00316,W,0.20181
east_35th_street/east_to_west/45_n00315_W.jpg,east_35th_street,east_to_west,45,n00315,W,0.26894
east_35th_street/east_to_west/46_n00314_W.jpg,east_35th_street,east_to_west,46,n00314,W,0.18243
east_35th_street/west_to_east/01_n00314_E.jpg,east_35th_street,west_to_east,1,n00314,E,0.18243
east_35th_street/west_to_east/02_n00315_E.jpg,east_35th_street,west_to_east,2,n00315,E,0.5
east_35th_street/west_to_east/03_n00316_E.jpg,east_35th_street,west_to_east,3,n00316,E,0.70579
east_35th_street/west_to_east/04_n00317_E.jpg,east_35th_street,west_to_east,4,n00317,E,0.75491
east_35th_street/west_to_east/05_n00318_E.jpg,east_35th_street,west_to_east,5,n00318,E,0.75491
east_35th_street/west_to_east/06_n00319_E.jpg,east_35th_street,west_to_east,6,n00319,E,0.83548
east_35th_street/west_to_east/07_n00320_E.jpg,east_35th_street,west_to_east,7,n00320,E,0.34865
east_35th_street/west_to_east/08_n00321_E.jpg,east_35th_street,west_to_east,8,n00321,E,0.26894
east_35th_street/west_to_east/09_n00322_E.jpg,east_35th_street,west_to_east,9,n00322,E,0.20181
east_35th_street/west_to_east/10_n00323_E.jpg,east_35th_street,west_to_east,10,n00323,E,0.20181
east_35th_street/west_to_east/11_n00324_E.jpg,east_35th_street,west_to_east,11,n00324,E,0.20181
east_35th_street/west_to_east/12_n00325_E.jpg,east_35th_street,west_to_east,12,n00325,E,0.24509
east_35th_street/west_to_east/13_n00326_E.jpg,east_35th_street,west_to_east,13,n00326,E,0.24509
east_35th_street/west_to_east/14_n00327_E.jpg,east_35th_street,west_to_east,14,n00327,E,0.20181
east_35th_street/west_to_east/15_n00328_E.jpg,east_35th_street,west_to_east,15,n00328,E,0.29421
east_35th_street/west_to_east/16_n00329_E.jpg,east_35th_street,west_to_east,16,n00329,E,0.13296
east_35th_street/west_to_east/17_n00330_E.jpg,east_35th_street,west_to_east,17,n00330,E,0.09535
east_35th_street/west_to_east/18_n00331_E.jpg,east_35th_street,west_to_east,18,n00331,E,0.14805
east_35th_street/west_to_east/19_n00332_E.jpg,east_35th_street,west_to_east,19,n00332,E,0.81757
east_35th_street/west_to_east/20_n00333_E.jpg,east_35th_street,west_to_east,20,n00333,E,0.56218
east_35th_street/west_to_east/21_n00334_E.jpg,east_35th_street,west_to_east,21,n00334,E,0.18243
east_35th_street/west_to_east/22_n00335_E.jpg,east_35th_street,west_to_east,22,n00335,E,0.34865
east_35th_street/west_to_east/23_n00336_E.jpg,east_35th_street,west_to_east,23,n00336,E,0.14805
east_35th_street/west_to_east/24_n00337_E.jpg,east_35th_street,west_to_east,24,n00337,E,0.14805
east_35th_street/west_to_east/25_n00338_E.jpg,east_35th_street,west_to_east,25,n00338,E,0.2227
east_35th_street/west_to_east/26_n00339_E.jpg,east_35th_street,west_to_east,26,n00339,E,0.16452
east_35th_street/west_to_east/27_n00340_E.jpg,east_35th_street,west_to_east,27,n00340,E,0.56218
east_35th_street/west_to_east/28_n00341_E.jpg,east_35th_street,west_to_east,28,n00341,E,0.70579
east_35th_street/west_to_east/29_n00342_E.jpg,east_35th_street,west_to_east,29,n00342,E,0.85195
east_35th_street/west_to_east/30_n00343_E.jpg,east_35th_street,west_to_east,30,n00343,E,0.20181
east_35th_street/west_to_east/31_n00344_E.jpg,east_35th_street,west_to_east,31,n00344,E,0.70579
east_35th_street/west_to_east/32_n00345_E.jpg,east_35th_street,west_to_east,32,n00345,E,0.40733
east_35th_street/west_to_east/33_n00346_E.jpg,east_35th_street,west_to_east,33,n00346,E,0.29421
east_35th_street/west_to_east/34_n00347_E.jpg,east_35th_street,west_to_east,34,n00347,E,0.2227
east_35th_street/west_to_east/35_n00348_E.jpg,east_35th_street,west_to_east,35,n00348,E,0.37754
east_35th_street/west_to_east/36_n00349_E.jpg,east_35th_street,west_to_east,36,n00349,E,0.59267
east_35th_street/west_to_east/37_n00350_E.jpg,east_35th_street,west_to_east,37,n00350,E,0.70579
east_35th_street/west_to_east/38_n00351_E.jpg,east_35th_street,west_to_east,38,n00351,E,0.2227
east_35th_street/west_to_east/39_n00352_E.jpg,east_35th_street,west_to_east,39,n00352,E,0.24509
east_35th_street/west_to_east/40_n00353_E.jpg,east_35th_street,west_to_east,40,n00353,E,0.29421
east_35th_street/west_to_east/41_n00354_E.jpg,east_35th_street,west_to_east,41,n00354,E,0.53121
east_35th_street/west_to_east/42_n00355_E.jpg,east_35th_street,west_to_east,42,n00355,E,0.37754
east_35th_street/west_to_east/43_n00356_E.jpg,east_35th_street,west_to_east,43,n00356,E,0.56218
east_35th_street/west_to_east/44_n00357_E.jpg,east_35th_street,west_to_east,44,n00357,E,0.46879
east_35th_street/west_to_east/45_n00358_E.jpg,east_35th_street,west_to_east,45,n00358,E,0.40733
east_35th_street/west_to_east/46_n00359_E.jpg,east_35th_street,west_to_east,46,n00359,E,0.24509
east_36th_street/east_to_west/01_n00407_W.jpg,east_36th_street,east_to_west,1,n00407,W,0.59267
east_36th_street/east_to_west/02_n00406_W.jpg,east_36th_street,east_to_west,2,n00406,W,0.75491
east_36th_street/east_to_west/03_n00405_W.jpg,east_36th_street,east_to_west,3,n00405,W,0.67918
east_36th_street/east_to_west/04_n00404_W.jpg,east_36th_street,east_to_west,4,n00404,W,0.83548
east_36th_street/east_to_west/05_n00403_W.jpg,east_36th_street,east_to_west,5,n00403,W,0.75491
east_36th_street/east_to_west/06_n00402_W.jpg,east_36th_street,east_to_west,6,n00402,W,0.81757
east_36th_street/east_to_west/07_n00401_W.jpg,east_36th_street,east_to_west,7,n00401,W,0.83548
east_36th_street/east_to_west/08_n00400_W.jpg,east_36th_street,east_to_west,8,n00400,W,0.26894
east_36th_street/east_to_west/09_n00399_W.jpg,east_36th_street,east_to_west,9,n00399,W,0.20181
east_36th_street/east_to_west/10_n00398_W.jpg,east_36th_street,east_to_west,10,n00398,W,0.26894
east_36th_street/east_to_west/11_n00397_W.jpg,east_36th_street,east_to_west,11,n00397,W,0.24509
east_36th_street/east_to_west/12_n00396_W.jpg,east_36th_street,east_to_west,12,n00396,W,0.29421
east_36th_street/east_to_west/13_n00395_W.jpg,east_36th_street,east_to_west,13,n00395,W,0.32082
east_36th_street/east_to_west/14_n00394_W.jpg,east_36th_street,east_to_west,14,n00394,W,0.16452
east_36th_street/east_to_west/15_n00393_W.jpg,east_36th_street,east_to_west,15,n00393,W,0.65135
east_36th_street/east_to_west/16_n00392_W.jpg,east_36th_street,east_to_west,16,n00392,W,0.59267
east_36th_street/east_to_west/17_n00391_W.jpg,east_36th_street,east_to_west,17,n00391,W,0.62246
east_36th_street/east_to_west/18_n00390_W.jpg,east_36th_street,east_to_west,18,n00390,W,0.81757
east_36th_street/east_to_west/19_n00389_W.jpg,east_36th_street,east_to_west,19,n00389,W,0.9149
east_36th_street/east_to_west/20_n00388_W.jpg,east_36th_street,east_to_west,20,n00388,W,0.85195
east_36th_street/east_to_west/21_n00387_W.jpg,east_36th_street,east_to_west,21,n00387,W,0.34865
east_36th_street/east_to_west/22_n00386_W.jpg,east_36th_street,east_to_west,22,n00386,W,0.20181
east_36th_street/east_to_west/23_n00385_W.jpg,east_36th_street,east_to_west,23,n00385,W,0.65135
east_36th_street/east_to_west/24_n00384_W.jpg,east_36th_street,east_to_west,24,n00384,W,0.70579
east_36th_street/east_to_west/25_n00383_W.jpg,east_36th_street,east_to_west,25,n00383,W,0.59267
east_36th_street/east_to_west/26_n00382_W.jpg,east_36th_street,east_to_west,26,n00382,W,0.24509
east_36th_street/east_to_west/27_n00381_W.jpg,east_36th_street,east_to_west,27,n00381,W,0.37754
east_36th_street/east_to_west/28_n00380_W.jpg,east_36th_street,east_to_west,28,n00380,W,0.18243
east_36th_street/east_to_west/29_n00379_W.jpg,east_36th_street,east_to_west,29,n00379,W,0.24509
east_36th_street/east_to_west/30_n00378_W.jpg,east_36th_street,east_to_west,30,n00378,W,0.34865
east_36th_street/east_to_west/31_n00377_W.jpg,east_36th_street,east_to_west,31,n00377,W,0.2227
east_36th_street/east_to_west/32_n00376_W.jpg,east_36th_street,east_to_west,32,n00376,W,0.2227
east_36th_street/east_to_west/33_n00375_W.jpg,east_36th_street,east_to_west,33,n00375,W,0.20181
east_36th_street/east_to_west/34_n00374_W.jpg,east_36th_street,east_to_west,34,n00374,W,0.16452
east_36th_street/east_to_west/35_n00373_W.jpg,east_36th_street,east_to_west,35,n00373,W,0.24509
east_36th_street/east_to_west/36_n00372_W.jpg,east_36th_street,east_to_west,36,n00372,W,0.2227
east_36th_street/east_to_west/37_n00371_W.jpg,east_36th_street,east_to_west,37,n00371,W,0.24509
east_36th_street/east_to_west/38_n00370_W.jpg,east_36th_street,east_to_west,38,n00370,W,0.14805
east_36th_street/east_to_west/39_n00369_W.jpg,east_36th_street,east_to_west,39,n00369,W,0.13296
east_36th_street/east_to_west/40_n00368_W.jpg,east_36th_street,east_to_west,40,n00368,W,0.18243
east_36th_street/east_to_west/41_n00367_W.jpg,east_36th_street,east_to_west,41,n00367,W,0.18243
east_36th_street/east_to_west/42_n00366_W.jpg,east_36th_street,east_to_west,42,n00366,W,0.2227
east_36th_street/east_to_west/43_n00365_W.jpg,east_36th_street,east_to_west,43,n00365,W,0.53121
