file,field,typology,n_keep,keep,gap,ev1,evp,ev2,top1,top2,final,rounds
tudor_city_place/north_to_south/002_n00761_S_R.jpg,walkable_ground,other,5,2;3;4;5;6,0,4.054785741493106,4.095225766301155,3.93547485768795,3,3,4,3
tudor_city_place/north_to_south/002_n00761_S_R.jpg,resting_affordance,other,2,2;3,0,3.088912695646286,2.5621763467788696,2.5,3,2,2,2
tudor_city_place/north_to_south/002_n00761_S_R.jpg,green_softening,other,4,3;5;6;7,1,4.718066044151783,5.326598167419434,5.538602277636528,6,6,5,3
Park_Ave_West/south_to_north/021_n00229_N_R.jpg,vertical_greenery,avenue_canyon,3,2;3;4,0,3.0470988149754703,2.972555100917816,2.697165220975876,3,3,2,3
Park_Ave_West/south_to_north/021_n00229_N_R.jpg,walkable_ground,avenue_canyon,4,3;4;5;6,0,4.384482776746154,4.663260281085968,4.671152874827385,6,5,4,3
Park_Ave_West/south_to_north/021_n00229_N_R.jpg,resting_affordance,avenue_canyon,2,2;3,0,3.2449169289320707,2.5621764063835144,2.5,3,2,2,2
Park_Ave_West/south_to_north/021_n00229_N_R.jpg,green_softening,avenue_canyon,2,2;3,0,3.605297837406397,2.4687905609607697,2.32082137465477,2,2,2,2
3rd_avenue/south_to_north/019_n00098_N_R.jpg,vertical_greenery,avenue_secondary,3,3;4;5,0,3.547838168218732,3.692424029111862,3.807781457901001,3,3,3,3
3rd_avenue/south_to_north/019_n00098_N_R.jpg,walkable_ground,avenue_secondary,4,3;4;5;6,0,4.578661190345883,4.735236272215843,4.781164318323135,6,5,4,3
3rd_avenue/south_to_north/019_n00098_N_R.jpg,resting_affordance,avenue_secondary,3,2;3;4,0,3.374501089565456,3.000000089406967,3.0655920803546906,3,3,3,2
3rd_avenue/south_to_north/019_n00098_N_R.jpg,green_softening,avenue_secondary,4,3;4;5;6,0,4.184196686372161,4.346803799271584,4.468632459640503,3,4,4,3
east_36th_street/west_to_east/003_n00363_E_R.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.457215342205018,2.1509552001953125,1.5023537576198578,2,1,1,2
east_36th_street/west_to_east/003_n00363_E_R.jpg,walkable_ground,mid_block,4,2;3;4;6,1,3.6255756821483374,3.54298859834671,3.6929762065410614,2,3,3,3
east_36th_street/west_to_east/003_n00363_E_R.jpg,resting_affordance,mid_block,3,1;2;3,0,2.5520386174321175,1.9999999403953552,1.6798433363437653,2,1,1,2
east_36th_street/west_to_east/003_n00363_E_R.jpg,green_softening,mid_block,3,1;2;3,0,2.9880200140178204,2.0645362436771393,1.7054788991808891,2,2,1,3
1st_avenue/south_to_north/029_n00028_N_L.jpg,vertical_greenery,avenue_secondary,3,1;2;3,0,2.5497064106166363,1.8222058713436127,1.4846285581588745,1,1,1,2
1st_avenue/south_to_north/029_n00028_N_L.jpg,walkable_ground,avenue_secondary,2,5;6,0,4.8733108807355165,5.679178863763809,5.468790948390961,6,5,5,2
1st_avenue/south_to_north/029_n00028_N_L.jpg,resting_affordance,avenue_secondary,3,1;2;3,0,2.833487620577216,1.9575032889842987,1.656502142548561,1,1,1,2
1st_avenue/south_to_north/029_n00028_N_L.jpg,green_softening,avenue_secondary,3,2;3;6,1,4.185628205537796,3.868469476699829,4.259014934301376,6,6,6,2
2nd_avenue/north_to_south/012_n00068_S_R.jpg,vertical_greenery,avenue_secondary,2,1;2,0,1.8536411505192518,1.1824254989624023,1.1329642236232758,1,1,1,2
2nd_avenue/north_to_south/012_n00068_S_R.jpg,walkable_ground,avenue_secondary,2,1;2,0,2.119279272854328,1.6224593818187714,1.2689414024353027,2,1,1,2
2nd_avenue/north_to_south/012_n00068_S_R.jpg,resting_affordance,avenue_secondary,2,1;2,0,1.8763158358633518,1.2450850009918213,1.1824255585670471,1,1,1,2
2nd_avenue/north_to_south/012_n00068_S_R.jpg,green_softening,avenue_secondary,3,1;2;3,0,3.197943039238453,1.8490447998046875,1.5189008638262749,1,1,1,2
east_36th_street/west_to_east/022_n00382_E_L.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.3412409257143736,1.9575032591819763,1.4208481088280678,1,1,1,2
east_36th_street/west_to_east/022_n00382_E_L.jpg,walkable_ground,mid_block,4,3;4;5;6,0,4.294761726632714,4.632084786891937,4.809229247272015,6,5,5,3
east_36th_street/west_to_east/022_n00382_E_L.jpg,resting_affordance,mid_block,3,1;2;3,0,3.027904788032174,2.234382212162018,1.7556863576173782,3,1,1,2
east_36th_street/west_to_east/022_n00382_E_L.jpg,green_softening,mid_block,2,2;3,0,3.253383155912161,2.4378234446048737,2.348645269870758,2,2,2,2
Tunnel_Exit_Street/south_to_north/007_n00252_N_R.jpg,vertical_greenery,other,1,1,0,1.893615111708641,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/south_to_north/007_n00252_N_R.jpg,walkable_ground,other,3,2;3;6,1,3.6288753151893616,3.5419111251831055,3.3942437022924423,2,2,2,2
Tunnel_Exit_Street/south_to_north/007_n00252_N_R.jpg,resting_affordance,other,2,1;2,0,2.222641132771969,1.3486451506614685,1.2018132209777832,1,1,1,2
Tunnel_Exit_Street/south_to_north/007_n00252_N_R.jpg,green_softening,other,2,1;2,0,2.7485954016447067,1.3486451506614685,1.1645164489746094,1,1,1,2
east_36th_street/east_to_west/045_n00363_W_R.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.4959850749000907,1.9135129749774933,1.4460509419441223,1,1,1,2
east_36th_street/east_to_west/045_n00363_W_R.jpg,walkable_ground,mid_block,5,2;3;4;5;6,0,4.044917441904545,4.097323626279831,3.908267632126808,3,3,4,3
east_36th_street/east_to_west/045_n00363_W_R.jpg,resting_affordance,mid_block,3,1;2;3,0,3.0359130017459393,2.22406105697155,1.9203976392745972,3,1,1,3
east_36th_street/east_to_west/045_n00363_W_R.jpg,green_softening,mid_block,2,2;3,0,3.2956852093338966,2.437823563814163,2.348645269870758,2,2,2,2
Tunnel_Exit_Street/north_to_south/013_n00254_S_L.jpg,vertical_greenery,other,1,1,0,1.5540772685781121,1.0,1.0,1,1,1,1
Tunnel_Exit_Street/north_to_south/013_n00254_S_L.jpg,walkable_ground,other,5,2;3;4;5;6,0,4.2344583086669445,4.269796580076218,4.211579382419586,6,4,5,3
Tunnel_Exit_Street/north_to_south/013_n00254_S_L.jpg,resting_affordance,other,3,1;2;3,0,2.6002404671162367,1.883633315563202,1.6368930637836456,1,1,1,2
Tunnel_Exit_Street/north_to_south/013_n00254_S_L.jpg,green_softening,other,3,1;2;3,0,2.8885663896799088,1.765617772936821,1.341352365911007,1,1,1,2
1st_avenue/north_to_south/029_n00017_S_L.jpg,vertical_greenery,avenue_secondary,3,1;2;3,0,2.101042374037206,1.6798433363437653,1.339501492679119,1,1,1,2
1st_avenue/north_to_south/029_n00017_S_L.jpg,walkable_ground,avenue_secondary,5,2;3;4;5;6,0,4.068503816612065,4.114080145955086,3.8820637613534927,3,3,4,3
1st_avenue/north_to_south/029_n00017_S_L.jpg,resting_affordance,avenue_secondary,3,1;2;3,0,2.8845465537160635,2.1922188103199005,1.6798433363437653,3,1,1,2
1st_avenue/north_to_south/029_n00017_S_L.jpg,green_softening,avenue_secondary,3,1;2;3,0,2.7488227374851704,1.8638776540756226,1.5189204961061478,2,1,1,3
east_34th_street/east_to_west/027_n00287_W_R.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.6121117724105716,2.1509552150964737,1.5023537576198578,2,1,1,2
east_34th_street/east_to_west/027_n00287_W_R.jpg,walkable_ground,mid_block,3,2;3;6,1,3.451258555985987,3.2505564093589783,3.2828400135040283,2,2,2,2
east_34th_street/east_to_west/027_n00287_W_R.jpg,resting_affordance,mid_block,3,1;2;3,0,2.58638131339103,2.03710800409317,1.6502934247255325,2,1,1,2
east_34th_street/east_to_west/027_n00287_W_R.jpg,green_softening,mid_block,3,1;2;3,0,2.7603696770966053,2.0000000596046448,1.6762963756918907,2,2,1,3
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,vertical_greenery,other,4,3;4;5;6,0,3.9777098782360554,4.231820672750473,4.784670807421207,3,5,6,4
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,walkable_ground,other,2,5;6,0,5.092617518268526,5.6513548493385315,5.531209707260132,6,6,6,2
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,resting_affordance,other,2,2;3,0,3.514729890972376,2.6791785955429077,2.592666745185852,3,3,3,2
Tunnel_Exit_Street/north_to_south/007_n00260_S_L.jpg,green_softening,other,3,5;6;7,0,5.111357387155294,5.968671932816505,6.365553215146065,6,6,6,3
Tunnel_Exit_Street/north_to_south/008_n00259_S_R.jpg,vertical_greenery,other,2,3;4,0,3.2600091928616166,3.2942150831222534,3.294214963912964,3,3,3,2
Tunnel_Exit_Street/north_to_south/008_n00259_S_R.jpg,walkable_ground,other,4,3;4;5;6,0,4.511454593390226,4.716542720794678,4.746169000864029,6,5,4,3
Tunnel_Exit_Street/north_to_south/008_n00259_S_R.jpg,resting_affordance,other,2,2;3,0,3.2861657235771418,2.6224594116210938,2.651355028152466,3,3,3,2
Tunnel_Exit_Street/north_to_south/008_n00259_S_R.jpg,green_softening,other,2,2;3,0,3.6777392253279686,2.5,2.437823563814163,2,2,2,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,vertical_greenery,other,3,1;2;3,0,2.4495508624240756,1.9168830513954163,1.4586225003004074,1,1,1,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,walkable_ground,other,4,2;3;4;6,1,3.636114791035652,3.5488719046115875,3.7560232877731323,2,3,3,3
tudor_city_place/north_to_south/002_n00761_S_L.jpg,resting_affordance,other,3,1;2;3,0,2.776912348344922,2.0796024799346924,1.6241845488548279,2,1,1,2
tudor_city_place/north_to_south/002_n00761_S_L.jpg,green_softening,other,3,1;2;3,0,2.9335701800882816,1.931597650051117,1.5768531262874603,2,1,1,3
tudor_city_place/north_to_south/003_n00762_S_L.jpg,vertical_greenery,other,3,2;3;4,0,3.297117061447352,3.1132360696792603,2.697165220975876,3,3,2,3
tudor_city_place/north_to_south/003_n00762_S_L.jpg,walkable_ground,other,4,3;4;5;6,0,4.101512378081679,4.485838755965233,4.479219660162926,3,4,4,3
tudor_city_place/north_to_south/003_n00762_S_L.jpg,resting_affordance,other,2,2;3,0,3.014629797078669,2.5621766448020935,2.5621765851974487,3,3,3,2
tudor_city_place/north_to_south/003_n00762_S_L.jpg,green_softening,other,2,2;3,0,3.3853533752262592,2.4687907695770264,2.407333552837372,2,2,2,2
Park_Ave_West/north_to_south/017_n00229_S_L.jpg,vertical_greenery,avenue_canyon,3,3;4;5,0,3.959023706614971,3.883633404970169,4.21341235935688,3,4,5,3
Park_Ave_West/north_to_south/017_n00229_S_L.jpg,walkable_ground,avenue_canyon,4,3;4;5;6,0,4.616210508160293,4.798550486564636,4.894960924983025,6,5,5,3
Park_Ave_West/north_to_south/017_n00229_S_L.jpg,resting_affordance,avenue_canyon,2,2;3,0,3.338715061545372,2.651355028152466,2.5621765851974487,3,3,3,2
Park_Ave_West/north_to_south/017_n00229_S_L.jpg,green_softening,avenue_canyon,3,5;6;7,0,5.270512958988547,5.96672423183918,6.35815092176199,6,6,7,3
tudor_city_place/north_to_south/006_n00760_S_R.jpg,vertical_greenery,other,2,3;4,0,3.357895832043141,3.3208214044570923,3.294214963912964,3,3,3,2
tudor_city_place/north_to_south/006_n00760_S_R.jpg,walkable_ground,other,3,4;5;6,0,4.812140675261617,5.265586465597153,5.227131724357605,6,5,5,3
tudor_city_place/north_to_south/006_n00760_S_R.jpg,resting_affordance,other,2,2;3,0,3.3753273021429777,2.6513548493385315,2.5621765851974487,3,3,3,2
tudor_city_place/north_to_south/006_n00760_S_R.jpg,green_softening,other,4,3;4;5;6,0,4.3827840462327,4.529268503189087,4.570219568908215,3,5,4,3
east_35th_street/east_to_west/042_n00319_W_R.jpg,vertical_greenery,mid_block,3,3;4;5,0,3.59702293202281,3.7228631526231766,3.6565021127462387,3,3,3,2
east_35th_street/east_to_west/042_n00319_W_R.jpg,walkable_ground,mid_block,3,1;2;3,0,2.6651499094441533,1.9999998211860657,1.6526414155960083,2,2,1,3
east_35th_street/east_to_west/042_n00319_W_R.jpg,resting_affordance,mid_block,3,1;2;3,0,2.3200851380825043,1.765617772936821,1.5525186359882355,1,1,1,2
east_35th_street/east_to_west/042_n00319_W_R.jpg,green_softening,mid_block,2,2;3,0,3.0253689512610435,2.407333344221115,2.294214963912964,2,2,2,2
east_37th_street/west_to_east/025_n00432_E_L.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.1876240018755198,1.746195450425148,1.2722980082035065,1,1,1,2
east_37th_street/west_to_east/025_n00432_E_L.jpg,walkable_ground,mid_block,3,2;3;6,1,3.4337498657405376,3.2725626826286316,3.2144766598939896,2,2,2,2
east_37th_street/west_to_east/025_n00432_E_L.jpg,resting_affordance,mid_block,3,1;2;3,0,2.756630872376263,2.0,1.656502142548561,2,1,1,2
east_37th_street/west_to_east/025_n00432_E_L.jpg,green_softening,mid_block,3,1;2;3,0,3.020466174930334,1.8891267776489258,1.5189204961061478,2,1,1,3
east_34th_street/east_to_west/041_n00273_W_L.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.5748868444934487,2.0896962583065033,1.5808307081460953,3,1,1,2
east_34th_street/east_to_west/041_n00273_W_L.jpg,walkable_ground,mid_block,2,2;3,0,2.692636796273291,2.3486451506614685,2.1066906303167343,2,2,2,2
east_34th_street/east_to_west/041_n00273_W_L.jpg,resting_affordance,mid_block,3,1;2;3,0,2.6668415470048785,2.224061071872711,1.7991677522659302,3,1,1,3
east_34th_street/east_to_west/041_n00273_W_L.jpg,green_softening,mid_block,3,1;2;3,0,3.0379640385508537,2.093737930059433,1.853001058101654,2,2,2,2
3rd_avenue/north_to_south/016_n00098_S_R.jpg,vertical_greenery,avenue_secondary,3,1;2;3,0,2.5040588537231088,2.0831170976161957,1.4721955507993698,3,1,1,2
3rd_avenue/north_to_south/016_n00098_S_R.jpg,walkable_ground,avenue_secondary,5,2;3;4;5;6,0,4.137532822787762,4.172748923301697,3.9946726858615875,6,3,4,3
3rd_avenue/north_to_south/016_n00098_S_R.jpg,resting_affordance,avenue_secondary,2,2;3,0,2.981372456997633,2.5621764063835144,2.4687907695770264,3,2,2,2
3rd_avenue/north_to_south/016_n00098_S_R.jpg,green_softening,avenue_secondary,2,2;3,0,3.5672802925109863,2.437823563814163,2.294214963912964,2,2,2,2
Park_Ave_Tunnel_Segment/west_to_east/052_n00202_E_L.jpg,vertical_greenery,avenue_canyon,3,2;3;4,0,3.174539107363671,3.052947849035263,2.9075258374214172,3,3,3,2
Park_Ave_Tunnel_Segment/west_to_east/052_n00202_E_L.jpg,walkable_ground,avenue_canyon,4,3;4;5;6,0,4.25660565495491,4.621127501130104,4.670192554593086,6,5,4,3
Park_Ave_Tunnel_Segment/west_to_east/052_n00202_E_L.jpg,resting_affordance,avenue_canyon,3,1;2;3,0,3.000477529130876,2.2008322328329086,1.7461955398321152,3,1,1,2
Park_Ave_Tunnel_Segment/west_to_east/052_n00202_E_L.jpg,green_softening,avenue_canyon,5,2;3;4;5;6,0,4.29562322050333,4.097068220376968,3.885411486029625,3,3,3,3
east_40th_street/west_to_east/041_n00589_E_L.jpg,vertical_greenery,mid_block,2,2;3,0,2.9461636366322637,2.705785036087036,2.377540737390518,3,2,2,2
east_40th_street/west_to_east/041_n00589_E_L.jpg,walkable_ground,mid_block,4,3;4;5;6,0,4.620213789865375,4.841528937220573,4.94014897942543,6,5,5,3
east_40th_street/west_to_east/041_n00589_E_L.jpg,resting_affordance,mid_block,3,1;2;3,0,2.688536496832967,2.0000000596046448,1.594344899058342,1,1,1,2
east_40th_street/west_to_east/041_n00589_E_L.jpg,green_softening,mid_block,2,2;3,0,3.1704741939902306,2.4378233551979065,2.377540737390518,2,2,2,2
madison_avenue/north_to_south/014_n00743_S_L.jpg,vertical_greenery,avenue_canyon,3,1;2;3,0,2.3471377585083246,1.612206757068634,1.2352754175662994,1,1,1,2
madison_avenue/north_to_south/014_n00743_S_L.jpg,walkable_ground,avenue_canyon,2,1;2,0,2.104823309928179,1.7057851552963257,1.3208213448524475,2,1,1,2
madison_avenue/north_to_south/014_n00743_S_L.jpg,resting_affordance,avenue_canyon,2,1;2,0,1.5907504614442587,1.2227000892162323,1.1645164489746094,1,1,1,2
madison_avenue/north_to_south/014_n00743_S_L.jpg,green_softening,avenue_canyon,2,1;2,0,2.3182180263102055,1.4378235340118408,1.1824255585670471,1,1,1,2
Tunnel_Exit_Street/north_to_south/003_n00264_S_R.jpg,vertical_greenery,other,2,1;3,1,2.26409974321723,1.4454002678394318,1.190698891878128,1,1,1,2
Tunnel_Exit_Street/north_to_south/003_n00264_S_R.jpg,walkable_ground,other,2,5;6,0,5.339295627549291,5.705785036087036,5.562176674604416,6,6,6,2
Tunnel_Exit_Street/north_to_south/003_n00264_S_R.jpg,resting_affordance,other,3,2;3;6,1,3.707288257777691,3.485790729522705,4.150859326124191,3,3,3,3
Tunnel_Exit_Street/north_to_south/003_n00264_S_R.jpg,green_softening,other,3,1;2;3,0,3.4035338759422302,1.873195767402649,1.5669153034687042,1,1,1,2
tudor_city_place/north_to_south/007_n00759_S_R.jpg,vertical_greenery,other,2,3;4,0,3.5809863917529583,3.4073333144187927,3.4073336124420166,3,3,3,2
tudor_city_place/north_to_south/007_n00759_S_R.jpg,walkable_ground,other,3,2;3;6,1,3.543989598751068,3.43058779835701,3.292575716972351,2,2,2,2
tudor_city_place/north_to_south/007_n00759_S_R.jpg,resting_affordance,other,3,1;2;3,0,2.535917797125876,1.9610355198383331,1.6368930637836456,2,1,1,2
tudor_city_place/north_to_south/007_n00759_S_R.jpg,green_softening,other,5,2;3;4;5;6,0,3.9572851061820984,3.858873873949051,3.7371549159288406,3,3,3,3
3rd_avenue/north_to_south/024_n00090_S_L.jpg,vertical_greenery,avenue_secondary,2,1;2,0,1.7525485213845968,1.2942150235176086,1.1329642236232758,1,1,1,2
3rd_avenue/north_to_south/024_n00090_S_L.jpg,walkable_ground,avenue_secondary,5,2;3;4;5;6,0,3.9140100441873074,3.9744829535484314,3.7403721511363983,3,3,3,3
3rd_avenue/north_to_south/024_n00090_S_L.jpg,resting_affordance,avenue_secondary,3,1;2;3,0,2.593187273479998,2.038964629173279,1.594344899058342,2,1,1,2
3rd_avenue/north_to_south/024_n00090_S_L.jpg,green_softening,avenue_secondary,3,1;2;3,0,2.6659936234354973,1.9120496809482574,1.4468102678656578,2,1,1,2
east_39th_street/west_to_east/027_n00528_E_R.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.49433206114918,2.0000000596046448,1.5146242678165436,1,1,1,2
east_39th_street/west_to_east/027_n00528_E_R.jpg,walkable_ground,mid_block,5,2;3;4;5;6,0,4.0778971910476685,4.12640555202961,3.8777076452970505,6,3,4,3
east_39th_street/west_to_east/027_n00528_E_R.jpg,resting_affordance,mid_block,3,1;2;3,0,2.7329709017649293,2.116366595029831,1.7228631973266602,2,1,1,2
east_39th_street/west_to_east/027_n00528_E_R.jpg,green_softening,mid_block,3,1;2;3,0,2.9813416339457035,1.9647929072380066,1.5768531262874603,2,1,1,3
Park_Ave_Tunnel_Segment/west_to_east/008_n00166_E_R.jpg,vertical_greenery,avenue_canyon,4,3;4;5;6,0,4.30152458883822,4.389770016074181,4.938350588083267,4,5,6,3
Park_Ave_Tunnel_Segment/west_to_east/008_n00166_E_R.jpg,walkable_ground,avenue_canyon,4,3;4;5;6,0,4.39679885469377,4.687322676181793,4.6554891765117645,6,5,4,3
Park_Ave_Tunnel_Segment/west_to_east/008_n00166_E_R.jpg,resting_affordance,avenue_canyon,2,2;3,0,3.319221317768097,2.622459352016449,2.592666745185852,3,3,3,2
Park_Ave_Tunnel_Segment/west_to_east/008_n00166_E_R.jpg,green_softening,avenue_canyon,3,5;6;7,0,5.526747765485197,6.136122167110443,6.365553215146065,6,6,7,3
Tunnel_Exit_Street/south_to_north/009_n00254_N_R.jpg,vertical_greenery,other,3,2;3;4,0,3.1157627794891596,3.0255399346351624,2.818627029657364,3,3,3,2
Tunnel_Exit_Street/south_to_north/009_n00254_N_R.jpg,walkable_ground,other,4,3;4;5;6,0,4.258064199239016,4.670891046524048,4.587795689702034,6,5,4,3
Tunnel_Exit_Street/south_to_north/009_n00254_N_R.jpg,resting_affordance,other,2,2;3,0,3.2557624392211437,2.6224591732025146,2.5621765851974487,3,3,3,2
Tunnel_Exit_Street/south_to_north/009_n00254_N_R.jpg,green_softening,other,5,2;3;4;5;6,0,3.9407156370580196,3.82173952460289,3.6030837148427963,3,3,3,3
Tunnel_Exit_Street/north_to_south/014_n00253_S_R.jpg,vertical_greenery,other,2,1;2,0,1.88336833845824,1.201813131570816,1.1329642236232758,1,1,1,2
Tunnel_Exit_Street/north_to_south/014_n00253_S_R.jpg,walkable_ground,other,3,3;5;6,1,4.569853536784649,5.026585012674332,4.922231137752533,6,5,5,3
Tunnel_Exit_Street/north_to_south/014_n00253_S_R.jpg,resting_affordance,other,3,1;2;3,0,2.796730088070035,1.9575032889842987,1.656502142548561,1,1,1,2
Tunnel_Exit_Street/north_to_south/014_n00253_S_R.jpg,green_softening,other,3,1;2;3,0,3.4555484354496,1.961035430431366,1.516554169356823,2,1,1,2
east_38th_street/east_to_west/008_n00494_W_L.jpg,vertical_greenery,mid_block,2,2;3,0,2.880071772262454,2.651355028152466,2.377540737390518,3,2,2,2
east_38th_street/east_to_west/008_n00494_W_L.jpg,walkable_ground,mid_block,4,3;4;5;6,0,4.71278839930892,4.90060119330883,4.868084505200386,6,5,5,4
east_38th_street/east_to_west/008_n00494_W_L.jpg,resting_affordance,mid_block,2,2;3,0,3.1426504217088223,2.592666506767273,2.5312095284461975,3,3,3,2
east_38th_street/east_to_west/008_n00494_W_L.jpg,green_softening,mid_block,3,1;2;3,0,3.04771700873971,2.0995170027017593,1.772868275642395,2,2,1,3
tudor_city_place/north_to_south/003_n00762_S_R.jpg,vertical_greenery,other,2,3;4,0,3.4910487504675984,3.4073333144187927,3.3208214044570923,3,3,3,2
tudor_city_place/north_to_south/003_n00762_S_R.jpg,walkable_ground,other,4,3;4;5;6,0,4.575342869386077,4.816386446356773,4.7310439720749855,6,5,4,3
tudor_city_place/north_to_south/003_n00762_S_R.jpg,resting_affordance,other,2,2;3,0,3.17728014010936,2.622459352016449,2.5621765851974487,3,3,3,2
tudor_city_place/north_to_south/003_n00762_S_R.jpg,green_softening,other,3,3;5;6,1,4.399584751576185,4.723328530788422,4.926290690898895,6,5,5,3
east_42nd_street/east_to_west/030_n00659_W_R.jpg,vertical_greenery,mid_block,2,1;2,0,1.8319845777004957,1.2689414620399475,1.1329642236232758,1,1,1,2
east_42nd_street/east_to_west/030_n00659_W_R.jpg,walkable_ground,mid_block,2,2;3,0,3.204384172335267,2.377540647983551,2.119202956557274,2,2,2,2
east_42nd_street/east_to_west/030_n00659_W_R.jpg,resting_affordance,mid_block,3,1;2;3,0,2.3584100296720862,1.7759388089179993,1.4271713197231293,1,1,1,2
east_42nd_street/east_to_west/030_n00659_W_R.jpg,green_softening,mid_block,3,1;2;3,0,3.115275725722313,2.0000000596046448,1.4621734395623207,2,1,1,2
east_40th_street/east_to_west/044_n00551_W_L.jpg,vertical_greenery,mid_block,3,1;2;3,0,1.9913180358707905,1.5811265110969543,1.329036146402359,1,1,1,2
east_40th_street/east_to_west/044_n00551_W_L.jpg,walkable_ground,mid_block,5,2;3;4;5;6,0,3.7872006315737963,3.8713396042585373,3.731927663087845,2,3,3,3
east_40th_street/east_to_west/044_n00551_W_L.jpg,resting_affordance,mid_block,3,1;2;3,0,2.8394642742350698,2.1833098381757736,1.8077813386917114,2,1,1,3
east_40th_street/east_to_west/044_n00551_W_L.jpg,green_softening,mid_block,3,1;2;3,0,2.922116130590439,1.9315975904464722,1.5768531262874603,2,1,1,3
east_41st_street/west_to_east/007_n00601_E_R.jpg,vertical_greenery,mid_block,3,1;2;3,0,2.4612883599475026,1.9103037416934967,1.42382350564003,1,1,1,2
east_41st_street/west_to_east/007_n00601_E_R.jpg,walkable_ground,mid_block,4,3;4;5;6,0,4.1301248874515295,4.551235467195511,4.531367808580399,6,4,4,3
east_41st_street/west_to_east/007_n00601_E_R.jpg,resting_affordance,mid_block,3,1;2;3,0,2.9203829495236278,2.2240611165761948,1.8419184982776642,3,1,1,3
east_41st_street/west_to_east/007_n00601_E_R.jpg,green_softening,mid_block,2,2;3,0,2.9992697797715664,2.377540737390518,2.377540737390518,2,2,2,2
Park_Ave_East/north_to_south/037_n00115_S_L.jpg,vertical_greenery,avenue_canyon,3,1;2;3,0,2.763557826168835,2.0407643020153046,1.498075619339943,2,1,1,2
Park_Ave_East/north_to_south/037_n00115_S_L.jpg,walkable_ground,avenue_canyon,3,1;2;3,0,2.762530315667391,2.0274451822042465,1.6754092797636986,2,2,1,3
Park_Ave_East/north_to_south/037_n00115_S_L.jpg,resting_affordance,avenue_canyon,3,1;2;3,0,2.532842851243913,1.8836334943771362,1.5669153034687042,1,1,1,2
Park_Ave_East/north_to_south/037_n00115_S_L.jpg,green_softening,avenue_canyon,3,1;2;3,0,3.0182525105774403,1.9277793169021606,1.611939750611782,2,1,1,3
3rd_avenue/south_to_north/005_n00084_N_L.jpg,vertical_greenery,avenue_secondary,3,1;2;3,0,2.7593685491010547,2.2091013938188553,1.5389944911003113,3,1,1,2
3rd_avenue/south_to_north/005_n00084_N_L.jpg,walkable_ground,avenue_secondary,5,2;3;4;5;6,0,4.091506794095039,4.142000570893288,3.907382547855377,6,3,3,4
3rd_avenue/south_to_north/005_n00084_N_L.jpg,resting_affordance,avenue_secondary,3,1;2;3,0,2.964595125988126,2.158081531524658,1.7461955398321152,3,1,1,2
3rd_avenue/south_to_north/005_n00084_N_L.jpg,green_softening,avenue_secondary,2,2;3,0,3.2977999597787857,2.407333344221115,2.294214963912964,2,2,2,2
Tunnel_Exit_Street/south_to_north/017_n00262_N_L.jpg,vertical_greenery,other,3,1;2;3,0,2.4309553261846304,1.7461955845355988,1.4085305482149124,1,1,1,2
Tunnel_Exit_Street/south_to_north/017_n00262_N_L.jpg,walkable_ground,other,4,2;3;4;6,1,3.5885244458913803,3.4606994688510895,3.5655103623867035,2,3,3,3
Tunnel_Exit_Street/south_to_north/017_n00262_N_L.jpg,resting_affordance,other,3,1;2;3,0,2.5763918329030275,1.9277795553207397,1.6083498746156693,2,1,1,2
Tunnel_Exit_Street/south_to_north/017_n00262_N_L.jpg,green_softening,other,2,2;3,0,3.224517710506916,2.3775406181812286,2.2689413726329803,2,2,2,2
Park_Ave_Tunnel_Segment/west_to_east/016_n00178_E_R.jpg,vertical_greenery,avenue_canyon,3,4;5;6,0,4.728491302230395,4.927779674530029,5.474470615386963,5,6,6,3
Park_Ave_Tunnel_Segment/west_to_east/016_n00178_E_R.jpg,walkable_ground,avenue_canyon,3,3;5;6,1,4.587358247488737,4.9670731127262115,4.9304070472717285,6,5,5,2
Park_Ave_Tunnel_Segment/west_to_east/016_n00178_E_R.jpg,resting_affordance,avenue_canyon,2,2;3,0,3.4108593445271254,2.6513547897338867,2.5312095284461975,3,3,3,2
Park_Ave_Tunnel_Segment/west_to_east/016_n00178_E_R.jpg,green_softening,avenue_canyon,3,5;6;7,0,5.650782527867705,6.164842784404755,6.415867827832699,6,7,7,3
east_39th_street/east_to_west/026_n00523_W_L.jpg,vertical_greenery,mid_block,3,2;3;4,0,2.9972948865033686,2.9706203937530518,2.5841323733329773,3,2,2,3
east_39th_street/east_to_west/026_n00523_W_L.jpg,walkable_ground,mid_block,4,3;4;5;6,0,4.580965248867869,4.7475093603134155,4.780774220824242,6,5,4,3
