file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,resting_affordance,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,resting_affordance_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
2nd_avenue/south_to_north/023_n00069_N.jpg,2nd_avenue,south_to_north,23,n00069,N,W,2,5,2,3,5,2,4,6,5,2,2.1018626608420163,5.495805935002863,2.157337016426027,3.1148128914646804,4.634634023532271,2.3617816399782896,3.9881373113021255,5.685379225527868,5.012631176970899,1.9990745186805725,2,5,2,2,6,2,3,6,6,1,0.2885,0.4197,0.2247,0.0442,0.0163,0.0047,0.0019,0.0062,0.0149,0.0757,0.0757,0.2993,0.2641,0.2641,0.2424,0.4528,0.2424,0.0421,0.0106,0.0073,0.0024,0.1265,0.2677,0.2363,0.184,0.1116,0.0677,0.0063,0.0251,0.0683,0.1639,0.1447,0.2385,0.3062,0.0532,0.2372,0.4432,0.1848,0.0529,0.0364,0.0283,0.0172,0.0256,0.1146,0.2748,0.214,0.1889,0.1667,0.0155,0.0022,0.0098,0.0496,0.0927,0.1528,0.4707,0.2223,0.0156,0.0479,0.1302,0.1149,0.1672,0.4545,0.0697,0.4303,0.3351,0.1397,0.0353,0.0275,0.0243,0.0079
2nd_avenue/south_to_north/024_n00070_N.jpg,2nd_avenue,south_to_north,24,n00070,N,W,3,5,3,4,5,3,5,6,5,2,2.916076139546931,5.24732456356287,3.057909294962883,4.128329183906317,5.211706010159105,2.945639858022332,5.040816247696057,5.51635044394061,5.172076178714633,2.2263855719938874,3,6,3,4,6,2,6,6,6,1,0.0949,0.2009,0.4819,0.1565,0.0508,0.0113,0.0037,0.0179,0.0296,0.1032,0.1032,0.2474,0.2804,0.2184,0.0619,0.2162,0.4577,0.1684,0.0619,0.0293,0.0045,0.0352,0.0956,0.1787,0.2946,0.2025,0.1787,0.0147,0.005,0.02,0.0789,0.1302,0.2755,0.4009,0.0895,0.1304,0.3545,0.2437,0.1016,0.0791,0.0616,0.0291,0.0033,0.0217,0.0971,0.16,0.2638,0.435,0.0191,0.002,0.0099,0.0572,0.121,0.176,0.4786,0.1554,0.0091,0.0359,0.1107,0.1107,0.1611,0.4963,0.0761,0.358,0.3159,0.1916,0.0549,0.0428,0.0294,0.0074
2nd_avenue/south_to_north/025_n00071_N.jpg,2nd_avenue,south_to_north,25,n00071,N,W,4,5,4,4,5,4,5,6,6,2,3.7508505140431225,5.313848374411464,4.042386517859995,4.265984576195478,4.916010279208422,3.766430541872978,5.035650231875479,5.521300014574081,5.722559590358287,2.300203477963805,4,5,3,4,6,3,6,6,6,1,0.0136,0.0784,0.3101,0.3982,0.1465,0.0476,0.0057,0.0087,0.021,0.0939,0.1064,0.2893,0.2553,0.2253,0.0131,0.0754,0.298,0.263,0.1808,0.1595,0.0102,0.0225,0.0888,0.1659,0.2736,0.2414,0.188,0.0198,0.0166,0.0451,0.1226,0.1389,0.2595,0.3332,0.0842,0.0429,0.1697,0.2798,0.1923,0.1498,0.1322,0.0334,0.0043,0.0245,0.1097,0.1597,0.2323,0.434,0.0356,0.0023,0.0115,0.0583,0.1234,0.1584,0.4879,0.1584,0.0026,0.0102,0.0458,0.0588,0.1098,0.6319,0.141,0.3281,0.3281,0.199,0.057,0.0444,0.0346,0.0087
2nd_avenue/south_to_north/026_n00072_N.jpg,2nd_avenue,south_to_north,26,n00072,N,W,3,5,3,5,5,3,5,6,6,2,3.224337236955762,5.468655929900706,3.401877853553742,4.50563239492476,5.1045664846897125,3.4416436832398176,5.198353992076591,5.527257445501164,5.562556591816247,2.3072272818535566,3,7,3,4,6,3,6,6,6,1,0.0669,0.1818,0.3848,0.2334,0.0973,0.0316,0.0043,0.0148,0.0244,0.0851,0.0851,0.2314,0.2622,0.2971,0.057,0.1755,0.3716,0.1989,0.1065,0.0829,0.0077,0.0132,0.059,0.1415,0.2643,0.2643,0.2332,0.0246,0.0106,0.0326,0.1005,0.129,0.2411,0.3975,0.0887,0.0736,0.2268,0.2912,0.1559,0.1214,0.1071,0.0239,0.0038,0.0171,0.0868,0.1432,0.2083,0.4997,0.041,0.002,0.0101,0.0584,0.1236,0.1586,0.4887,0.1586,0.0063,0.0196,0.0683,0.0773,0.1125,0.5715,0.1445,0.3416,0.3015,0.2072,0.0594,0.0462,0.036,0.008
2nd_avenue/south_to_north/027_n00073_N.jpg,2nd_avenue,south_to_north,27,n00073,N,W,3,6,3,4,5,3,5,6,5,2,2.850266655907035,5.966219210065901,2.5361148100346327,4.3782831858843565,4.598532125353813,2.8626794703304768,5.032016544602811,5.597887707874179,5.301965123973787,1.9366870932281013,3,7,2,4,6,2,6,6,6,1,0.2191,0.1706,0.3188,0.1706,0.0806,0.0336,0.0066,0.0066,0.0124,0.0489,0.0489,0.1707,0.2484,0.4641,0.2011,0.3756,0.2582,0.074,0.0449,0.0349,0.0113,0.0246,0.086,0.1606,0.2336,0.2336,0.2336,0.0279,0.0203,0.0626,0.1701,0.1701,0.2476,0.2805,0.0487,0.2496,0.2828,0.1944,0.0715,0.081,0.0715,0.0491,0.0056,0.0283,0.1118,0.1435,0.2367,0.4421,0.032,0.002,0.0101,0.0515,0.1091,0.1587,0.4888,0.1798,0.0089,0.0309,0.0951,0.0951,0.1384,0.5475,0.084,0.485,0.2942,0.1226,0.0351,0.031,0.0241,0.0078
2nd_avenue/south_to_north/028_n00074_N.jpg,2nd_avenue,south_to_north,28,n00074,N,W,3,6,3,4,4,4,5,5,5,2,3.293833299539984,5.883128814399242,3.401189770549536,4.282876044511795,4.304155319929123,3.6944552771747112,5.0147806205786765,5.37443982437253,5.449915217235684,1.8899825145490468,3,7,3,4,5,3,6,6,6,1,0.1115,0.1622,0.3031,0.2361,0.1264,0.0527,0.0081,0.0072,0.0134,0.0601,0.053,0.185,0.2376,0.4438,0.069,0.1877,0.3506,0.1656,0.129,0.0887,0.0093,0.0184,0.0727,0.1745,0.2877,0.2539,0.1745,0.0184,0.0229,0.0801,0.2177,0.1921,0.2466,0.2177,0.0229,0.0658,0.2027,0.2602,0.1393,0.1578,0.1229,0.0512,0.0047,0.0269,0.1065,0.1549,0.2554,0.4211,0.0305,0.0024,0.0136,0.0692,0.1464,0.188,0.4511,0.1292,0.0063,0.0249,0.0767,0.0869,0.1265,0.567,0.1116,0.4919,0.2984,0.1244,0.0314,0.0278,0.0191,0.007
2nd_avenue/south_to_north/029_n00075_N.jpg,2nd_avenue,south_to_north,29,n00075,N,W,3,6,3,4,4,4,5,5,5,2,3.295250908471644,5.764286993071437,3.3512826915830374,4.122014136984944,4.0134904608130455,3.596766825765372,4.531827243044972,5.48645546939224,5.087329198606312,1.7622199105098844,3,7,3,4,3,3,6,6,6,1,0.0964,0.1589,0.3364,0.2312,0.1237,0.0455,0.0079,0.0113,0.0187,0.074,0.0653,0.1774,0.2278,0.4256,0.0602,0.1853,0.3922,0.1635,0.1124,0.0772,0.0092,0.0415,0.1127,0.1858,0.2386,0.2105,0.1858,0.0251,0.0693,0.1143,0.242,0.1468,0.1885,0.2136,0.0255,0.1018,0.2155,0.2442,0.1153,0.1307,0.1307,0.0617,0.0145,0.0651,0.177,0.2005,0.2272,0.2917,0.0239,0.0026,0.0132,0.0593,0.1255,0.1611,0.4962,0.1422,0.0148,0.0456,0.124,0.1094,0.1405,0.4904,0.0752,0.5632,0.266,0.0979,0.0247,0.0218,0.0193,0.0071
2nd_avenue/south_to_north/030_n00076_N.jpg,2nd_avenue,south_to_north,30,n00076,N,W,3,6,4,4,5,4,5,6,6,2,3.449735829140991,5.74111539311707,3.564726325683296,4.470854725688696,5.023740726523101,3.578448101878166,5.123998214956373,5.764228124404326,5.505326384678483,2.150717173703015,3,7,3,6,6,3,6,6,6,1,0.032,0.1266,0.3898,0.3036,0.1117,0.032,0.0043,0.0093,0.0173,0.0685,0.0605,0.211,0.2391,0.3943,0.0285,0.1278,0.3938,0.2388,0.1278,0.0775,0.0056,0.0239,0.0737,0.1561,0.2271,0.2271,0.2573,0.0348,0.0103,0.0358,0.1103,0.1417,0.2647,0.3399,0.0974,0.0726,0.1973,0.287,0.1536,0.1356,0.1196,0.0343,0.0046,0.0233,0.1045,0.1342,0.2213,0.4685,0.0436,0.0014,0.007,0.0404,0.0855,0.141,0.4922,0.2325,0.0052,0.0205,0.0809,0.0809,0.1335,0.5278,0.1512,0.3974,0.3095,0.1657,0.0475,0.0419,0.0288,0.0093
2nd_avenue/south_to_north/031_n00077_N.jpg,2nd_avenue,south_to_north,31,n00077,N,W,3,6,3,5,5,4,5,6,6,2,2.995149741880596,5.793992682360113,3.435171934310347,4.655495895072818,4.984648529440165,3.522859960794449,5.226033885730431,5.911734745022841,5.614031797274947,2.0719597917050123,3,7,3,6,6,3,6,6,6,1,0.1214,0.1766,0.4237,0.1766,0.0736,0.0211,0.0068,0.0073,0.0121,0.0614,0.0614,0.2144,0.2429,0.4005,0.0478,0.1472,0.4002,0.2142,0.1146,0.0695,0.0065,0.0214,0.0582,0.1397,0.2032,0.2303,0.2957,0.0514,0.0135,0.0416,0.1283,0.1283,0.2397,0.3487,0.0999,0.0782,0.2125,0.2728,0.1655,0.1289,0.1004,0.0418,0.0037,0.0189,0.0847,0.1233,0.2303,0.4876,0.0514,0.0016,0.0065,0.0374,0.0699,0.1153,0.4559,0.3133,0.0082,0.0252,0.0685,0.0685,0.1129,0.5059,0.2109,0.438,0.301,0.1422,0.0407,0.036,0.0317,0.0103
2nd_avenue/south_to_north/032_n00078_N.jpg,2nd_avenue,south_to_north,32,n00078,N,W,3,6,3,4,5,3,5,6,5,2,2.941358484327793,5.670103183481842,3.0318204243667424,4.271082730963826,4.606406962499023,3.2281237076967955,5.01429459778592,5.696567778009921,5.454932824708521,2.168389829341322,3,7,3,4,5,3,6,6,6,1,0.1125,0.1855,0.445,0.1855,0.0531,0.0134,0.0049,0.0062,0.0132,0.0669,0.0758,0.2335,0.2646,0.3398,0.0855,0.2051,0.4343,0.181,0.0588,0.0315,0.0038,0.0334,0.0909,0.1698,0.247,0.218,0.218,0.023,0.0175,0.0611,0.166,0.166,0.2737,0.2737,0.042,0.0868,0.2673,0.3029,0.1431,0.0984,0.0766,0.0249,0.0045,0.026,0.103,0.1498,0.2799,0.4073,0.0295,0.0015,0.0076,0.0497,0.0929,0.1532,0.472,0.223,0.0064,0.0254,0.0781,0.0885,0.146,0.5096,0.146,0.3719,0.3282,0.1757,0.0503,0.0392,0.0269,0.0077
2nd_avenue/south_to_north/033_n00079_N.jpg,2nd_avenue,south_to_north,33,n00079,N,W,3,5,3,4,4,3,5,5,5,2,2.8787779794074595,5.387911832891405,2.9735967507585883,3.6521693896502256,4.286199077963829,3.024671159684658,4.537653123959899,5.405298196710646,5.252873598597944,2.0777737931348383,3,5,3,4,3,2,6,6,6,1,0.1245,0.2327,0.3836,0.1812,0.0588,0.0149,0.0043,0.0086,0.0182,0.0925,0.0925,0.285,0.2515,0.2515,0.0949,0.2275,0.4251,0.1564,0.0575,0.0349,0.0037,0.079,0.1672,0.2147,0.2433,0.1672,0.1149,0.0137,0.0306,0.0833,0.2264,0.1763,0.2264,0.2264,0.0306,0.1109,0.3015,0.3015,0.1257,0.0762,0.0673,0.017,0.0168,0.0665,0.1809,0.1809,0.2322,0.2982,0.0245,0.0021,0.0123,0.0705,0.1318,0.1917,0.4599,0.1318,0.0114,0.0398,0.1081,0.0954,0.1387,0.4843,0.1224,0.4069,0.3169,0.1696,0.0429,0.0334,0.023,0.0075
3rd_avenue/north_to_south/001_n00113_S.jpg,3rd_avenue,north_to_south,1,n00113,S,W,2,7,3,4,5,3,6,6,6,2,2.026891471818089,6.503008484374732,2.6580685134977102,4.052395079284906,5.045598167926073,2.7353154979646206,5.604351667687297,5.8824658010853454,6.343658393248916,2.178461141884327,1,7,2,4,6,2,6,6,7,1,0.4877,0.2304,0.1583,0.0514,0.0454,0.0167,0.0101,0.002,0.0033,0.0189,0.0215,0.0849,0.1586,0.7108,0.1762,0.3729,0.2563,0.0832,0.0505,0.0445,0.0164,0.0485,0.132,0.192,0.2176,0.192,0.192,0.026,0.0093,0.0326,0.1004,0.146,0.2728,0.3503,0.0886,0.2559,0.3286,0.1759,0.0571,0.0733,0.0647,0.0445,0.0016,0.007,0.0455,0.0749,0.1587,0.6275,0.0849,0.0013,0.0056,0.0366,0.0684,0.1127,0.5051,0.2704,0.001,0.003,0.0135,0.0222,0.0604,0.394,0.5059,0.4167,0.2864,0.1533,0.0498,0.0439,0.0388,0.0111
3rd_avenue/north_to_south/002_n00112_S.jpg,3rd_avenue,north_to_south,2,n00112,S,W,3,6,3,4,5,3,5,6,6,2,2.853608110453933,6.426090755965561,2.946667944546789,3.7117253616452217,5.102013476192951,2.9572689160704613,5.283011464867741,5.663576064398512,5.990717314649373,1.934912509284913,3,7,3,2,6,2,6,6,6,1,0.1326,0.2807,0.318,0.1702,0.071,0.023,0.0045,0.0032,0.0053,0.0268,0.0268,0.0934,0.1541,0.6905,0.1037,0.2819,0.3619,0.1331,0.0629,0.049,0.0075,0.0804,0.1929,0.1929,0.1929,0.1702,0.1502,0.0203,0.0158,0.0379,0.0909,0.1322,0.247,0.3595,0.1167,0.1734,0.324,0.2227,0.0819,0.0819,0.0819,0.0341,0.0033,0.0168,0.0853,0.1241,0.2046,0.4907,0.0753,0.002,0.0102,0.0519,0.097,0.1411,0.4925,0.2053,0.0025,0.0078,0.035,0.0397,0.0741,0.5477,0.2932,0.5093,0.2726,0.1136,0.0326,0.0326,0.0287,0.0106
3rd_avenue/north_to_south/003_n00111_S.jpg,3rd_avenue,north_to_south,3,n00111,S,W,3,6,3,4,5,3,5,6,6,2,2.885631062556058,6.329679531976581,3.097465294413269,3.660803262144327,5.0784652531147,3.248337998986244,5.486542734084651,5.92982990888413,5.724107050802559,1.912476333789528,3,7,3,2,6,2,6,6,6,1,0.114,0.2735,0.3512,0.1659,0.0691,0.0224,0.0039,0.0039,0.0064,0.0323,0.0323,0.1127,0.164,0.6485,0.0962,0.2309,0.3806,0.14,0.0849,0.0584,0.009,0.0747,0.203,0.203,0.203,0.1581,0.1395,0.0189,0.0124,0.0338,0.104,0.1335,0.2494,0.3629,0.104,0.143,0.2671,0.2357,0.0983,0.1113,0.0983,0.0464,0.002,0.0103,0.0525,0.0866,0.2077,0.5645,0.0764,0.0014,0.0062,0.0313,0.0662,0.1091,0.4892,0.2967,0.0047,0.0163,0.0644,0.0644,0.1202,0.4756,0.2545,0.4949,0.3002,0.1104,0.0316,0.0279,0.0246,0.0103
3rd_avenue/north_to_south/004_n00110_S.jpg,3rd_avenue,north_to_south,4,n00110,S,W,2,6,3,4,5,3,5,6,6,2,2.1787028876133263,5.945444250013679,2.6715449523180723,3.954406652599573,5.307031327858567,2.8198626320809126,5.343807444674894,5.647084978176281,5.643746440066025,1.9932988043874504,2,7,3,4,6,2,6,6,6,1,0.2499,0.4668,0.1946,0.0492,0.0263,0.0097,0.0036,0.0068,0.0127,0.0567,0.05,0.1747,0.2243,0.4748,0.1495,0.3166,0.3587,0.1028,0.0378,0.0294,0.0051,0.0491,0.1511,0.1941,0.2199,0.1941,0.1713,0.0205,0.0082,0.0251,0.0774,0.1127,0.2386,0.3933,0.1447,0.1982,0.3268,0.2246,0.0826,0.0729,0.0644,0.0304,0.0022,0.0111,0.0636,0.1189,0.2221,0.5327,0.0495,0.0021,0.0105,0.0472,0.1,0.1455,0.5078,0.1868,0.0035,0.0137,0.0541,0.0695,0.1299,0.5821,0.1472,0.4539,0.312,0.13,0.0373,0.0329,0.0256,0.0083
3rd_avenue/north_to_south/005_n00109_S.jpg,3rd_avenue,north_to_south,5,n00109,S,W,2,6,3,4,5,3,5,6,6,2,2.382589981891215,5.959212694782764,2.866564666852355,3.797084048390389,4.618959665298462,2.739188376814127,5.166100101079792,5.631733909714967,5.735742354532704,2.113261400256306,1,7,3,3,5,2,6,6,6,1,0.3352,0.2304,0.2611,0.096,0.0514,0.0189,0.007,0.0066,0.0109,0.0487,0.0551,0.1699,0.2471,0.4617,0.1304,0.2761,0.3546,0.1304,0.0616,0.0374,0.0094,0.0838,0.1565,0.2009,0.2009,0.1773,0.1565,0.024,0.0152,0.0532,0.1639,0.1857,0.2702,0.2702,0.0414,0.24,0.3082,0.2118,0.0779,0.0688,0.0607,0.0325,0.0038,0.0191,0.0971,0.1412,0.2055,0.4929,0.0405,0.0017,0.0099,0.0503,0.1065,0.155,0.4775,0.199,0.0035,0.014,0.0555,0.0629,0.1175,0.5268,0.2196,0.4015,0.3127,0.1674,0.048,0.0373,0.0257,0.0074
3rd_avenue/north_to_south/006_n00108_S.jpg,3rd_avenue,north_to_south,6,n00108,S,W,2,6,2,4,4,2,5,5,5,2,2.006858224514872,5.507127163931727,2.413604651112109,3.743465807288885,4.2278095707297325,2.2908971793949604,4.787227668333799,5.4864251802209765,5.40897068567574,1.778902858030051,1,7,2,3,3,1,6,6,6,1,0.412,0.3209,0.1718,0.0558,0.0263,0.0097,0.0036,0.0124,0.0232,0.0919,0.0811,0.2205,0.2499,0.3209,0.2394,0.3483,0.2713,0.0777,0.0324,0.0252,0.0056,0.0825,0.1746,0.1979,0.1979,0.1746,0.1541,0.0184,0.0433,0.0917,0.22,0.1713,0.22,0.22,0.0337,0.3452,0.3452,0.1631,0.0467,0.0412,0.0364,0.0221,0.0071,0.036,0.1423,0.1827,0.2658,0.3414,0.0247,0.0022,0.0126,0.0641,0.1197,0.1742,0.4735,0.1537,0.0075,0.0296,0.0913,0.0806,0.1328,0.5254,0.1328,0.5597,0.2644,0.0973,0.0279,0.0246,0.0192,0.007
3rd_avenue/north_to_south/007_n00107_S.jpg,3rd_avenue,north_to_south,7,n00107,S,W,2,6,3,4,4,3,5,6,5,2,2.066717128735036,5.7395991506055,2.6644472973421216,3.663595754653216,4.211923770606518,2.528235677629709,5.023514750879258,5.642217862419784,5.454422796610743,1.920788888819516,1,7,2,3,3,2,6,6,6,1,0.4345,0.2635,0.1811,0.0666,0.0357,0.0131,0.0055,0.0107,0.0176,0.0696,0.0696,0.1892,0.2429,0.4005,0.2207,0.2834,0.2834,0.1043,0.0492,0.0492,0.0097,0.0714,0.1941,0.2199,0.1941,0.1713,0.1334,0.0159,0.0425,0.09,0.2159,0.1905,0.2159,0.2159,0.0292,0.2993,0.3391,0.1602,0.0589,0.052,0.0589,0.0315,0.0048,0.0276,0.1093,0.159,0.2314,0.4323,0.0355,0.0019,0.0096,0.049,0.0915,0.1508,0.5264,0.1709,0.0077,0.027,0.083,0.083,0.1208,0.5415,0.1369,0.4873,0.2955,0.1232,0.0353,0.0275,0.0243,0.007
3rd_avenue/north_to_south/008_n00106_S.jpg,3rd_avenue,north_to_south,8,n00106,S,W,2,6,3,4,4,3,5,6,5,2,2.1079944958910346,5.700288801919669,2.8016957957297564,4.35813638754189,4.071879966184497,2.849330250173807,5.146932366769761,5.681176738347858,5.440227667801082,2.14067222783342,1,7,3,6,3,2,6,6,6,1,0.4306,0.2612,0.1795,0.0583,0.0454,0.0189,0.0061,0.0069,0.0147,0.0746,0.0658,0.2297,0.2297,0.3787,0.1559,0.2912,0.33,0.1071,0.0573,0.0506,0.0078,0.0305,0.1066,0.1551,0.1992,0.2257,0.2558,0.027,0.0543,0.1015,0.2434,0.1673,0.2148,0.1896,0.0291,0.2208,0.3213,0.1949,0.0717,0.0717,0.0812,0.0384,0.0045,0.023,0.1033,0.1326,0.2186,0.4627,0.0553,0.0021,0.0105,0.0535,0.1,0.1455,0.4483,0.24,0.0079,0.0243,0.0847,0.0847,0.1232,0.5521,0.1232,0.3982,0.3101,0.166,0.0476,0.042,0.0288,0.0073
3rd_avenue/north_to_south/009_n00105_S.jpg,3rd_avenue,north_to_south,9,n00105,S,W,2,6,3,4,5,3,6,6,6,2,2.083760507870465,6.215874965069816,2.736427629366517,4.187637735158205,5.015953944064677,2.975753903388977,5.586987959453836,5.869419217691757,6.055419190204702,2.139170780777931,1,7,2,4,6,2,6,6,6,1,0.3637,0.3637,0.1718,0.0492,0.0338,0.0124,0.0052,0.003,0.0063,0.0321,0.0364,0.1439,0.2093,0.569,0.1443,0.3462,0.3055,0.0992,0.0531,0.0413,0.0105,0.0369,0.1136,0.1873,0.2123,0.2123,0.2123,0.0254,0.0098,0.0342,0.1192,0.1351,0.2524,0.3673,0.082,0.2232,0.2866,0.197,0.0725,0.0821,0.0821,0.0564,0.0011,0.0055,0.0403,0.0753,0.1807,0.6307,0.0665,0.0012,0.0055,0.036,0.0673,0.1258,0.4976,0.2664,0.0018,0.0062,0.028,0.0407,0.0862,0.4961,0.341,0.4443,0.2695,0.1442,0.0468,0.0468,0.0365,0.0118
3rd_avenue/north_to_south/010_n00104_S.jpg,3rd_avenue,north_to_south,10,n00104,S,W,3,6,3,4,5,3,5,6,6,2,2.5539250606670976,6.197217418812215,3.066679482348264,4.056473940610886,5.182759880553931,3.0693008191883564,5.300428943242878,5.777903456822969,6.028337298310362,1.980488752014935,2,7,3,4,6,2,6,6,6,1,0.1621,0.3431,0.3431,0.0983,0.041,0.0091,0.0034,0.0045,0.0084,0.0425,0.0375,0.1308,0.1903,0.5861,0.0823,0.2236,0.4178,0.1537,0.0726,0.044,0.006,0.0559,0.1341,0.1722,0.2211,0.1951,0.1951,0.0264,0.0071,0.0249,0.0868,0.1263,0.2674,0.3891,0.0984,0.1541,0.2879,0.2541,0.0935,0.0935,0.0825,0.0344,0.0027,0.0138,0.0794,0.1156,0.2159,0.518,0.0546,0.0015,0.0066,0.0379,0.0803,0.1323,0.5233,0.2182,0.0015,0.0054,0.0274,0.0352,0.0845,0.551,0.2949,0.4727,0.2867,0.1354,0.0388,0.0342,0.0235,0.0087
3rd_avenue/north_to_south/011_n00103_S.jpg,3rd_avenue,north_to_south,11,n00103,S,W,2,6,3,4,5,3,5,6,6,2,2.168934468179941,6.271592756267637,2.5966774579137564,4.352187424898148,5.354903252329677,2.684993840754032,5.378665039781481,5.808238111203536,5.894910894334316,2.3990287641063333,2,7,2,6,6,2,6,6,6,1,0.2866,0.417,0.197,0.0564,0.0302,0.0087,0.0041,0.0053,0.0087,0.0345,0.0345,0.1063,0.1987,0.6119,0.1521,0.365,0.3221,0.0923,0.0385,0.0233,0.0067,0.0374,0.1018,0.1481,0.2155,0.2155,0.2442,0.0374,0.0069,0.0212,0.0739,0.1075,0.2275,0.4251,0.138,0.2535,0.3255,0.1974,0.0641,0.0641,0.0566,0.0389,0.0022,0.0129,0.0657,0.1084,0.2024,0.5503,0.058,0.0016,0.0072,0.0368,0.0779,0.1284,0.508,0.24,0.0025,0.0088,0.0395,0.0508,0.0948,0.5457,0.2578,0.3163,0.2792,0.2464,0.0623,0.0485,0.0378,0.0096
3rd_avenue/north_to_south/012_n00102_S.jpg,3rd_avenue,north_to_south,12,n00102,S,W,3,6,3,4,5,3,5,6,6,2,2.6448880550451577,5.965203453786671,2.796498231589794,4.066787948831916,5.401973020751029,2.847918428480625,5.495119933737442,5.873194585670717,5.775192002533004,2.3506078058853745,3,7,3,4,6,2,6,6,6,1,0.1492,0.3159,0.358,0.1162,0.0428,0.0139,0.004,0.0068,0.0127,0.0504,0.0504,0.1759,0.2258,0.478,0.1279,0.2708,0.394,0.1279,0.0471,0.0285,0.0039,0.0557,0.1336,0.1716,0.2203,0.1944,0.1944,0.0298,0.0068,0.021,0.0734,0.0943,0.2262,0.4227,0.1555,0.1585,0.3355,0.2613,0.0961,0.0661,0.0583,0.0243,0.0013,0.0067,0.0436,0.0815,0.2214,0.6019,0.0436,0.0012,0.0052,0.0297,0.0713,0.1175,0.5265,0.2487,0.0032,0.0126,0.0498,0.0564,0.1195,0.5354,0.2232,0.3219,0.3219,0.1953,0.0634,0.0494,0.0384,0.0097
3rd_avenue/north_to_south/013_n00101_S.jpg,3rd_avenue,north_to_south,13,n00101,S,W,2,5,3,4,5,3,5,6,6,2,2.1773017616942525,5.074610395357013,2.857907535508275,3.89108744263649,5.125011213123798,2.6538483165204525,5.448998471605592,5.8657746139215305,5.761954034678638,2.444411459378898,1,5,3,3,6,2,6,6,6,2,0.3605,0.2808,0.2478,0.0626,0.0335,0.0096,0.0051,0.0232,0.0337,0.1177,0.1333,0.2491,0.2491,0.194,0.1307,0.2767,0.3553,0.1307,0.0617,0.0374,0.0074,0.0606,0.1454,0.2115,0.2115,0.1866,0.1647,0.0197,0.0078,0.0273,0.0953,0.1386,0.259,0.3768,0.0953,0.272,0.3082,0.187,0.0779,0.0688,0.0536,0.0325,0.0019,0.0095,0.0546,0.102,0.1905,0.5869,0.0546,0.0014,0.0063,0.036,0.0673,0.1257,0.4972,0.2661,0.0032,0.0125,0.0494,0.0635,0.1186,0.5314,0.2215,0.2835,0.3213,0.2208,0.0717,0.0558,0.0384,0.0086
3rd_avenue/north_to_south/014_n00100_S.jpg,3rd_avenue,north_to_south,14,n00100,S,W,2,5,3,4,5,3,5,6,6,3,2.4200862743891776,5.458453021012247,2.842983546666801,3.569733913987875,4.998062698170543,2.757539600133896,5.427604052238166,5.849383302032948,5.747397103346884,2.5610455004498363,2,7,3,3,6,2,6,6,6,1,0.2594,0.2939,0.2939,0.0954,0.0398,0.0129,0.0048,0.013,0.0214,0.0958,0.0845,0.2298,0.2604,0.2951,0.1203,0.2887,0.3706,0.1203,0.0568,0.0345,0.0087,0.0998,0.1865,0.2114,0.2114,0.1453,0.1282,0.0174,0.0093,0.0325,0.1134,0.1456,0.272,0.3493,0.0779,0.239,0.3069,0.2109,0.0776,0.0685,0.0604,0.0367,0.0018,0.0103,0.0594,0.098,0.2074,0.5637,0.0594,0.0013,0.005,0.0285,0.0684,0.1129,0.5731,0.2108,0.0032,0.011,0.0495,0.0561,0.1047,0.6028,0.1727,0.2861,0.2861,0.2228,0.0723,0.0638,0.0563,0.0126
