file,street,walk,seq,node_id,cardinal,side,vertical_greenery,vertical_hardscape,green_eye_level,sky_openness,walkable_ground,green_softening,signage_detail,facade_variation,ground_floor_activity,resting_affordance,vertical_greenery_ev,vertical_hardscape_ev,green_eye_level_ev,sky_openness_ev,walkable_ground_ev,green_softening_ev,signage_detail_ev,facade_variation_ev,ground_floor_activity_ev,resting_affordance_ev,vertical_greenery_argmax,vertical_hardscape_argmax,green_eye_level_argmax,sky_openness_argmax,walkable_ground_argmax,green_softening_argmax,signage_detail_argmax,facade_variation_argmax,ground_floor_activity_argmax,resting_affordance_argmax,vertical_greenery_p1,vertical_greenery_p2,vertical_greenery_p3,vertical_greenery_p4,vertical_greenery_p5,vertical_greenery_p6,vertical_greenery_p7,vertical_hardscape_p1,vertical_hardscape_p2,vertical_hardscape_p3,vertical_hardscape_p4,vertical_hardscape_p5,vertical_hardscape_p6,vertical_hardscape_p7,green_eye_level_p1,green_eye_level_p2,green_eye_level_p3,green_eye_level_p4,green_eye_level_p5,green_eye_level_p6,green_eye_level_p7,sky_openness_p1,sky_openness_p2,sky_openness_p3,sky_openness_p4,sky_openness_p5,sky_openness_p6,sky_openness_p7,walkable_ground_p1,walkable_ground_p2,walkable_ground_p3,walkable_ground_p4,walkable_ground_p5,walkable_ground_p6,walkable_ground_p7,green_softening_p1,green_softening_p2,green_softening_p3,green_softening_p4,green_softening_p5,green_softening_p6,green_softening_p7,signage_detail_p1,signage_detail_p2,signage_detail_p3,signage_detail_p4,signage_detail_p5,signage_detail_p6,signage_detail_p7,facade_variation_p1,facade_variation_p2,facade_variation_p3,facade_variation_p4,facade_variation_p5,facade_variation_p6,facade_variation_p7,ground_floor_activity_p1,ground_floor_activity_p2,ground_floor_activity_p3,ground_floor_activity_p4,ground_floor_activity_p5,ground_floor_activity_p6,ground_floor_activity_p7,resting_affordance_p1,resting_affordance_p2,resting_affordance_p3,resting_affordance_p4,resting_affordance_p5,resting_affordance_p6,resting_affordance_p7
3rd_avenue/south_to_north/009_n00088_N_R.jpg,3rd_avenue,south_to_north,9,n00088,N,R,1,5,2,4,5,2,5,5,6,2,1.406232986599207,5.1835306556895375,2.19048210978508,3.5794046744704247,5.316938855685294,2.2503056786954403,5.498789940262213,5.238078685011715,5.922723889001645,2.176277905702591,1,5,2,2,6,1,6,6,6,1,0.7824,0.12,0.0567,0.0112,0.0162,0.0068,0.0068,0.0079,0.0215,0.1091,0.1236,0.2965,0.2616,0.1798,0.3269,0.4197,0.1363,0.039,0.0304,0.0268,0.0209,0.1078,0.2014,0.1777,0.2014,0.1568,0.1384,0.0165,0.0085,0.0262,0.0711,0.1035,0.2483,0.4094,0.1329,0.4731,0.2532,0.1056,0.0302,0.044,0.044,0.0499,0.0017,0.0085,0.0488,0.0911,0.193,0.5943,0.0626,0.0023,0.0173,0.0881,0.1452,0.2394,0.3946,0.1131,0.0013,0.0044,0.0222,0.0367,0.0996,0.6497,0.1861,0.3724,0.3286,0.1759,0.0445,0.0393,0.0306,0.0088
3rd_avenue/south_to_north/010_n00089_N_L.jpg,3rd_avenue,south_to_north,10,n00089,N,L,2,5,3,4,5,3,6,6,6,3,2.0790323577821255,5.113817384000868,2.767925860360265,4.308775648474693,5.019756015390158,2.775953523814678,5.978348273318261,5.887110139476135,6.437329084787052,3.403877040371299,1,5,2,4,6,2,6,6,7,3,0.4505,0.2412,0.1878,0.0538,0.0419,0.0154,0.0094,0.006,0.0162,0.0931,0.1535,0.325,0.2868,0.1195,0.149,0.3574,0.2783,0.0904,0.0621,0.0427,0.0202,0.0305,0.1066,0.1551,0.2257,0.2257,0.2257,0.0305,0.0063,0.0247,0.0978,0.1613,0.3013,0.3414,0.0672,0.2323,0.338,0.1809,0.0665,0.0754,0.0665,0.0404,0.0004,0.0013,0.0105,0.0253,0.0779,0.7391,0.1455,0.0011,0.0043,0.032,0.0677,0.1265,0.5004,0.2679,0.0005,0.0012,0.0059,0.0109,0.0433,0.4108,0.5274,0.1058,0.1745,0.3259,0.1359,0.1359,0.1058,0.0162
3rd_avenue/south_to_north/010_n00089_N_R.jpg,3rd_avenue,south_to_north,10,n00089,N,R,2,5,3,4,5,2,5,5,6,2,1.869187768548727,5.401652132160962,2.5074926614761353,4.01616508513689,5.026844791136682,2.410872921347618,5.413648600690067,5.3470904268324375,5.613890553591773,2.2845846032723784,1,5,2,3,6,1,6,6,6,1,0.5342,0.2524,0.1192,0.0342,0.0342,0.0161,0.0098,0.0024,0.0084,0.0618,0.0899,0.3557,0.3139,0.168,0.2034,0.4306,0.2034,0.0583,0.0454,0.0401,0.0189,0.0564,0.1353,0.1969,0.1969,0.1969,0.1969,0.0208,0.0075,0.0295,0.103,0.1498,0.28,0.3595,0.0708,0.3488,0.3488,0.1283,0.0324,0.0472,0.0472,0.0472,0.0014,0.0082,0.047,0.0995,0.2388,0.5728,0.0323,0.0025,0.0162,0.0825,0.12,0.2241,0.4188,0.1359,0.0026,0.0104,0.0465,0.0677,0.1433,0.6424,0.0869,0.3451,0.3046,0.2093,0.0529,0.0467,0.0321,0.0092
3rd_avenue/south_to_north/011_n00090_N_L.jpg,3rd_avenue,south_to_north,11,n00090,N,L,3,5,3,4,5,3,6,6,6,4,2.549362781457603,4.855333022773266,2.7981924870982766,4.010113652795553,4.668807379901409,3.1013630852103233,5.87265477317851,5.618626944953576,5.82384936674498,3.7032041884958744,3,5,3,4,5,2,6,6,6,3,0.2486,0.2486,0.3192,0.1036,0.0555,0.018,0.0066,0.0143,0.0303,0.154,0.154,0.2877,0.2539,0.1058,0.1288,0.3089,0.35,0.1136,0.0537,0.0369,0.0082,0.0395,0.1564,0.1772,0.2276,0.2008,0.1772,0.0212,0.0123,0.0486,0.1497,0.1922,0.2797,0.2797,0.0378,0.1561,0.2917,0.2272,0.1073,0.0947,0.0836,0.0395,0.0009,0.0034,0.0222,0.047,0.1129,0.6494,0.1642,0.0018,0.0081,0.0526,0.1114,0.1431,0.4993,0.1837,0.0021,0.0075,0.038,0.0488,0.1169,0.5939,0.1928,0.0645,0.1205,0.3275,0.1753,0.1753,0.1205,0.0163
3rd_avenue/south_to_north/011_n00090_N_R.jpg,3rd_avenue,south_to_north,11,n00090,N,R,3,5,3,4,5,3,5,5,6,3,2.743617712520063,5.436245883116499,3.1725789392367005,4.4237044751644135,5.0495482054539025,3.437001273036003,5.142715052003041,5.394143542507663,5.8412230191752315,2.7649176502600312,3,5,3,6,6,3,6,6,6,2,0.1493,0.2462,0.4059,0.1318,0.0485,0.0139,0.0045,0.0037,0.0115,0.066,0.0847,0.3351,0.2957,0.2033,0.068,0.2374,0.3914,0.144,0.0873,0.06,0.0118,0.0314,0.0967,0.1407,0.2048,0.232,0.2629,0.0314,0.0068,0.0267,0.0932,0.1537,0.2871,0.3686,0.0641,0.0707,0.2469,0.2797,0.1497,0.1166,0.1029,0.0334,0.0027,0.0155,0.0789,0.1475,0.2755,0.4542,0.0256,0.0023,0.0132,0.0758,0.125,0.206,0.4362,0.1416,0.0021,0.0072,0.0321,0.053,0.127,0.5693,0.2094,0.2315,0.2624,0.2624,0.0852,0.0852,0.0585,0.0148
3rd_avenue/south_to_north/012_n00091_N_L.jpg,3rd_avenue,south_to_north,12,n00091,N,L,3,5,4,4,4,4,5,5,5,2,3.2432789765298367,4.65003780182451,3.5044507328420877,3.985082058236003,3.7912969044409692,3.5810898765921593,4.63353406265378,5.1745005319826305,5.172491625882685,2.4419987741857767,3,5,3,4,3,3,6,6,6,2,0.0454,0.1584,0.4306,0.2612,0.0848,0.0167,0.0029,0.0132,0.036,0.1829,0.1829,0.3015,0.2072,0.0762,0.0386,0.1348,0.4151,0.1961,0.1348,0.0721,0.0086,0.0501,0.1542,0.1748,0.2244,0.1981,0.1748,0.0237,0.0366,0.1127,0.3064,0.2386,0.1858,0.1127,0.0072,0.0754,0.1808,0.2981,0.1596,0.1408,0.1097,0.0356,0.009,0.0458,0.16,0.2055,0.2638,0.299,0.0169,0.0036,0.0184,0.0934,0.1746,0.1978,0.4187,0.0934,0.0112,0.0344,0.106,0.106,0.1542,0.5382,0.0501,0.2698,0.3058,0.2698,0.0682,0.0469,0.0322,0.0072
3rd_avenue/south_to_north/012_n00091_N_R.jpg,3rd_avenue,south_to_north,12,n00091,N,R,5,5,6,5,5,6,5,6,6,3,5.084296702872962,4.842780515551567,5.638179367175326,4.68168631196022,5.289493980817497,5.599301248323172,4.992458444088697,5.62424051866401,5.575464555993676,2.6176957320421934,5,5,6,6,6,6,6,6,6,1,0.0011,0.0056,0.0471,0.1643,0.4465,0.3069,0.0285,0.0113,0.0347,0.1553,0.1371,0.3289,0.226,0.1068,0.0024,0.0108,0.055,0.0707,0.1695,0.5221,0.1695,0.0187,0.0575,0.1074,0.2274,0.2576,0.2919,0.0395,0.008,0.0246,0.0759,0.1104,0.2338,0.4368,0.1104,0.0062,0.019,0.0752,0.0752,0.1803,0.3818,0.2624,0.005,0.0256,0.1146,0.1471,0.2749,0.4,0.0328,0.0016,0.0072,0.0471,0.0879,0.1861,0.5059,0.1642,0.0034,0.0133,0.0598,0.0767,0.1841,0.5003,0.1624,0.274,0.274,0.2418,0.0693,0.0693,0.054,0.0175
3rd_avenue/south_to_north/013_n00092_N_L.jpg,3rd_avenue,south_to_north,13,n00092,N,L,2,5,3,4,4,3,4,5,5,2,2.254057844635099,4.536468416452408,2.582764260470867,4.19018685258925,3.563198981806636,2.6973617263138294,4.227535039186478,4.869211413897574,4.929765336215496,1.7419062838889658,2,5,2,4,3,2,4,6,6,1,0.2857,0.3237,0.2857,0.0722,0.0235,0.0067,0.0025,0.0388,0.0564,0.1968,0.1533,0.2527,0.1968,0.1053,0.1769,0.3305,0.3305,0.0947,0.0348,0.0271,0.0053,0.037,0.1292,0.1659,0.213,0.213,0.213,0.0288,0.0821,0.1739,0.2867,0.1739,0.1354,0.1354,0.0126,0.1727,0.3656,0.2513,0.0924,0.0561,0.0437,0.0182,0.0187,0.074,0.2279,0.2583,0.2012,0.2012,0.0187,0.0094,0.0371,0.1296,0.2137,0.1886,0.3523,0.0694,0.0214,0.0582,0.1396,0.1087,0.1396,0.4872,0.0453,0.5247,0.3183,0.1033,0.0203,0.0158,0.0123,0.0051
3rd_avenue/south_to_north/013_n00092_N_R.jpg,3rd_avenue,south_to_north,13,n00092,N,R,4,5,4,4,5,4,5,5,5,3,3.6451962771825492,4.855285380035639,4.167806539684534,4.1574779730290174,5.157475757412612,4.1539763025939465,5.331354848807678,5.236156065715477,5.441321604885161,2.5299949971958995,3,5,3,6,6,3,6,6,6,3,0.019,0.1095,0.3372,0.3372,0.1406,0.0517,0.0048,0.0198,0.042,0.1466,0.1466,0.2739,0.2417,0.1294,0.0219,0.0867,0.267,0.208,0.1835,0.208,0.0248,0.0439,0.1353,0.1737,0.1969,0.1969,0.2231,0.0302,0.0086,0.0264,0.0923,0.1185,0.2844,0.3651,0.1046,0.051,0.1387,0.2286,0.1387,0.1571,0.2018,0.0841,0.0032,0.0161,0.0818,0.1051,0.1963,0.5337,0.0637,0.0025,0.0145,0.0833,0.1557,0.2265,0.4231,0.0944,0.0043,0.0191,0.0756,0.0856,0.16,0.5584,0.097,0.2649,0.2649,0.3002,0.067,0.0591,0.0359,0.008
3rd_avenue/south_to_north/014_n00093_N_L.jpg,3rd_avenue,south_to_north,14,n00093,N,L,2,6,2,4,5,2,5,5,6,2,1.8761954880319536,5.522779280785471,2.4413705728948116,3.6810556296259165,5.089700082316995,2.348290601745248,5.233927862951532,5.3939405658748,5.742950475541875,2.1219470519572496,1,5,2,2,6,2,6,6,6,1,0.4629,0.3182,0.1503,0.0335,0.023,0.0075,0.0045,0.0025,0.0076,0.0493,0.0717,0.3643,0.2837,0.221,0.1851,0.4439,0.2376,0.0601,0.0364,0.025,0.0118,0.0939,0.1987,0.1754,0.1987,0.1548,0.1548,0.0237,0.0097,0.0339,0.1043,0.1339,0.2501,0.3639,0.1043,0.2739,0.4516,0.1294,0.0371,0.042,0.0371,0.0289,0.0022,0.0125,0.0813,0.1519,0.221,0.4679,0.0633,0.0025,0.0144,0.073,0.1365,0.1986,0.4204,0.1546,0.0026,0.0104,0.0467,0.0599,0.1269,0.5688,0.1846,0.3791,0.3345,0.1791,0.04,0.0353,0.0242,0.0079
3rd_avenue/south_to_north/014_n00093_N_R.jpg,3rd_avenue,south_to_north,14,n00093,N,R,2,6,2,4,5,2,5,5,6,2,2.056183691136539,5.51344079663977,2.4249785048887134,3.6943570468574762,5.365396910579875,2.21778295468539,5.244085633661598,4.964178989175707,5.720615655183792,2.0220464235171676,2,5,2,2,6,2,6,6,6,1,0.2614,0.4884,0.2036,0.0312,0.0115,0.0026,0.0014,0.0027,0.0095,0.0619,0.09,0.3141,0.2772,0.2446,0.1593,0.4331,0.2977,0.0664,0.0244,0.0148,0.0042,0.1102,0.1817,0.1817,0.1817,0.1415,0.1817,0.0217,0.0039,0.0153,0.0607,0.1,0.2719,0.4482,0.1,0.2531,0.4728,0.1739,0.044,0.0267,0.0183,0.0111,0.0035,0.0176,0.0788,0.1299,0.2142,0.5138,0.0422,0.0053,0.0306,0.1209,0.1758,0.2559,0.3285,0.0831,0.0022,0.0088,0.0394,0.0574,0.1376,0.6169,0.1376,0.4216,0.3284,0.1551,0.0346,0.0305,0.021,0.0088
3rd_avenue/south_to_north/015_n00094_N_L.jpg,3rd_avenue,south_to_north,15,n00094,N,L,2,5,3,4,5,3,5,5,6,3,2.245447256602347,5.454128338722512,2.912234646268189,3.533284179866314,4.75389099214226,2.9451646618545055,5.466644650674425,5.478387657320127,5.8008964696200565,2.553435681387782,2,5,3,2,6,2,6,6,6,2,0.2614,0.3804,0.2614,0.0583,0.0276,0.0079,0.0029,0.0039,0.0119,0.0687,0.0882,0.3079,0.3079,0.2116,0.1107,0.3008,0.3408,0.1254,0.0671,0.0461,0.0091,0.0834,0.2267,0.2,0.2,0.1558,0.1213,0.0128,0.0117,0.0461,0.142,0.1823,0.2652,0.3005,0.0522,0.1504,0.3608,0.2188,0.0805,0.0805,0.071,0.038,0.0014,0.0081,0.0525,0.0981,0.2077,0.5647,0.0674,0.0017,0.0099,0.0569,0.1204,0.1985,0.4762,0.1364,0.0018,0.0073,0.0372,0.0541,0.1297,0.5812,0.1887,0.2588,0.2932,0.2588,0.0741,0.0654,0.0397,0.01
3rd_avenue/south_to_north/015_n00094_N_R.jpg,3rd_avenue,south_to_north,15,n00094,N,R,2,5,3,3,4,3,4,5,5,2,2.408212563721463,4.79460278712213,2.665807006880641,2.973981169052422,4.24976547434926,2.739885177463293,4.34636861551553,5.220288935583085,4.965057896450162,1.7642601672559977,2,5,2,2,5,2,5,6,6,1,0.2239,0.3258,0.3258,0.0824,0.0303,0.0087,0.0032,0.0219,0.0463,0.1616,0.1426,0.2665,0.2352,0.1259,0.1487,0.3566,0.3147,0.0902,0.0483,0.0332,0.0084,0.1663,0.3107,0.1885,0.1468,0.1009,0.0786,0.0083,0.0181,0.0811,0.2204,0.2204,0.2497,0.1945,0.016,0.2164,0.3568,0.191,0.0703,0.0703,0.062,0.0332,0.0133,0.0595,0.2076,0.2352,0.2665,0.2076,0.0103,0.0031,0.0159,0.0807,0.1507,0.2485,0.4097,0.0914,0.0114,0.0451,0.1227,0.139,0.2023,0.4283,0.0511,0.4964,0.3412,0.1108,0.0218,0.017,0.0091,0.0038
3rd_avenue/south_to_north/016_n00095_N_L.jpg,3rd_avenue,south_to_north,16,n00095,N,L,3,5,3,4,5,4,5,5,6,2,2.974079988664016,5.1472007324919105,3.444147538859397,3.8459713086485863,4.716383075807244,3.764657899737358,5.162508323788643,5.447471856605262,5.558841212419793,2.491670947521925,3,5,3,4,5,3,6,6,6,2,0.0664,0.2045,0.4906,0.1805,0.0456,0.0102,0.0023,0.008,0.0247,0.1109,0.1109,0.3015,0.3015,0.1424,0.0392,0.1367,0.421,0.2253,0.1064,0.0646,0.0068,0.0581,0.1579,0.2027,0.2297,0.1789,0.1579,0.0147,0.0073,0.0372,0.1472,0.189,0.3116,0.2749,0.0328,0.0337,0.1509,0.3195,0.1938,0.1509,0.1175,0.0337,0.0022,0.0142,0.0815,0.1522,0.251,0.4689,0.03,0.0018,0.0105,0.0602,0.1275,0.2103,0.4451,0.1445,0.0033,0.0149,0.0591,0.0759,0.1607,0.5609,0.1251,0.2453,0.315,0.278,0.0703,0.0547,0.0293,0.0074
3rd_avenue/south_to_north/016_n00095_N_R.jpg,3rd_avenue,south_to_north,16,n00095,N,R,3,5,4,4,5,4,4,5,5,2,3.2247526706196368,5.113997543230653,4.053477898240089,3.6398820504546165,5.283660016953945,4.331089593470097,4.275824585929513,5.118682557251304,5.363906304817647,2.001974659971893,3,5,3,3,6,6,3,6,6,1,0.0537,0.1875,0.3969,0.2407,0.0886,0.0288,0.0039,0.0041,0.0144,0.0938,0.1063,0.4203,0.2549,0.1063,0.0271,0.1071,0.2912,0.1766,0.1766,0.2002,0.0211,0.0989,0.1848,0.2094,0.1848,0.1439,0.1631,0.0152,0.0245,0.0356,0.0855,0.0855,0.205,0.383,0.1809,0.0369,0.1286,0.2121,0.1286,0.1652,0.2403,0.0884,0.0237,0.0827,0.2248,0.1984,0.2248,0.2248,0.0209,0.0051,0.0261,0.1032,0.1701,0.2184,0.3601,0.1169,0.0067,0.0233,0.0815,0.0923,0.1725,0.5313,0.0923,0.4942,0.2645,0.1249,0.0358,0.0358,0.0316,0.0132
3rd_avenue/south_to_north/017_n00096_N_L.jpg,3rd_avenue,south_to_north,17,n00096,N,L,3,5,3,4,5,3,5,5,5,2,2.549594845972024,5.021046497859061,2.878708959557116,4.089523544535041,4.748839037492871,2.958129443228245,4.796289142454043,5.3681675642728806,5.364520515780896,2.261891624890268,3,5,3,4,6,2,6,6,6,2,0.15,0.3176,0.4078,0.091,0.0261,0.0058,0.0017,0.0073,0.0225,0.1142,0.1294,0.3518,0.274,0.1008,0.082,0.2863,0.4165,0.1352,0.0497,0.0266,0.0036,0.0364,0.1271,0.185,0.2375,0.2096,0.185,0.0195,0.017,0.0524,0.1424,0.1614,0.266,0.3015,0.0594,0.1257,0.3418,0.2662,0.0979,0.0763,0.0673,0.0248,0.0029,0.0188,0.1387,0.2288,0.2592,0.3328,0.0188,0.0021,0.0134,0.0771,0.1271,0.2096,0.4437,0.1271,0.0047,0.0209,0.0828,0.0938,0.1752,0.5398,0.0828,0.2953,0.3792,0.203,0.0513,0.04,0.0242,0.0069
3rd_avenue/south_to_north/017_n00096_N_R.jpg,3rd_avenue,south_to_north,17,n00096,N,R,3,5,3,4,4,3,5,5,5,2,3.38091740058735,4.714257651939988,3.4420155622065067,3.770632192492485,4.409278269857168,3.40511542186141,5.070429721381515,5.143190123839304,5.252049834933132,2.2457776684314013,3,5,3,3,5,3,6,6,6,1,0.0617,0.1899,0.3131,0.2439,0.1305,0.0544,0.0065,0.0143,0.0388,0.1533,0.1737,0.3245,0.223,0.0724,0.0813,0.1949,0.3214,0.1518,0.1182,0.1182,0.0141,0.0659,0.1792,0.2031,0.2031,0.1792,0.1581,0.0115,0.0157,0.062,0.1911,0.2165,0.278,0.2165,0.0201,0.1486,0.2162,0.245,0.1021,0.1021,0.1312,0.0547,0.004,0.0232,0.0919,0.1516,0.2499,0.4669,0.0124,0.0037,0.0216,0.0853,0.1593,0.2627,0.3822,0.0853,0.0067,0.0299,0.0922,0.1045,0.1723,0.5308,0.0634,0.3562,0.3144,0.1907,0.0546,0.0425,0.0331,0.0084
3rd_avenue/south_to_north/018_n00097_N_L.jpg,3rd_avenue,south_to_north,18,n00097,N,L,3,5,3,4,5,3,5,5,6,3,2.9373882689978927,5.419469425221905,3.0777610912919044,3.693866565823555,5.143606823403388,3.1000088416039944,5.318418895942159,5.463494964176789,5.743641377892345,2.869811032898724,3,5,3,3,6,2,6,6,6,3,0.1049,0.222,0.4148,0.1729,0.0636,0.0182,0.0036,0.002,0.0071,0.0466,0.0871,0.3904,0.304,0.1627,0.0837,0.2577,0.375,0.1379,0.0837,0.0507,0.0113,0.0767,0.1839,0.2084,0.2084,0.1623,0.1432,0.0171,0.0075,0.0261,0.091,0.1324,0.2802,0.3598,0.1031,0.1301,0.3122,0.2431,0.1014,0.1014,0.0789,0.0329,0.0019,0.0098,0.0563,0.1192,0.2523,0.534,0.0266,0.0021,0.012,0.0611,0.1141,0.2131,0.4512,0.1465,0.0022,0.0086,0.0387,0.0563,0.1352,0.6058,0.1532,0.189,0.2427,0.3116,0.1012,0.0893,0.0542,0.0121
3rd_avenue/south_to_north/018_n00097_N_R.jpg,3rd_avenue,south_to_north,18,n00097,N,R,3,5,3,4,5,3,4,5,5,2,2.9507277423981577,4.841818067245185,3.0353281698189676,4.163276882842183,4.608778510242701,2.9916711039841175,4.2462215861305594,5.066743515897542,4.616827799007297,1.8112211767584085,3,5,3,5,5,2,3,6,6,1,0.0771,0.2375,0.4436,0.1632,0.06,0.0152,0.0034,0.0139,0.0378,0.1318,0.1318,0.3584,0.2463,0.08,0.0725,0.2531,0.4172,0.1355,0.0725,0.044,0.0053,0.0328,0.1144,0.1886,0.2137,0.2421,0.1886,0.0199,0.0084,0.0428,0.1493,0.2172,0.316,0.2461,0.0202,0.1229,0.3341,0.2602,0.1085,0.0845,0.0658,0.0242,0.0167,0.0749,0.2306,0.2306,0.2306,0.2035,0.013,0.0051,0.026,0.1028,0.1696,0.2467,0.359,0.0908,0.025,0.077,0.1631,0.1439,0.2094,0.3452,0.0364,0.4847,0.3331,0.1225,0.0241,0.0213,0.0101,0.0042
3rd_avenue/south_to_north/019_n00098_N_L.jpg,3rd_avenue,south_to_north,19,n00098,N,L,3,5,3,4,5,3,5,6,6,3,3.192819645628333,5.2998418640345335,3.446309318765998,3.7592500764876604,4.836622003465891,3.36943974532187,5.210676827933639,5.589651063550264,5.774232271593064,2.83193495683372,3,5,3,4,6,3,6,6,6,3,0.0438,0.1528,0.4707,0.252,0.0637,0.0142,0.0028,0.0076,0.0207,0.0927,0.119,0.2856,0.252,0.2224,0.0533,0.1448,0.3937,0.2107,0.1128,0.0775,0.0072,0.0623,0.1919,0.1919,0.2174,0.1693,0.1494,0.0178,0.0108,0.0378,0.1318,0.1693,0.2791,0.3163,0.055,0.0937,0.1983,0.3269,0.1544,0.1061,0.0937,0.0268,0.0022,0.0129,0.0741,0.1384,0.2585,0.483,0.0309,0.0012,0.0059,0.0439,0.1053,0.1736,0.5348,0.1352,0.0016,0.0065,0.0329,0.0542,0.1147,0.6601,0.13,0.1618,0.2667,0.3425,0.0981,0.0764,0.0464,0.0081
3rd_avenue/south_to_north/019_n00098_N_R.jpg,3rd_avenue,south_to_north,19,n00098,N,R,4,5,5,4,5,5,5,5,6,3,4.228910757694393,4.965627763886005,4.621939795091748,3.6948241041973233,5.091272873338312,4.763435455039144,5.1070290096104145,5.238023485057056,5.5939834006130695,2.542989870533347,4,5,5,3,6,6,6,6,6,3,0.0046,0.0337,0.1713,0.411,0.2825,0.0917,0.0052,0.0065,0.0258,0.1157,0.1486,0.3564,0.2449,0.1021,0.0065,0.0375,0.1681,0.2158,0.2772,0.2772,0.0177,0.0649,0.1764,0.2265,0.2265,0.1557,0.1374,0.0128,0.0041,0.0182,0.0815,0.1523,0.3225,0.3654,0.056,0.0088,0.0447,0.156,0.1768,0.2572,0.2915,0.065,0.0018,0.0115,0.066,0.1795,0.2959,0.4306,0.0147,0.0019,0.011,0.0635,0.1524,0.2848,0.4143,0.072,0.0024,0.0096,0.0488,0.071,0.1703,0.5945,0.1033,0.2626,0.2626,0.2975,0.0752,0.0586,0.0355,0.0079
3rd_avenue/south_to_north/020_n00099_N_L.jpg,3rd_avenue,south_to_north,20,n00099,N,L,2,5,2,4,5,3,6,6,6,3,1.7855772487819195,5.416750438511372,2.46964043751359,3.7189705185592175,4.9994231862947345,2.511369176208973,5.607784584746696,5.705846767523326,5.783364393515512,3.148825448937714,1,7,2,2,6,1,6,6,6,3,0.6039,0.173,0.1347,0.0386,0.0301,0.0111,0.0086,0.0167,0.0276,0.0964,0.0964,0.204,0.262,0.2969,0.2567,0.3735,0.1999,0.0649,0.0446,0.0394,0.0211,0.0581,0.2029,0.2029,0.2029,0.1791,0.1394,0.0147,0.0114,0.0351,0.1081,0.1574,0.2594,0.3331,0.0954,0.3384,0.2987,0.1599,0.0519,0.0588,0.0519,0.0404,0.0012,0.0055,0.0358,0.0859,0.1606,0.6351,0.0758,0.0015,0.0066,0.038,0.1033,0.1327,0.5248,0.1931,0.0021,0.0065,0.0331,0.0481,0.1154,0.6641,0.1308,0.1317,0.1916,0.358,0.1317,0.1026,0.0705,0.0139
3rd_avenue/south_to_north/020_n00099_N_R.jpg,3rd_avenue,south_to_north,20,n00099,N,R,2,6,3,4,5,3,6,6,6,2,2.404466512147337,5.904487953754142,2.8132816962897778,3.9441480059176683,5.352879083249718,2.809030193835497,5.695291793730576,5.559255673200823,5.997297478606924,2.2906248066574335,2,7,2,4,6,2,6,6,6,1,0.2696,0.3055,0.2696,0.0875,0.0469,0.0152,0.0056,0.0031,0.0096,0.0488,0.0553,0.1932,0.281,0.4089,0.1611,0.3009,0.3009,0.1107,0.0671,0.0461,0.0132,0.0555,0.1508,0.1937,0.2195,0.1709,0.1937,0.0159,0.0053,0.0187,0.0651,0.1073,0.2575,0.4245,0.1216,0.229,0.3332,0.1784,0.0744,0.0744,0.0656,0.0451,0.0008,0.0036,0.0264,0.0634,0.1521,0.6818,0.0719,0.0011,0.0064,0.0418,0.1003,0.2123,0.5093,0.1288,0.0012,0.0037,0.0189,0.0353,0.0847,0.6259,0.2303,0.322,0.322,0.2213,0.056,0.0436,0.0264,0.0086
3rd_avenue/south_to_north/021_n00100_N_L.jpg,3rd_avenue,south_to_north,21,n00100,N,L,2,6,3,4,5,3,5,6,6,2,2.089433455839753,6.101887371391058,2.5504653099924326,3.5451769921928644,4.844153765588999,2.5088126976042986,5.273273200495169,5.693177405977622,5.621365543920547,2.2342860028147697,1,7,2,3,6,2,6,6,6,2,0.4034,0.2772,0.2159,0.0546,0.0331,0.0107,0.0051,0.0039,0.0094,0.0371,0.0477,0.1469,0.2422,0.5127,0.1572,0.4273,0.2592,0.0743,0.0397,0.031,0.0114,0.1028,0.1921,0.2176,0.1921,0.1496,0.132,0.0139,0.0136,0.0418,0.1288,0.1654,0.2726,0.3089,0.0689,0.2806,0.3603,0.1702,0.0553,0.0553,0.0488,0.0296,0.003,0.0154,0.0781,0.1287,0.2122,0.509,0.0536,0.0012,0.0059,0.0384,0.0812,0.1719,0.5295,0.1719,0.0036,0.0126,0.0498,0.0725,0.1354,0.6067,0.1195,0.2978,0.3824,0.2047,0.0518,0.0356,0.0216,0.0062
3rd_avenue/south_to_north/021_n00100_N_R.jpg,3rd_avenue,south_to_north,21,n00100,N,R,3,6,3,4,5,3,6,6,6,2,2.7092264832463115,6.07227041805163,2.920145746320486,3.5858099292963743,5.244500833330676,2.808834172785282,5.822254535625689,5.641249552136287,6.026450808276422,2.2466147639788687,2,7,2,2,6,2,6,6,6,1,0.1374,0.3296,0.3296,0.1213,0.0573,0.0211,0.0037,0.0039,0.0083,0.0423,0.0479,0.1673,0.2148,0.5154,0.1097,0.338,0.2983,0.1097,0.0754,0.0587,0.0102,0.0944,0.1999,0.1999,0.1999,0.1557,0.1374,0.0128,0.0035,0.0155,0.0613,0.1298,0.3114,0.3998,0.0787,0.2249,0.3272,0.1984,0.0644,0.073,0.073,0.0391,0.0009,0.0036,0.0236,0.044,0.1197,0.6886,0.1197,0.0012,0.0053,0.0346,0.0829,0.1989,0.5405,0.1367,0.001,0.0032,0.0182,0.03,0.0925,0.6034,0.2516,0.3326,0.3326,0.2017,0.0578,0.045,0.0241,0.0061
