file,street,walk,seq,node_id,cardinal,side,facade_variation,green_eye_level,green_softening,ground_floor_activity,resting_affordance,signage_detail,sky_openness,vertical_greenery,vertical_hardscape,walkable_ground
Park_Ave_West/north_to_south/030_n00216_S_L.jpg,Park_Ave_West,north_to_south,30,n00216,S,L,4.643218390804598,5.825936975573373,5.744107744107744,4.515142517814726,2.582663847780127,2.5136765888978276,2.916560238399319,5.671797691039032,4.849174428450466,5.195671776375113
Park_Ave_West/north_to_south/030_n00216_S_R.jpg,Park_Ave_West,north_to_south,30,n00216,S,R,5.687685969329366,4.516827852998066,4.90139076685339,5.744953948657653,3.337171052631579,5.179099346854589,2.7724514563106797,3.804962838647806,5.325783972125436,4.452535059331176
Park_Ave_West/north_to_south/031_n00215_S_L.jpg,Park_Ave_West,north_to_south,31,n00215,S,L,4.955203619909502,5.782821229050279,5.779472651993898,4.932023366967606,2.6942560829676903,3.5813673567645643,3.2702063628546862,5.751693193362682,4.811212814645309,5.376235584843493
Park_Ave_West/north_to_south/031_n00215_S_R.jpg,Park_Ave_West,north_to_south,31,n00215,S,R,5.502692307692308,3.4876543209876543,4.674713193116635,5.567771818625061,2.5264498432601883,4.098374927452118,2.355229040622299,3.4683098591549295,5.17330586080586,3.849705304518664
Park_Ave_West/north_to_south/032_n00214_S_L.jpg,Park_Ave_West,north_to_south,32,n00214,S,L,5.231909328683522,3.819078947368421,3.5668866226754647,4.967050543825976,2.1732070365358593,4.398209236569274,2.641651031894934,2.992365542388332,5.1457797983791265,4.067997043606799
Park_Ave_West/north_to_south/032_n00214_S_R.jpg,Park_Ave_West,north_to_south,32,n00214,S,R,5.928257042253521,2.2646375464684017,3.13518635502211,5.869306930693069,2.4348870735223453,5.658806457464175,2.4299653761410136,1.7489973262032086,5.4372574385511,4.189760182717929
Park_Ave_West/north_to_south/033_n00213_S_L.jpg,Park_Ave_West,north_to_south,33,n00213,S,L,4.729955947136564,5.7856872396819385,5.692456896551724,4.868978295394388,2.6329168461869883,2.548600311041991,2.7189296771340117,5.620917500471966,4.670247314514114,5.44456012493493
Park_Ave_West/north_to_south/033_n00213_S_R.jpg,Park_Ave_West,north_to_south,33,n00213,S,R,5.531101673744692,2.4393289606458124,3.488246505717916,5.795105652880621,2.911036434382738,5.315527950310559,2.1215295305401316,2.7286139066788655,5.527805695142378,4.224825716498838
Park_Ave_West/north_to_south/034_n00212_S_L.jpg,Park_Ave_West,north_to_south,34,n00212,S,L,4.857973035797303,4.93670608848007,4.920344053851907,4.0450949367088604,1.75635593220339,2.4351699109204885,2.121415770609319,4.029884318766067,4.9488119312436805,4.018487858719647
Park_Ave_West/north_to_south/034_n00212_S_R.jpg,Park_Ave_West,north_to_south,34,n00212,S,R,5.529191616766467,3.770327349524815,4.761926711223785,5.917946257197697,2.6566679403897595,5.629748684979544,2.202513635285748,3.9568227593152066,5.340814196242171,4.041905855338691
Park_Ave_West/north_to_south/035_n00211_S_L.jpg,Park_Ave_West,north_to_south,35,n00211,S,L,5.099110546378653,4.035564853556486,4.429166666666666,4.742549143944198,1.2954729839363948,3.0200086994345368,2.3244204425711277,3.4770982916563504,5.024576954069299,3.93581514762516
Park_Ave_West/north_to_south/035_n00211_S_R.jpg,Park_Ave_West,north_to_south,35,n00211,S,R,5.202242990654206,3.6788659793814436,4.661516489223578,5.445109780439122,2.874562937062937,4.742495711835335,2.302207130730051,3.901917808219178,5.120389228332202,4.148074369189907
Park_Ave_West/north_to_south/036_n00210_S_L.jpg,Park_Ave_West,north_to_south,36,n00210,S,L,5.3772035256410255,2.487558931377685,2.849619482496195,5.526700087183959,1.3913636363636361,4.713285314125651,2.1162511984659638,2.5648498612162505,5.58943234559086,3.630800727934486
Park_Ave_West/north_to_south/036_n00210_S_R.jpg,Park_Ave_West,north_to_south,36,n00210,S,R,5.994309413580247,2.2854204753199268,3.3266558966074316,6.025403568394222,2.2776476101218366,5.770217603117896,2.9873969946679595,2.274516344229486,6.2564447864563295,4.324315514993481
Park_Ave_West/north_to_south/037_n00209_S_L.jpg,Park_Ave_West,north_to_south,37,n00209,S,L,5.0093370681605975,1.9540270848182466,2.3818955399061035,3.7623647604327664,1.1559675704412546,2.860326303223239,2.0241069471838706,1.0940339550454328,5.19257788637752,2.9476259514316783
Park_Ave_West/north_to_south/037_n00209_S_R.jpg,Park_Ave_West,north_to_south,37,n00209,S,R,5.743782209276271,2.1277009507346585,2.8891206675224645,5.783224400871459,2.606101240362052,5.738424781677377,2.261555494049267,1.1421644685802947,6.633049817739976,3.7960042060988433
Park_Ave_West/south_to_north/001_n00209_N_L.jpg,Park_Ave_West,south_to_north,1,n00209,N,L,5.737582970931563,4.004709576138147,4.442380183091007,5.928411841370322,2.6500839630562556,5.709417273673257,2.8704396632366698,3.4379932356257044,5.359796067006555,4.220710973724884
Park_Ave_West/south_to_north/001_n00209_N_R.jpg,Park_Ave_West,south_to_north,1,n00209,N,R,5.275339366515837,2.091470588235294,2.6041369472182594,3.507016248153619,1.2419476788144563,3.099317988064791,2.2602127145274356,2.1816380449141346,5.103272827282728,2.8597122302158278
Park_Ave_West/south_to_north/002_n00210_N_L.jpg,Park_Ave_West,south_to_north,2,n00210,N,L,5.303908934707904,2.098960338852522,2.7441329856584096,5.5366224733753535,1.9038886433937252,5.3693411026445546,2.395221181788828,2.4519901518260157,5.307852468768591,3.7990831489092636
Park_Ave_West/south_to_north/002_n00210_N_R.jpg,Park_Ave_West,south_to_north,2,n00210,N,R,5.761190786614516,4.189422671723556,4.844670166628624,5.635321611395504,2.7944695989650707,4.466924191211975,2.9940145361265498,3.7208935611038108,5.083520936515083,4.521112464474218
Park_Ave_West/south_to_north/003_n00211_N_L.jpg,Park_Ave_West,south_to_north,3,n00211,N,L,5.13433711380524,3.37755658576493,3.7519402985074626,5.0370264064293915,2.7064288368636196,4.1777616980221906,2.2922879177377893,3.4807532539462755,5.092742991878438,3.9117549117549117
Park_Ave_West/south_to_north/003_n00211_N_R.jpg,Park_Ave_West,south_to_north,3,n00211,N,R,5.4984388938447815,5.260814249363868,5.003715090955676,5.566183460076045,1.9452328159645234,4.2955773955773955,3.1889211417513303,4.193411264612115,4.951452870304748,5.030627490039841
Park_Ave_West/south_to_north/004_n00212_N_L.jpg,Park_Ave_West,south_to_north,4,n00212,N,L,5.516885080645162,2.5798076923076922,3.139820359281437,5.609415029888984,2.8973558575100995,4.833546734955186,2.4802067946824224,2.459125745103605,5.124792243767313,3.8328252032520327
Park_Ave_West/south_to_north/004_n00212_N_R.jpg,Park_Ave_West,south_to_north,4,n00212,N,R,5.2669124024284475,5.809591982820329,5.779896574014221,5.392676767676767,3.143013100436681,2.2547792839763643,2.9298,5.6529650840569,4.964053983908642,5.391796678409663
Park_Ave_West/south_to_north/005_n00213_N_L.jpg,Park_Ave_West,south_to_north,5,n00213,N,L,5.536185060739209,3.411235342241614,3.798586572438163,5.681553007443171,2.5520372010628876,4.611529318541997,2.8396659707724425,3.3869489846458642,5.219756144027434,3.836035123269166
Park_Ave_West/south_to_north/005_n00213_N_R.jpg,Park_Ave_West,south_to_north,5,n00213,N,R,5.55991785455424,5.02937030075188,5.085406946604459,5.4435530085959885,2.968300205620288,4.288292934502321,3.3453408110440037,4.065767839526472,4.881695267810712,4.672501823486507
Park_Ave_West/south_to_north/006_n00214_N_L.jpg,Park_Ave_West,south_to_north,6,n00214,N,L,5.665136561854487,3.8048833189282623,4.615027387473208,5.491144845034788,2.889321468298109,4.122679814385151,2.2933894844308322,3.8937414030261346,5.25347137637028,3.777758797403485
Park_Ave_West/south_to_north/006_n00214_N_R.jpg,Park_Ave_West,south_to_north,6,n00214,N,R,5.3967072620658545,5.949386503067485,5.896202282565919,5.514851485148515,3.693830921553694,3.258171206225681,3.322174840085288,5.642602308499475,4.829382651732222,5.7516211208893
Park_Ave_West/south_to_north/007_n00215_N_L.jpg,Park_Ave_West,south_to_north,7,n00215,N,L,5.192614770459082,3.4967561191388974,4.555583885772565,4.85814606741573,2.7618522601984563,3.533737024221453,2.5868808049535605,3.473617129747642,5.0494135534317985,3.7886827458256027
Park_Ave_West/south_to_north/007_n00215_N_R.jpg,Park_Ave_West,south_to_north,7,n00215,N,R,4.5499756216479765,5.741749502982107,5.79393468118196,5.19946195234435,3.058927780239256,1.4361254541977433,2.202945990180033,5.748501410437235,5.165411818389231,5.20802192326856
Park_Ave_West/south_to_north/008_n00216_N_L.jpg,Park_Ave_West,south_to_north,8,n00216,N,L,5.643289728682171,3.2967836257309946,4.227164179104478,5.521629663538567,3.054618768328446,4.531336405529954,2.341553455404607,3.024665981500514,5.395598771750256,4.071147356580427
Park_Ave_West/south_to_north/008_n00216_N_R.jpg,Park_Ave_West,south_to_north,8,n00216,N,R,4.814909428704134,5.913573407202216,5.80610471431675,4.886016451233843,2.8633198973983145,2.1891933497536944,3.14246632996633,5.8187013417260225,4.799144119271121,5.349333945796968
Park_Ave_West/south_to_north/009_n00217_N_L.jpg,Park_Ave_West,south_to_north,9,n00217,N,L,5.7132834424695975,2.9987328940699443,3.702267303102625,5.642060964513194,3.1693121693121693,4.33019827147941,2.4736024844720497,2.682774102079395,5.439298978644382,4.204339681548548
Park_Ave_West/south_to_north/009_n00217_N_R.jpg,Park_Ave_West,south_to_north,9,n00217,N,R,5.666898792943361,3.3705703211517166,3.9815805109922753,5.646139913968757,2.7570647219690065,4.666268894192521,3.033446232006774,3.151868131868132,5.252238137869293,4.673875432525952
Park_Ave_West/south_to_north/010_n00218_N_L.jpg,Park_Ave_West,south_to_north,10,n00218,N,L,5.5472925041380945,4.573281452658884,4.924926108374384,5.661169566976932,3.0631411390166257,4.389108352144469,2.4420935412026727,3.8205975294455614,4.992158239700375,4.264308567365802
Park_Ave_West/south_to_north/010_n00218_N_R.jpg,Park_Ave_West,south_to_north,10,n00218,N,R,5.524062816616008,5.821111304650758,5.60448824507243,5.6273090364453315,3.065684575389948,3.3709122203098105,2.6011816838995565,5.489440337909187,4.975867616639853,5.25489443378119
Park_Ave_West/south_to_north/011_n00219_N_L.jpg,Park_Ave_West,south_to_north,11,n00219,N,L,5.68030629337162,2.6832202344231955,4.6129244538036325,5.787207654145996,3.574922360248447,5.510180520570949,2.5200400801603204,1.7147691082802548,5.412109375,4.763668150031786
Park_Ave_West/south_to_north/011_n00219_N_R.jpg,Park_Ave_West,south_to_north,11,n00219,N,R,5.5670760510155874,5.847312010888057,5.682815964523281,5.651203678658372,3.072096368212873,3.2477578475336326,2.3835758835758836,5.6336715867158675,4.93847372590441,5.534404249936757
Park_Ave_West/south_to_north/012_n00220_N_L.jpg,Park_Ave_West,south_to_north,12,n00220,N,L,4.952559300873908,2.098628925254312,4.053157474020784,5.645609409856013,2.7413099158433956,4.72449815649324,2.4887184115523464,1.215513505705619,5.7594936708860756,3.985365069154069
Park_Ave_West/south_to_north/012_n00220_N_R.jpg,Park_Ave_West,south_to_north,12,n00220,N,R,5.424966799468792,5.634649037526735,5.222276838379866,5.540220820189274,3.003685503685504,2.7564264643910663,3.3645418326693224,4.959549528843944,4.959466811751904,5.240676496097137
Park_Ave_West/south_to_north/013_n00221_N_L.jpg,Park_Ave_West,south_to_north,13,n00221,N,L,5.573481220065541,3.3629911280101394,3.999714285714285,5.649884623452905,2.65471775854965,5.114847303443795,2.8675619834710746,3.3392429845551446,5.248991217659625,4.268644874642971
Park_Ave_West/south_to_north/013_n00221_N_R.jpg,Park_Ave_West,south_to_north,13,n00221,N,R,5.850665054413543,5.7262710226174365,5.472407358037857,5.6230002318571755,3.112001490868431,4.897577996715928,3.3531796841655996,5.025975738396625,5.034867663981588,4.9332595870206495
Park_Ave_West/south_to_north/014_n00222_N_L.jpg,Park_Ave_West,south_to_north,14,n00222,N,L,5.749257866613893,3.646254458977408,4.576204895281353,5.771387430120278,3.056364897676032,5.169315825846579,2.8809823677581865,3.451144677838093,4.958297629248786,4.192726633872101
Park_Ave_West/south_to_north/014_n00222_N_R.jpg,Park_Ave_West,south_to_north,14,n00222,N,R,5.508203125,5.849519560741249,5.670977340352484,5.580076523640339,3.0508130081300813,2.694567627494457,3.0663219424460433,5.688631880939573,4.720381807973049,5.482861060329068
Park_Ave_West/south_to_north/015_n00223_N_L.jpg,Park_Ave_West,south_to_north,15,n00223,N,L,5.766747621938879,3.164828718911309,3.77916194790487,5.923913043478261,2.864471996579735,5.768825177129675,2.3848992336077206,3.131157894736842,5.839884601514605,4.375985445724682
Park_Ave_West/south_to_north/015_n00223_N_R.jpg,Park_Ave_West,south_to_north,15,n00223,N,R,5.5371932515337425,5.840912904849807,5.629995406522737,5.615700058582308,3.1580363147276396,2.118466898954704,3.0459447799827437,5.570084297196628,4.790825688073395,5.479689639434048
Park_Ave_West/south_to_north/016_n00224_N_L.jpg,Park_Ave_West,south_to_north,16,n00224,N,L,5.5450050709939145,3.5930992241731317,4.505731059547107,5.703594522632179,2.768689710610932,5.327140549273021,2.375463094898832,3.31280285641418,5.2822290703646635,4.5097939885173925
Park_Ave_West/south_to_north/016_n00224_N_R.jpg,Park_Ave_West,south_to_north,16,n00224,N,R,5.640277146751476,5.8918896037927535,5.797270955165692,5.707068311195446,3.334379358437936,3.4563898369359123,3.7217214961694456,5.731816614960358,4.84245257080011,5.528085909841869
Park_Ave_West/south_to_north/017_n00225_N_L.jpg,Park_Ave_West,south_to_north,17,n00225,N,L,5.799022004889975,3.0115214180206795,4.379430379746835,5.871919823464509,3.020076481835564,5.750247116968699,2.940944881889764,3.071428571428571,5.460111576011157,4.522583201267829
Park_Ave_West/south_to_north/017_n00225_N_R.jpg,Park_Ave_West,south_to_north,17,n00225,N,R,5.646247514910537,3.2988027069234773,3.7665358744394615,5.721260541500222,2.660461351679482,4.8482859226841715,2.764295676429568,3.0916089299461125,5.248085585585586,4.202330508474576
Park_Ave_West/south_to_north/018_n00226_N_L.jpg,Park_Ave_West,south_to_north,18,n00226,N,L,5.526614987080103,5.454939919893191,5.250848224383624,5.714915644171779,2.8484352256186316,5.343164607413312,2.8795752372345227,4.529959514170041,5.19419067697353,4.669891378139851
Park_Ave_West/south_to_north/018_n00226_N_R.jpg,Park_Ave_West,south_to_north,18,n00226,N,R,5.362325371789094,5.6926718424540805,5.4228042086001835,5.443367655966082,2.995718872636461,2.4674724493423392,3.2150210575573235,5.231973862100045,4.737608182533438,5.409839715048976
Park_Ave_West/south_to_north/019_n00227_N_L.jpg,Park_Ave_West,south_to_north,19,n00227,N,L,5.194709453599306,5.334626234132581,5.02512077294686,4.781356898517674,2.703006219765031,3.5105128205128207,3.0119250425894375,4.559076682316119,4.872403915015517,4.466432865731463
Park_Ave_West/south_to_north/019_n00227_N_R.jpg,Park_Ave_West,south_to_north,19,n00227,N,R,5.592080599812559,5.448367636621717,5.406265002400384,5.636222540592168,3.3227132579650567,3.567701863354037,2.6183460076045626,4.912883435582822,5.008661887694146,4.945745992601727
Park_Ave_West/south_to_north/020_n00228_N_L.jpg,Park_Ave_West,south_to_north,20,n00228,N,L,5.6778569786157735,3.0362561069683727,3.861885790172643,5.740844797519861,2.5984095427435387,5.098444535407286,2.6031862745098038,2.8596491228070176,5.563846767757382,3.8375954198473283
Park_Ave_West/south_to_north/020_n00228_N_R.jpg,Park_Ave_West,south_to_north,20,n00228,N,R,5.25458115183246,5.146914789422135,5.144378455867295,5.507089456045373,3.0519911504424777,3.364019520851819,3.078245046502224,4.2916871015203535,5.091700341933478,4.79039026437264
Park_Ave_West/south_to_north/021_n00229_N_L.jpg,Park_Ave_West,south_to_north,21,n00229,N,L,5.786371603856266,4.013082039911308,4.627805486284289,5.986052764241304,2.5885938180235084,5.722250770811922,2.892314772204326,3.4600096362322335,6.690730837789661,4.446290801186944
Park_Ave_West/south_to_north/021_n00229_N_R.jpg,Park_Ave_West,south_to_north,21,n00229,N,R,5.68604091456077,3.344219866896722,4.105516871987145,5.763975155279503,2.474483062032556,5.475,3.20624468988955,3.150903186523239,6.57769770879527,4.258903631284916
Park_Ave_West/south_to_north/022_n00230_N_L.jpg,Park_Ave_West,south_to_north,22,n00230,N,L,5.685202100936287,5.147510060362173,5.0482463644140285,5.939484300999824,3.076101928374656,5.708023379383635,2.7843457943925234,4.548278443113772,6.658090096170069,4.473
Park_Ave_West/south_to_north/022_n00230_N_R.jpg,Park_Ave_West,south_to_north,22,n00230,N,R,5.680196360153257,3.7773058252427187,4.750871513944223,5.789155451531109,2.7028005794302272,5.297639123102867,2.3083221476510065,3.444810326659642,6.528243085313596,4.749306930693069
Park_Ave_West/south_to_north/023_n00231_N_L.jpg,Park_Ave_West,south_to_north,23,n00231,N,L,5.741779497098646,4.46161119515885,4.86478243188288,5.83115525352849,2.4252699784017273,5.5198177193726154,3.032954545454545,3.838815789473684,6.498905429071804,4.268619507634777
Park_Ave_West/south_to_north/023_n00231_N_R.jpg,Park_Ave_West,south_to_north,23,n00231,N,R,5.6130309575233985,3.450043190325367,4.589162692103868,5.679337637992085,2.3161980696600923,4.40657334144857,2.3162321278385196,3.326069625298963,6.571441877794337,4.729936543486375
Park_Ave_West/south_to_north/024_n00232_N_L.jpg,Park_Ave_West,south_to_north,24,n00232,N,L,5.379739336492891,4.330299582859309,4.822859312701728,5.797911754799596,2.7424191936021325,5.567857142857143,2.807165677772706,3.7677441229656417,6.118743343982961,4.2043520942408374
Park_Ave_West/south_to_north/024_n00232_N_R.jpg,Park_Ave_West,south_to_north,24,n00232,N,R,5.708628976882582,2.9763608087091757,4.382592360676268,5.688564241486068,2.9769618430525555,4.974394601032156,2.625989753143922,2.704469948655995,6.698827120822622,4.5293317793317796
Park_Ave_West/south_to_north/025_n00233_N_L.jpg,Park_Ave_West,south_to_north,25,n00233,N,L,5.796459152973848,2.962283918281823,3.318103448275862,5.8448908018491945,2.4089285714285715,5.383106154481619,2.628397375820056,1.4947812123645121,6.84395113621437,4.3885523924894
Park_Ave_West/south_to_north/025_n00233_N_R.jpg,Park_Ave_West,south_to_north,25,n00233,N,R,6.050438596491228,2.7211048158640225,3.2023575638506876,5.779387755102041,1.7093933463796476,5.214038876889848,2.788592233009709,2.4920053297801465,6.8762178366225335,4.539012738853503
Park_Ave_West/south_to_north/026_n00234_N_L.jpg,Park_Ave_West,south_to_north,26,n00234,N,L,5.749016715830875,1.9028776978417266,3.0758359872611463,5.732376971309139,1.7806761268781304,5.029999999999999,3.2297726070861974,1.0849357083874012,6.836742826780021,3.833493975903614
Park_Ave_West/south_to_north/026_n00234_N_R.jpg,Park_Ave_West,south_to_north,26,n00234,N,R,5.674025653675383,2.6667641895845526,3.2885181550539744,5.615823073415413,1.902124430955994,4.286215698787492,2.8618387262455056,2.102323503127793,6.778026905829597,3.8004241281809614
Park_Ave_West/south_to_north/027_n00235_N_L.jpg,Park_Ave_West,south_to_north,27,n00235,N,L,5.125773571168548,1.5544539353264186,2.217118575475516,5.695670361848985,1.471579577183885,4.834728955486999,2.574596774193548,1.065294050733705,6.874466750313676,4.361204013377926
Park_Ave_West/south_to_north/027_n00235_N_R.jpg,Park_Ave_West,south_to_north,27,n00235,N,R,5.888058010423748,3.6946354883081156,4.386163522012579,5.678585159554018,2.4430756159728118,5.041265474552957,2.1055383884002854,2.563356685957965,6.391053391053391,4.299809342230696
Park_Ave_West/south_to_north/028_n00236_N_L.jpg,Park_Ave_West,south_to_north,28,n00236,N,L,5.819911012235818,1.8815474896761575,3.054054054054054,5.817605227753219,2.0020929259104223,4.529518384256862,3.756957773512476,1.082326018072996,6.865438373570521,3.424537037037037
Park_Ave_West/south_to_north/028_n00236_N_R.jpg,Park_Ave_West,south_to_north,28,n00236,N,R,5.639830508474576,3.410618469358938,4.692462987886945,5.807515777395295,2.7077239488117,4.918732782369146,3.0892942870859335,3.11455463728191,6.679282540727333,4.489749897498975
Park_Ave_West/south_to_north/029_n00237_N_L.jpg,Park_Ave_West,south_to_north,29,n00237,N,L,5.183328793244348,1.6727272727272726,2.4860099655040244,5.725782133433849,1.797709923664122,4.948376916140667,1.9621809013551847,1.1044921875,6.857032457496136,4.3042986425339365
Park_Ave_West/south_to_north/029_n00237_N_R.jpg,Park_Ave_West,south_to_north,29,n00237,N,R,5.683552631578947,3.825287356321839,4.218461538461539,5.568196649989123,2.1975080756806644,4.983246301131419,2.0603140613847253,2.750470051034112,5.60434595524957,4.30238726790451
Park_Ave_West/south_to_north/030_n00238_N_L.jpg,Park_Ave_West,south_to_north,30,n00238,N,L,5.551697530864198,2.2030907763446095,3.444237918215613,5.778623801466441,1.9697946033024565,5.125902335456476,2.865149290259422,1.2001696352841391,6.695406929895245,3.8970217062089856
Park_Ave_West/south_to_north/030_n00238_N_R.jpg,Park_Ave_West,south_to_north,30,n00238,N,R,5.610927932171456,2.466262737537868,4.499253174010455,5.807054741711642,2.3313279857397506,5.2967552951780075,2.928990923651896,1.9112662013958126,5.991350131628431,4.484890748489075
Park_Ave_West/south_to_north/031_n00239_N_L.jpg,Park_Ave_West,south_to_north,31,n00239,N,L,5.502796420581656,2.1634411853643787,2.8651252408477843,5.942850532161037,1.7443736730360937,4.940214738897023,2.4022727272727273,1.0793437645959831,6.813068651778329,4.37125340599455
Park_Ave_West/south_to_north/031_n00239_N_R.jpg,Park_Ave_West,south_to_north,31,n00239,N,R,5.809509746012995,1.973004694835681,2.4021306818181816,4.871697005284791,1.4309235427706284,3.3669149353194827,2.204682186764321,1.119005994005994,5.7585470085470085,3.7089982269503547
Park_Ave_West/south_to_north/032_n00240_N_L.jpg,Park_Ave_West,south_to_north,32,n00240,N,L,5.320428934932751,2.032476474638513,3.1891943489881633,5.864984899626932,2.2273133661153333,4.900841080123948,2.877648839556004,1.1487283691662298,6.107231040564374,3.582692307692308
Park_Ave_West/south_to_north/032_n00240_N_R.jpg,Park_Ave_West,south_to_north,32,n00240,N,R,5.529105736782903,2.3114230127848807,4.608779971791256,5.993746277546158,2.955611775528979,5.692005976839746,2.682026476578412,1.1908466498458088,5.918842224744608,4.510669975186104
Park_Ave_West/south_to_north/033_n00241_N_L.jpg,Park_Ave_West,south_to_north,33,n00241,N,L,5.602248394004283,3.567455947136564,4.649054054054054,5.6954621536172585,2.989154411764706,5.2468686868686865,2.3083154998471413,3.0620490620490624,6.073303457106274,4.660979462875198
Park_Ave_West/south_to_north/033_n00241_N_R.jpg,Park_Ave_West,south_to_north,33,n00241,N,R,4.738369857747021,2.0649380449747587,2.728419010669253,5.220360180090045,1.8554585152838428,4.1875,1.8727604008502885,1.194678461106431,5.006142506142506,4.0995581331124
Park_Ave_West/south_to_north/034_n00242_N_L.jpg,Park_Ave_West,south_to_north,34,n00242,N,L,5.286418816388467,2.02186026575225,2.948021885521886,5.741964463964863,1.8431629532546965,5.299090038314176,2.4212266987372217,1.092428946739909,6.816070694615701,4.649714582252205
Park_Ave_West/south_to_north/034_n00242_N_R.jpg,Park_Ave_West,south_to_north,34,n00242,N,R,4.71980589503954,1.8717948717948718,2.678390804597701,5.61655141646219,1.464327946393378,3.28760045924225,2.1296074318249927,1.0828927270591002,6.856646058732612,3.835610200364299
Park_Ave_West/south_to_north/035_n00243_N_L.jpg,Park_Ave_West,south_to_north,35,n00243,N,L,5.067982456140351,2.8697213444412526,3.478697609975753,5.584586068177006,2.356385068762279,4.476946107784431,2.2809110629067244,2.2471343420449332,6.609562109025916,3.921969045571797
Park_Ave_West/south_to_north/035_n00243_N_R.jpg,Park_Ave_West,south_to_north,35,n00243,N,R,4.714668709306779,1.5064081498521196,2.2291162227602905,5.355555555555556,1.8525821596244136,2.907496561210454,1.2441353383458646,1.065101205367296,6.8832571922459564,3.7619617224880386
Park_Ave_West/south_to_north/036_n00244_N_L.jpg,Park_Ave_West,south_to_north,36,n00244,N,L,5.159650374598645,2.087496861662064,3.5880758807588076,5.7,2.553784860557769,4.7907960199004975,2.2728641840087622,1.2093173963133639,6.746332980492968,4.507831039392501
Park_Ave_West/south_to_north/036_n00244_N_R.jpg,Park_Ave_West,south_to_north,36,n00244,N,R,4.7922320217096335,1.7968002015621063,2.7200638637573173,5.519360706860707,2.086904188733751,3.040462427745665,1.3541846419327004,1.0643732970027249,6.898567300746448,4.227514506769825
Park_Ave_West/south_to_north/037_n00245_N_L.jpg,Park_Ave_West,south_to_north,37,n00245,N,L,5.138809620872401,3.037218919617472,3.9746469833119384,5.644079397672827,2.192825112107623,4.85725,2.733401955738549,3.135135135135135,6.807969507969508,3.501647989452868
Park_Ave_West/south_to_north/037_n00245_N_R.jpg,Park_Ave_West,south_to_north,37,n00245,N,R,4.645325203252033,1.8002829218106993,2.7748847926267284,4.0860377358490565,2.662657091561939,3.3316168898043257,1.8161106590724168,1.0785914179104479,5.934454756380511,3.9594594594594597
Tunnel_Exit_Street/north_to_south/001_n00266_S_L.jpg,Tunnel_Exit_Street,north_to_south,1,n00266,S,L,5.2971386647101975,1.741831683168317,3.0856589147286826,5.519966194802451,1.881747012772971,3.975879682179342,2.407910447761194,1.1167724275227076,6.798525280898876,3.8695265218939126
Tunnel_Exit_Street/north_to_south/001_n00266_S_R.jpg,Tunnel_Exit_Street,north_to_south,1,n00266,S,R,4.508411981945014,1.8287944204583195,3.5132420091324206,5.535318730002461,3.9390711546655304,2.2184891485809684,1.7016434892541088,1.092198157233457,6.4220914127423825,4.910051768766177
Tunnel_Exit_Street/north_to_south/002_n00265_S_L.jpg,Tunnel_Exit_Street,north_to_south,2,n00265,S,L,4.790447504302926,1.9760817307692307,3.258508604206501,5.419910179640719,1.7576726342710995,3.168824701195219,2.357020547945205,1.1567807855626326,6.741994232812263,3.9153458213256482
Tunnel_Exit_Street/north_to_south/002_n00265_S_R.jpg,Tunnel_Exit_Street,north_to_south,2,n00265,S,R,4.258395522388059,1.5257865715212455,2.5607734806629834,5.338661930136175,3.4404761904761907,2.191245218869528,1.7193135543920883,1.0632437946276778,6.601514605120808,4.841171046565238
Tunnel_Exit_Street/north_to_south/003_n00264_S_L.jpg,Tunnel_Exit_Street,north_to_south,3,n00264,S,L,4.7456986991187575,1.9454158260479715,2.896891584533738,5.596942025907836,1.5289256198347105,3.282246879334258,2.3109672085974102,1.136655123765551,6.690611318307118,3.4934000000000003
Tunnel_Exit_Street/north_to_south/003_n00264_S_R.jpg,Tunnel_Exit_Street,north_to_south,3,n00264,S,R,4.639556724267468,1.7872019317838816,3.3068079350766455,5.590295262073701,3.5938647089669638,3.27668782458165,2.086891891891892,1.1012158054711247,6.564891222805701,4.996037735849057
Tunnel_Exit_Street/north_to_south/004_n00263_S_L.jpg,Tunnel_Exit_Street,north_to_south,4,n00263,S,L,5.571498771498772,3.362339291313891,4.643818227976644,5.66329625884732,1.8171728971962617,4.504842615012106,3.069672131147541,2.538492543329303,6.586896678289595,4.3679008471917165
Tunnel_Exit_Street/north_to_south/004_n00263_S_R.jpg,Tunnel_Exit_Street,north_to_south,4,n00263,S,R,5.090394448502557,2.052345480169116,3.315655709928838,4.859375,1.5578497023809523,4.176487919858574,1.9853747714808043,1.196644201067116,6.369573954983923,3.877986348122867
Tunnel_Exit_Street/north_to_south/005_n00262_S_L.jpg,Tunnel_Exit_Street,north_to_south,5,n00262,S,L,4.836594911937378,5.470275229357798,5.208333333333333,5.4042663891779394,2.4980638915779285,3.603817235396183,2.662087912087912,4.96978021978022,5.611557788944723,4.0328987265009095
Tunnel_Exit_Street/north_to_south/005_n00262_S_R.jpg,Tunnel_Exit_Street,north_to_south,5,n00262,S,R,5.00233499377335,1.9154043097930447,3.279061239457279,4.852668845315904,2.221598002496879,4.590953545232273,2.250740521327014,1.084864546525324,6.669993346640053,4.234683629059257
