node_id,osm_name,hw,snap_m,is_pedestrian,fov
n00504,East 39th Street,residential,0.020240092411389,False,90
n00505,East 39th Street,residential,0.023416950239025843,False,90
n00506,East 39th Street,residential,0.06312011318287328,False,90
n00507,East 39th Street,residential,0.03295112995037911,False,90
n00508,East 39th Street,residential,0.023360187658455395,False,90
n00509,East 39th Street,residential,0.013591940174963547,False,90
n00510,East 39th Street,residential,0.019892172387537793,False,90
n00511,East 39th Street,residential,0.05138732936553812,False,90
n00512,East 39th Street,residential,0.04035652334465906,False,90
n00513,East 39th Street,residential,0.03681235576124992,False,90
n00514,East 39th Street,residential,0.038983908920576606,False,90
n00515,East 39th Street,residential,0.02533937411056595,False,90
n00516,East 39th Street,residential,0.02624363478685368,False,90
n00517,East 39th Street,residential,0.06053646176560757,False,90
n00518,East 39th Street,residential,0.004433157395860826,False,90
n00519,East 39th Street,residential,0.06159380857733762,False,90
n00520,East 39th Street,residential,0.0023718288478719964,False,90
n00521,East 39th Street,residential,0.014337833597919196,False,90
n00522,East 39th Street,residential,0.04428130037105068,False,90
n00523,East 39th Street,residential,0.0074005211551949526,False,90
n00524,East 39th Street,residential,0.03938285371328018,False,90
n00525,East 39th Street,residential,0.039155715538087145,False,90
n00526,East 39th Street,residential,0.05607447575265247,False,90
n00527,East 39th Street,residential,0.041210262748247205,False,90
n00528,East 39th Street,residential,0.050947830405686775,False,90
n00529,East 39th Street,residential,0.004560259284558993,False,90
n00530,East 39th Street,residential,0.06892571810682117,False,90
n00531,East 39th Street,residential,0.03638960318267994,False,90
n00532,East 39th Street,residential,0.002491799666531404,False,90
n00533,East 39th Street,residential,0.03619652623637512,False,90
n00534,East 39th Street,residential,0.013081707760501724,False,90
n00535,East 39th Street,residential,0.02677700422781034,False,90
n00536,East 39th Street,residential,0.06684813367799905,False,90
n00537,East 39th Street,residential,0.04278700750443776,False,90
n00538,East 39th Street,residential,0.007593970195472733,False,90
n00539,East 39th Street,residential,0.08531680337178296,False,90
n00540,East 39th Street,residential,0.020322523039905994,False,90
n00541,East 39th Street,residential,0.0077865009508798,False,90
n00542,East 39th Street,residential,0.013841294594273537,False,90
n00543,East 39th Street,residential,0.04004332718951098,False,90
n00544,East 39th Street,residential,0.035325895437163135,False,90
n00545,East 39th Street,residential,0.033876024341690875,False,90
n00546,East 39th Street,residential,0.08241538758072298,False,90
n00547,East 39th Street,residential,0.06902240016764956,False,90
n00548,East 39th Street,primary,0.07671134853608697,False,90
n00549,East 40th Street,residential,0.014729597380456781,False,90
n00550,East 40th Street,residential,0.056848461956360626,False,90
n00551,East 40th Street,residential,0.08257314528587835,False,90
n00552,East 40th Street,residential,0.03187886519758843,False,90
n00553,East 40th Street,residential,0.00579977494860927,False,90
n00554,East 40th Street,residential,0.020456313247216047,False,90
n00555,East 40th Street,residential,0.0468894013401076,False,90
n00556,East 40th Street,residential,0.07349948816818885,False,90
n00557,East 40th Street,residential,0.007187921829372601,False,90
n00558,East 40th Street,residential,0.03152174836150831,False,90
n00559,East 40th Street,residential,0.06872228720109287,False,90
n00560,East 40th Street,residential,0.0032773813667881318,False,90
n00561,East 40th Street,residential,0.06199025067071223,False,90
n00562,East 40th Street,residential,0.012071482048138642,False,90
n00563,East 40th Street,residential,0.03305387300115585,False,90
n00564,East 40th Street,residential,0.038564420985195795,False,90
n00565,East 40th Street,residential,0.015213652961231217,False,90
n00566,East 40th Street,residential,0.05193551781493867,False,90
n00567,East 40th Street,residential,0.014310870038877928,False,90
n00568,East 40th Street,residential,0.05931488516132286,False,90
n00569,East 40th Street,residential,0.006576779335879522,False,90
n00570,East 40th Street,residential,0.06740288010104382,False,90
n00571,East 40th Street,residential,0.0019349252922190633,False,90
n00572,East 40th Street,residential,0.06699831506940784,False,90
n00573,East 40th Street,residential,0.004035904647971748,False,90
n00574,East 40th Street,residential,0.06992094064812972,False,90
n00575,East 40th Street,residential,0.003249864044803403,False,90
n00576,East 40th Street,residential,0.07611544779859941,False,90
n00577,East 40th Street,residential,0.0005318744742698829,False,90
n00578,East 40th Street,residential,0.05021873813958549,False,90
n00579,East 40th Street,residential,0.042728853062379515,False,90
n00580,East 40th Street,residential,0.07715804298910536,False,90
n00581,East 40th Street,residential,0.03269020421126535,False,90
n00582,East 40th Street,residential,0.0006285305999703435,False,90
n00583,East 40th Street,residential,0.007600665529998475,False,90
n00584,East 40th Street,residential,0.040853411744277215,False,90
n00585,East 40th Street,residential,0.0030470430487379054,False,90
n00586,East 40th Street,residential,0.008868150248554715,False,90
n00587,East 40th Street,residential,0.02096002074105182,False,90
n00588,East 40th Street,residential,0.04407434909937442,False,90
n00589,East 40th Street,residential,0.003427111039600648,False,90
n00590,East 40th Street,residential,0.03258997537145511,False,90
n00591,East 40th Street,residential,0.012382206038717128,False,90
n00592,East 40th Street,residential,0.057531105680216306,False,90
n00593,East 40th Street,residential,0.04102318749356877,False,90
n00594,East 40th Street,residential,0.0003567185794703821,False,90
n00595,East 41st Street,residential,0.024271050881294057,False,90
n00596,East 41st Street,residential,0.06615800285186905,False,90
n00597,East 41st Street,residential,0.028646268094621032,False,90
n00598,East 41st Street,residential,0.009042476119501007,False,90
n00599,East 41st Street,residential,0.013781481907437141,False,90
n00600,East 41st Street,residential,0.03617977996427511,False,90
n00601,East 41st Street,residential,0.05343733642036012,False,90
n00602,East 41st Street,residential,0.003122240692080041,False,90
n00603,East 41st Street,residential,0.06834589662615584,False,90
n00604,East 41st Street,residential,0.06385977862795701,False,90
n00605,East 41st Street,residential,0.03226520957575481,False,90
n00606,East 41st Street,residential,0.04777890937557517,False,90
n00607,East 41st Street,residential,0.01298618028104912,False,90
n00608,East 41st Street,residential,0.07387828535497315,False,90
n00609,East 41st Street,residential,0.0816674446102261,False,90
n00610,East 41st Street,residential,0.00903056151830143,False,90
n00611,East 41st Street,residential,0.03479647822103253,False,90
n00612,East 41st Street,residential,9.564885068752941e-05,False,90
n00613,East 41st Street,residential,0.040876771508947606,False,90
n00614,East 41st Street,residential,0.05794608196585492,False,90
n00615,East 41st Street,residential,0.016811139800131932,False,90
n00616,East 41st Street,residential,0.0834485581298578,False,90
n00617,East 41st Street,residential,0.05846236373910029,False,90
n00618,East 41st Street,residential,0.08697760949290068,False,90
n00619,East 41st Street,residential,0.020028068955734103,False,90
n00620,East 41st Street,residential,0.037984392818713734,False,90
n00621,East 41st Street,residential,0.03832170998872681,False,90
n00622,East 41st Street,residential,0.0248807513872093,False,90
n00623,East 41st Street,residential,0.06924577695223887,False,90
n00624,East 41st Street,residential,0.003408298363251247,False,90
n00625,East 41st Street,residential,0.03662066392052705,False,90
n00626,East 41st Street,residential,0.01432660830238966,False,90
n00627,East 41st Street,residential,0.01562559496887793,False,90
n00628,East 41st Street,residential,0.04187632703792396,False,90
n00629,East 41st Street,residential,0.05132276477565873,False,90
n00630,East 41st Street,residential,0.040907087653042615,False,90
n00631,East 41st Street,residential,0.0315000026038423,False,90
n00632,East 41st Street,residential,0.003350435841467528,False,90
n00633,East 41st Street,residential,0.024621516797870172,False,90
n00634,East 41st Street,residential,0.052415857040965734,False,90
n00635,East 41st Street,residential,0.059271244788509474,False,90
n00636,East 41st Street,residential,0.03147355191419692,False,90
n00637,East 41st Street,residential,0.003853476104753877,False,90
n00638,East 41st Street,residential,0.005985148021903151,False,90
n00639,East 41st Street,residential,0.06284432738000574,False,90
n00640,East 41st Street,unclassified,0.01755147157986188,False,90
n00641,East 42nd Street,primary,0.017734224882866325,False,90
n00642,East 42nd Street,primary,0.05128156707225136,False,90
n00643,East 42nd Street,primary,0.05821461924570024,False,90
n00644,East 42nd Street,primary,0.024175775529903316,False,90
n00645,East 42nd Street,primary,0.016916087979398517,False,90
n00646,East 42nd Street,primary,0.04745116495378815,False,90
n00647,East 42nd Street,primary,0.08548725069060707,False,90
n00648,East 42nd Street,primary,0.05935994039780421,False,90
n00649,East 42nd Street,primary,0.04956626365647041,False,90
n00650,East 42nd Street,primary,0.05707401993522469,False,90
n00651,East 42nd Street,primary,0.08547996621774183,False,90
n00652,East 42nd Street,primary,0.023571917110770817,False,90
n00653,East 42nd Street,primary,0.04370260649633811,False,90
n00654,East 42nd Street,primary,0.01785079026114605,False,90
n00655,East 42nd Street,primary,0.010108240099326536,False,90
n00656,East 42nd Street,primary,0.04867232148332408,False,90
n00657,East 42nd Street,primary,0.01412968033342449,False,90
n00658,East 42nd Street,primary,0.013338401793754714,False,90
n00659,East 42nd Street,primary,0.0362108052004588,False,90
n00660,East 42nd Street,primary,0.05925988116100988,False,90
n00661,East 42nd Street,primary,0.05734069215739866,False,90
n00662,East 42nd Street,primary,0.0339378469718811,False,90
n00663,East 42nd Street,primary,0.04852325386541746,False,90
n00664,East 42nd Street,primary,0.02483281800434144,False,90
n00665,East 42nd Street,primary,0.01985185057989328,False,90
n00666,East 42nd Street,primary,0.003908995269554819,False,90
n00667,East 42nd Street,primary,0.02738021016776609,False,90
n00668,East 42nd Street,primary,0.05394986498975485,False,90
n00669,East 42nd Street,primary,0.06125293964257619,False,90
n00670,East 42nd Street,primary,0.054780203602599845,False,90
n00671,East 42nd Street,primary,0.007402973104537905,False,90
n00672,East 42nd Street,primary,0.06535241279340095,False,90
n00673,East 42nd Street,primary,0.017496741529135554,False,90
n00674,East 42nd Street,primary,0.05241544471226986,False,90
n00675,East 42nd Street,primary,0.04574866417978444,False,90
n00676,East 42nd Street,primary,0.038175977008771955,False,90
n00677,East 42nd Street,primary,0.014126026196004896,False,90
n00678,East 42nd Street,primary,0.043351504651477135,False,90
n00679,East 42nd Street,primary,0.031166508854369453,False,90
n00680,East 42nd Street,primary,0.03420688205912918,False,90
n00681,East 42nd Street,primary,0.03995643384218033,False,90
n00682,East 42nd Street,primary,0.025770830544649466,False,90
n00683,East 42nd Street,primary,0.048037787123274896,False,90
n00684,East 42nd Street,primary,0.0217845262754424,False,90
n00685,East 42nd Street,primary,0.038070339748098106,False,90
n00686,East 42nd Street,primary,0.04192709703727955,False,90
n00687,East 42nd Street,primary,0.08726572042083001,False,90
n00688,East 42nd Street,primary,0.03148110841002797,False,90
n00689,Lexington Avenue,secondary,0.021416329726234834,False,90
n00690,Lexington Avenue,secondary,0.024270181795148383,False,90
n00691,Lexington Avenue,secondary,0.01747294683756893,False,90
n00692,Lexington Avenue,secondary,0.0009205450802561486,False,90
n00693,Lexington Avenue,secondary,0.07639399179865694,False,90
n00694,Lexington Avenue,secondary,0.07726909783879285,False,90
n00695,Lexington Avenue,secondary,0.011367357734455004,False,90
n00696,Lexington Avenue,secondary,0.0017849994641698445,False,90
n00697,Lexington Avenue,secondary,0.02047358011364205,False,90
n00698,Lexington Avenue,secondary,0.0070919393669290395,False,90
n00699,Lexington Avenue,secondary,0.02217932142669681,False,90
n00700,Lexington Avenue,secondary,0.046049073277225204,False,90
n00701,Lexington Avenue,secondary,0.007590486624128866,False,90
n00702,Lexington Avenue,secondary,0.007254298752714606,False,90
n00703,Lexington Avenue,secondary,0.02874054907830593,False,90
n00704,Lexington Avenue,secondary,0.027214729065503547,False,90
n00705,Lexington Avenue,secondary,0.04547188616024888,False,90
n00706,Lexington Avenue,secondary,0.004733017001334044,False,90
n00707,Lexington Avenue,secondary,0.008307354890347072,False,90
n00708,Lexington Avenue,secondary,0.007634747218400345,False,90
n00709,Lexington Avenue,secondary,0.016078498695837575,False,90
n00710,Lexington Avenue,secondary,0.01400081083114151,False,90
n00711,Lexington Avenue,secondary,0.0066004668284901525,False,90
n00712,Lexington Avenue,secondary,0.0007281199391201193,False,90
n00713,Lexington Avenue,secondary,0.013733884348040404,False,90
n00714,Lexington Avenue,secondary,0.002196245474013863,False,90
n00715,Lexington Avenue,secondary,0.019249389218350156,False,90
n00716,Lexington Avenue,secondary,0.06537635832440328,False,90
n00717,Lexington Avenue,residential,0.002720438572316933,False,90
n00718,Lexington Avenue,secondary,0.05595049444866558,False,90
n00719,Lexington Avenue,secondary,0.07965871726800426,False,90
n00720,Lexington Avenue,secondary,0.0024775414363979622,False,90
n00721,Lexington Avenue,secondary,0.04219247911143664,False,90
n00722,Lexington Avenue,secondary,0.05803718800786137,False,90
n00723,Madison Avenue,secondary,0.04492795750819703,False,90
n00724,Madison Avenue,secondary,0.025053680644314087,False,90
n00725,Madison Avenue,secondary,0.008477994528947102,False,90
n00726,Madison Avenue,secondary,0.029554037995529775,False,90
n00727,Madison Avenue,secondary,0.010605710547482569,False,90
n00728,Madison Avenue,secondary,0.02112145198782701,False,90
n00729,Madison Avenue,secondary,0.030384835518242757,False,90
n00730,Madison Avenue,secondary,0.00512666616930542,False,90
n00731,Madison Avenue,secondary,0.05760442939497225,False,90
n00732,Madison Avenue,secondary,0.056006447928124876,False,90
n00733,Madison Avenue,secondary,0.061849377809773565,False,90
n00734,Madison Avenue,secondary,0.06883971676415812,False,90
n00735,Madison Avenue,secondary,0.07575752540103071,False,90
n00736,Madison Avenue,secondary,0.05934245517993269,False,90
n00737,Madison Avenue,secondary,0.002976989492930228,False,90
n00738,Madison Avenue,secondary,0.01173657977903471,False,90
n00739,Madison Avenue,secondary,0.015299016307661081,False,90
n00740,Madison Avenue,secondary,0.07558979358005419,False,90
n00741,Madison Avenue,secondary,0.030016537050538757,False,90
n00742,Madison Avenue,secondary,0.015486730103119628,False,90
n00743,Madison Avenue,secondary,0.01522671482336809,False,90
n00744,Madison Avenue,secondary,0.03269723680109637,False,90
n00745,Madison Avenue,secondary,0.01875967616489667,False,90
n00746,Madison Avenue,secondary,0.036521635663057876,False,90
n00747,Madison Avenue,secondary,0.012076881607836114,False,90
n00748,Madison Avenue,secondary,0.011767418373458911,False,90
n00749,Madison Avenue,secondary,0.011725181197615472,False,90
n00750,Madison Avenue,secondary,0.045679692559030746,False,90
n00751,Madison Avenue,secondary,0.018867506239566855,False,90
n00752,Madison Avenue,secondary,0.00549164078657141,False,90
n00753,Madison Avenue,secondary,0.025420029170364046,False,90
n00754,Madison Avenue,secondary,0.01692892274606766,False,90
n00755,Madison Avenue,secondary,0.04938792700807014,False,90
n00756,Madison Avenue,secondary,0.0724989415100068,False,90
n00757,Tudor City Place,residential,0.053761689364260026,False,90
n00758,Tudor City Place,residential,0.055144470043271346,False,90
n00759,Tudor City Place,residential,0.06483827160281813,False,90
n00760,Tudor City Place,residential,0.0014310671232543356,False,90
n00761,Tudor City Place,residential,0.04444065362257127,False,90
n00762,Tudor City Place,residential,0.023660368021043165,False,90
n00763,Tudor City Place,residential,0.03907706117098967,False,90
n00764,Tudor City Place,residential,0.004723460117465694,False,90
n00765,Tudor City Place,residential,0.004909511974297176,False,90
